Fitness,Label,Type,TrainDelta,TestDelta,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3,Throttle1,Throttle2,Throttle3
0.091490689,1,0,0,0,1,0,0,0,0,1,1,0,1,-125.9792857,133.1233561,117.4577574,34.40529181,39.81672389,17.45725427,6700,6700,6700,3.517815651,24.2933174,27.06053432,0.036401801,0.376196447,0.562802416
1.110201176,1,0,0,0,0,1,1,0,0,1,0,0,1,112.1785493,82.58747969,80.03344984,14.54351449,33.71080464,35.5901437,6700,6700,6700,11.1999989,9.987845982,-21.47040406,0.064891612,0.356274772,0.231174893
4.01119443,1,0,0,0,1,0,1,1,0,1,0,1,0,75.68802058,-6.69684536,102.9818721,16.07522446,38.74046325,35.05915554,6700,6700,6700,19.15107792,17.1745724,10.69258911,0.98810859,0.490309516,0.813097759
0.122980608,1,0,0,0,1,0,0,1,1,1,1,0,0,-127.3881184,-49.33603994,98.69537479,7.162411653,41.53646893,16.81075139,6700,6700,6700,23.69584878,-12.28646972,-3.996337133,0.262400262,0.503060827,0.400174822
1.04509964,1,0,0,0,0,0,1,1,0,0,0,0,1,150.4692811,-108.9402801,-7.035060513,0.159163315,32.79849477,31.66778684,6700,6700,6700,3.910080271,8.68819372,13.90400605,0.339165624,0.833748035,0.893149052
-0.967845076,0,0,0,0,0,1,0,0,1,0,0,0,1,-149.4469403,71.51289543,163.4134557,35.17431222,1.712094809,26.76934946,6700,6700,6700,11.91679278,-25.45912781,12.42126624,0.761201396,0.533416377,0.351950587
0.483004673,1,0,0,0,1,0,1,0,1,1,0,0,1,147.0010239,99.07476825,22.92122302,23.13021728,44.94643769,29.08147873,6700,6700,6700,13.32187614,-7.294581762,-10.55284198,0.19088385,0.89540696,0.73550269
4.172458659,1,0,0,0,1,1,1,1,1,1,0,0,0,140.2184244,-45.52525156,-160.0684501,18.68978402,22.28789969,16.3326124,6700,6700,6700,17.38918413,11.08937978,13.01730976,0.040810253,0.842188612,0.868550759
-5.942464362,0,0,0,0,0,1,1,1,0,1,1,1,0,162.3508581,-49.47098997,-99.01678118,35.99418035,7.533048628,29.18016237,6700,6700,6700,4.826016573,14.97711166,-23.84077962,0.63539308,0.431946855,0.55171689
1.895781621,1,0,0,0,1,0,0,0,1,0,0,0,0,-177.9003962,-101.2034906,139.1925481,35.96372547,18.3536464,12.6236962,6700,6700,6700,29.37596948,20.96586524,-9.107778749,0.410008752,0.714678819,0.767835035
-2.074662013,0,0,0,0,0,1,1,0,1,1,0,0,0,114.4263446,-135.9248497,-75.43938681,42.83883904,26.9385216,14.03698209,6700,6700,6700,-12.36169451,14.59614823,-24.43793044,0.114494722,0.291523668,0.742480487
4.434235367,1,0,0,0,0,0,1,1,1,0,1,1,0,62.06095564,-119.1804094,70.63022601,37.36836545,32.49842541,35.5906078,6700,6700,6700,-25.11686227,6.663469246,5.11581048,0.870052024,0.94561274,0.403086124
-8.559134314,0,0,0,0,1,1,1,1,1,1,1,0,0,-31.4059817,129.8743151,-26.23678136,10.43806462,6.210502171,25.0506186,6700,6700,6700,-3.435503146,-28.83012026,20.36363643,0.649568952,0.083946229,0.592310994
-10.23832702,0,0,0,0,1,1,1,0,1,1,1,0,0,-163.485593,174.1895873,-42.86678558,3.712978976,6.659766685,42.55486751,6700,6700,6700,-26.78607199,-19.30512828,-15.15363338,0.593862576,0.218031872,0.36297052
-1.854629823,0,0,0,0,0,1,1,0,0,0,0,0,0,164.6742859,102.407795,136.1490397,19.7485029,41.4293883,22.18924039,6700,6700,6700,29.97784151,-12.6052713,5.815736771,0.136940506,0.974971574,0.912514286
-2.869200493,0,0,0,0,0,1,1,0,0,1,1,1,0,28.98180579,-148.6021275,120.6279682,43.53549528,36.06792201,23.31074243,6700,6700,6700,19.47146549,-18.55491484,0.704656359,0.418132092,0.790002854,0.074135418
-0.415991547,0,0,0,0,1,1,0,1,1,0,1,1,0,176.3306629,-149.1482513,-112.7405296,42.40107041,3.455145859,39.82441306,6700,6700,6700,-3.643692728,10.96795373,-8.328622904,0.665424016,0.59808673,0.548085246
3.510699822,1,0,0,0,0,0,1,1,0,0,0,0,0,104.5777893,65.10486327,-72.98130002,43.15664152,29.74596651,22.68493596,6700,6700,6700,19.85897261,17.62242044,-8.04160305,0.595926579,0.858045744,0.755400267
