Fitness,Label,Type,TrainDelta,TestDelta,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3,Throttle1,Throttle2,Throttle3
-3.24530225524118,0,0,0,0,1,1,1,1,0,0,1,1,0,46.410359904152,118.718812209761,-147.697538066314,29.0080470555803,34.627950743461,18.5821890450682,6700,6700,6700,14.4951970358256,-22.805457998461,-9.46387804867751,0.465202561294016,0.597323849070184,0.420605913128998
-1.9497292690663,0,0,0,0,1,1,0,1,0,1,0,1,0,-50.5459443474861,30.417591937203,-134.61847427284,4.30701257770065,4.72545877944196,26.1616661592924,6700,6700,6700,-23.5131368486058,-2.69396309793196,-27.4882200033321,0.320195854402248,0.984900737814999,0.222044798144152
2.51760798294213,1,0,0,0,1,0,0,1,1,1,0,0,0,151.200254587254,71.2852941965419,166.616667140561,39.4647603616703,39.5335036900953,3.43007625721373,6700,6700,6700,2.50123741008396,-27.9321344834959,-28.7262609418169,0.617105329811823,0.648441892409517,0.894055981290851
0.737134240026005,1,0,0,0,1,0,0,1,1,0,1,0,0,79.6565161228381,131.918306432694,-159.887640574025,2.35924642048102,31.2321370608748,1.08547606044472,6700,6700,6700,18.2625781951934,28.9774532338757,10.3834163597622,0.228031112586134,0.58297581471999,0.472393613450289
-0.951088572885603,0,0,0,0,0,0,1,0,1,0,1,1,0,133.2970832882,78.6283638727796,-25.7726700304402,41.3422811637149,38.6709758733372,39.7116207436711,6700,6700,6700,3.45393893839585,-15.4414840946309,-19.4467407873763,0.210953164909297,0.978394335091764,0.133005917968137
1.99542079708557,1,0,0,0,1,0,1,0,1,0,1,1,1,-77.8252163361485,62.5622258926255,-63.3018487043915,20.8744742557298,23.9333338943983,26.0029819472736,6700,6700,6700,-9.57325008086972,-17.4767630177084,-5.76445261323047,0.996541755074214,0.908239772597739,0.862147319753838
3.25161466784595,1,0,0,0,0,0,1,1,0,1,0,0,0,18.5688709690374,-123.046711029356,150.517834866026,18.1014437961863,8.28851668461962,26.0641951996396,6700,6700,6700,-22.4516663676217,-1.70572613878513,1.03638808715793,0.557937782134333,0.621350996609658,0.41655365129775
10,1,0,0,0,0,0,0,0,0,0,0,1,1,69.6592040898767,145.158372140592,52.7792545724795,18.0633833533993,5.29156433987291,35.7278108711642,6700,6700,6700,10.8253265052212,27.8400503125854,26.7139836465259,0.338989385635737,0.484221336549941,0.0926870514268766
-1.04246539051227,0,0,0,0,0,0,1,1,1,0,0,1,0,-115.287710276065,-124.303750620153,108.379647836418,29.3024931847741,14.4903938894139,8.34013649188056,6700,6700,6700,9.31819097187064,-7.05157304934785,-8.38853617716853,0.054279386130078,0.120768435756935,0.976519540488186
1.91289744656768,1,0,0,0,1,0,1,1,1,0,0,0,0,142.538674268782,46.0853786654992,104.284807779947,33.6237381089701,18.0511469838887,22.6742316871491,6700,6700,6700,-3.55341613075445,8.46848812746156,-5.5710827225905,0.984166300379285,0.845600550833637,0.393266781182278
2.61444145685315,1,0,0,0,1,0,1,1,1,1,1,0,1,-71.7392792680535,171.239651347064,-36.5273856683066,13.88979589818,11.4954671169332,20.8722476681582,6700,6700,6700,20.2944504115556,9.04496912840469,-5.4624217891327,0.990088405978303,0.055742256408467,0.109344925130961
-0.319959833158284,0,0,0,0,1,0,1,1,0,0,0,0,0,-112.616002164426,30.587153419542,-82.2557132512374,28.9700368615257,1.93374645118814,13.2557389445787,6700,6700,6700,13.3826450205109,27.5279207599259,-7.59271017167672,0.437521497994609,0.852910120559858,0.898078440274976
0.0909363518948048,1,0,0,0,1,1,0,0,0,0,1,1,0,178.409722164979,-101.758532038929,150.539738988345,37.1504524885964,12.447488791625,38.0843236021508,6700,6700,6700,4.53546838810845,15.7856312033272,16.8656994038595,0.222099376619317,0.997992264834218,0.406753764334454
4.40069398797876,1,0,0,0,0,1,0,1,0,1,1,0,1,48.7762970498853,147.321563389739,-44.1488940381101,39.3104170737953,27.2921627304422,11.3721458259042,6700,6700,6700,-12.1984666434458,22.4858295022397,11.725408549122,0.521606354107847,0.879033637399791,0.869716645342699
0.708186582979413,1,0,0,0,1,0,0,0,0,1,1,0,1,48.7432857894582,-46.463734729824,-113.884459150658,28.805537675717,28.4327507981699,35.9512853640641,6700,6700,6700,-28.7829598712236,-15.4987684806838,0.957734454533067,0.468776926063386,0.685045908852851,0.000992869207862568
10,1,0,0,0,0,0,0,0,0,0,0,1,1,-169.680926332479,-146.827603686651,-76.1942864586344,22.3527088752219,23.1360927665724,35.6284468252357,6700,6700,6700,-6.58024754588634,-7.57529106773066,14.9584132636768,0.424146349336369,0.45725748727307,0.425536250339726
1.57586915090306,1,0,0,0,1,0,1,1,0,0,1,0,1,-155.534014328895,-32.704953079151,0.171534680310458,22.7812945923218,12.862887999066,3.05458371591119,6700,6700,6700,22.7478406437953,25.9753464257847,-9.3942623416663,0.949195158528928,0.175117335567662,0.872980689716564
1.61757147402051,1,0,0,0,1,0,1,1,0,0,1,1,0,-49.2322527774525,-147.772102700639,-54.4981906362303,35.9550116214634,41.592093478399,40.1523913897661,6700,6700,6700,10.0104474291642,-11.7015912183322,-19.1021980674755,0.623025798238105,0.917482621654881,0.932156012792933
-1.52306674081067,0,0,0,0,1,1,1,1,1,1,1,0,0,98.4398629154365,72.9280371717984,-131.172389346926,18.7440338086758,31.6998216456173,30.8793942422327,6700,6700,6700,14.9063385845424,29.5615572973299,19.861002131466,0.401551737663065,0.405001388151111,0.354013471887891
-4.0694149545921,0,0,0,0,0,1,1,0,0,1,1,0,0,29.9418322257432,65.8344988382002,-121.410537096306,31.4892080416383,44.7738253118322,41.1953048664223,6700,6700,6700,-20.0122106905034,-29.7325347800244,9.48344527980275,0.911434902368845,0.0310856704925293,0.385390499659601
10,1,0,0,0,0,0,0,1,0,1,1,0,1,111.525879924037,177.207827016816,6.19873145302142,25.7576903730539,16.4201280542204,1.8397667000103,6700,6700,6700,11.1086451944911,15.8903419280205,-5.93401302913965,0.93076374640866,0.372720502721104,0.242837662102714
0.175329817702766,1,0,0,0,1,1,0,0,1,0,1,1,0,-16.0035433734609,6.63065185098014,87.4612615252695,8.64131346200795,18.2850614243455,19.1042201024131,6700,6700,6700,21.9854515375491,-22.483851632,24.2896511265463,0.878325972817314,0.725666283523932,0.184073036467845
-3.29163669653644,0,0,0,0,1,1,1,1,1,0,0,0,0,-115.722865177508,-118.281663681443,-30.1747700628926,37.1194723907993,37.7711887405145,27.834283523452,6700,6700,6700,13.5045953508404,29.4607201954204,-14.1680906355726,0.115123049603076,0.473707779740842,0.921250024678777
2.06138759265007,1,0,0,0,1,0,0,0,0,0,0,0,0,155.81458944866,-88.1088932621233,118.749757816764,17.0021229461043,23.616365653307,14.5479452570167,6700,6700,6700,-7.39733721904548,-6.27329760946951,2.55923676091423,0.731007743127992,0.72279474801393,0.888867820484698
10,1,0,0,0,0,0,0,0,1,0,1,1,0,-72.9915763300606,-84.1872619281388,-49.8417562048839,16.6817434649936,11.5850298763279,37.8417755700872,6700,6700,6700,-20.3404101032436,2.28877768505669,22.5599194518495,0.873281665773135,0.280752594723964,0.337102020807167
1.36044175120813,1,0,0,0,0,1,1,1,1,1,0,1,1,-68.9141455395888,174.434212313985,42.8174394085275,0.929909581177488,14.5960556422234,3.15867936469853,6700,6700,6700,-5.48551206638382,-10.2232719874162,19.9827870546705,0.71744778644689,0.293645076204418,0.652970082490815
-2.09127082953978,0,0,0,0,1,1,1,0,0,0,0,1,0,-171.032959541029,-108.615376390672,-14.2012307834249,5.05830224282211,13.700946563761,18.3322564669222,6700,6700,6700,1.53180848975725,13.6709931562687,-11.5138563214275,0.345677400212665,0.99617466140641,0.318752355167437
-0.125002052893817,0,0,0,0,0,1,1,0,0,0,0,1,0,61.8762794173944,102.919432918015,-170.854898521576,43.0716748824042,4.888045938022,6.76815603173058,6700,6700,6700,16.8825932074756,11.6971882573819,-11.3626170878591,0.359421614710502,0.567013639414375,0.133567087685842
10,1,0,0,0,0,0,0,1,0,0,0,1,1,172.20563362643,-10.0044309067298,-120.522372374737,6.55080481184782,2.75857879586731,1.08585773350286,6700,6700,6700,-10.9891724089142,-11.7047902211331,-13.7803865527603,0.904392556864913,0.875788174118944,0.941273073347756
1.84743485223065,1,0,0,0,0,1,1,1,0,1,0,1,0,-169.263882339288,-114.893747154642,45.5899340074671,35.4116894740268,41.0969018785954,18.9079892441954,6700,6700,6700,-9.43505600421386,-26.2814040773933,12.4995676762898,0.713687850812682,0.102133636644359,0.237674136592015
2.70189391665331,1,0,0,0,0,1,0,1,1,1,0,1,0,136.362938386232,-99.3376260374074,28.9927479127538,7.83584495888229,23.7085422990874,34.6291444475886,6700,6700,6700,-14.1053249470849,18.9486899895111,21.9711786308425,0.616964546388873,0.848160344553615,0.333321698769825
0.847593746694663,1,0,0,0,1,1,0,1,1,1,1,0,1,97.6007486735225,93.7593670617854,-22.3395426862723,24.185646133471,17.6438051568433,13.3769761865492,6700,6700,6700,4.63030047125281,26.53715032076,-9.29903204774799,0.837342055550177,0.669821632177144,0.416442373064297
2.18428920817507,1,0,0,0,1,1,1,1,1,0,0,0,1,-17.9030205090366,-107.267663977312,-68.8016074572877,42.4671812749438,33.1918551037856,42.9002204121212,6700,6700,6700,16.857781715174,24.5475623883881,-24.1700500080829,0.487279245752401,0.460233925750019,0.307927804640773
1.67422508248732,1,0,0,0,0,1,1,1,1,1,0,0,1,-90.2958513888119,138.611981777573,152.769879420617,29.4912272452381,35.7558450732186,33.5522035523551,6700,6700,6700,-20.5190928069633,23.6619901229989,-28.0447882506295,0.30298244234594,0.0591260110528954,0.00799212753483824
10,1,0,0,0,0,0,0,0,0,1,0,0,0,121.26191098281,-133.762997307194,-134.634259282029,21.0971883355205,41.9204217804539,39.3032291459054,6700,6700,6700,2.34531897277107,-14.5224419730288,17.8270842036185,0.894999004878669,0.14178661149759,0.236827984642526
1.06306709146524,1,0,0,0,0,0,1,1,0,0,0,1,0,-148.814941788121,159.859071383765,45.3262693314462,38.9824048824786,24.3575093694375,36.1583284440271,6700,6700,6700,3.36453152737396,-13.3149637970625,-24.3469503710345,0.546116936559409,0.556485614564521,0.59019971818253
-2.3148259740502,0,0,0,0,0,1,1,1,1,1,1,1,0,-91.5867305360916,139.387617028819,-4.4045100694814,44.9501027415106,18.640989094441,28.2632576653672,6700,6700,6700,25.1819059695367,25.3765388725759,18.7195793550801,0.701488403593397,0.985245811684484,0.570534706272253
2.02639650067976,1,0,0,0,0,1,0,0,1,0,1,0,0,118.813568262792,104.242593919895,-117.413281753822,19.8584418352367,0.253817886534582,40.9497403106838,6700,6700,6700,25.8598611365541,3.97896980332248,-12.4594470056634,0.932223533030363,0.0459399459042009,0.545122071268293
0.183468213987779,1,0,0,0,1,0,0,1,0,1,0,1,0,8.67854596661653,170.417228517325,-124.397961367322,3.32686302215001,20.8952712652427,17.5274598092365,6700,6700,6700,29.254691345223,-28.1368559891311,-7.98450194798675,0.327548768090878,0.12128005837367,0.528839320760668
1.45152685016443,1,0,0,0,1,0,1,1,1,0,1,1,0,154.305802120081,-143.967250129283,110.132417510733,34.7486554480968,4.39878286260895,7.25440279986148,6700,6700,6700,8.05336858009521,2.72942842605338,5.49170883674756,0.995406530295876,0.90107562529833,0.198222701214662
-2.06128049451806,0,0,0,0,1,0,0,0,1,0,0,0,0,30.0698252669543,51.7705381511222,15.6600159737654,3.70431595903124,29.1095439904149,29.1222895635699,6700,6700,6700,29.5850704257099,14.2716006517682,-14.5195618300516,0.541875140016711,0.936681529967483,0.220490281486282
0.077168797984139,1,0,0,0,1,0,1,0,1,0,1,0,1,-35.3035509639242,-113.439818720718,-10.3847560718675,40.3382163740907,12.6495201901116,7.70529994068892,6700,6700,6700,16.2498473865263,-14.2862387516947,11.7261653962297,0.0989510111175845,0.465215322052579,0.474457319838546
1.40693983746867,1,0,0,0,1,1,1,1,1,0,0,0,1,-95.5179818726855,168.111939600183,-129.816993971973,11.0710230672257,34.6483239871918,8.26551601559407,6700,6700,6700,15.4852534303801,17.0448006811445,-11.4270860037725,0.612836591906696,0.368207219931278,0.435514663308568
3.28191457050443,1,0,0,0,0,0,1,1,0,1,0,0,1,-63.132350286472,-166.478725672643,-101.638705909875,29.2818274783174,32.502018026736,18.2756399219348,6700,6700,6700,15.6867325127107,-8.33222811610048,-2.022254418103,0.993406711276991,0.306493371914711,0.0303525333480216
-0.397859467449745,0,0,0,0,1,1,1,1,0,1,1,1,1,-53.4197861263376,170.974071591722,-30.0536881491159,5.4531447460846,9.72237184119407,28.9330394589704,6700,6700,6700,-14.4528140540534,28.9426232923789,22.4832163659401,0.714942631884757,0.780875611354927,0.592564126442834
-1.06977388988303,0,0,0,0,1,0,1,1,0,0,0,0,1,-97.1733610569422,8.65611569168215,-102.697600423161,5.70524795205627,39.1887182092073,29.2124243584182,6700,6700,6700,9.62642129472041,-29.732613884799,28.863253648307,0.0072166191053763,0.25665333474234,0.477279986501839
-1.24417576494478,0,0,0,0,0,1,0,0,1,1,0,0,1,131.351935211881,-166.017130713151,168.703836723972,39.1966978539368,7.53907152162772,22.799872568886,6700,6700,6700,24.629096350131,-10.7764922986792,25.9681633710675,0.125762045423781,0.446113969223876,0.615591981290471
1.04288715720171,1,0,0,0,0,0,1,1,0,1,0,0,0,-142.156284882025,64.4729315272257,-27.5602191046726,25.3175487290758,43.3920922623213,19.5021168989505,6700,6700,6700,-3.75037859923584,-16.5521746002531,2.25782384707851,0.172154673143749,0.143149194533917,0.980223158001104
1.0408621521351,1,0,0,0,1,0,1,0,1,0,1,0,1,76.5218843860991,-113.510059069996,-133.351018785578,12.3529255336535,12.6669367769509,31.6992659505278,6700,6700,6700,7.00284524266424,21.0410653521431,9.53142412984308,0.472788660123741,0.416995718765028,0.0895869460851316
-0.533480977713536,0,0,0,0,0,0,1,1,1,1,1,0,0,-110.469131795503,8.59230131728413,-4.66119761080935,42.4521615107462,29.8378132462281,3.13875262744007,6700,6700,6700,-29.1245194837458,-27.4607337765974,-7.65313903828211,0.360537967739682,0.276606031260433,0.0915768162480162
0.0487020542139708,1,0,0,0,1,0,1,0,0,0,1,1,1,142.778709105296,-27.4000849943663,-165.956241515248,19.8790059366296,22.5712986913217,44.792456543095,6700,6700,6700,0.490016814906365,12.2371057838276,-24.7255662323489,0.0403647821718389,0.828471435561605,0.698846188748883
