Fitness,Label,Type,TrainDelta,TestDelta,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3,Throttle1,Throttle2,Throttle3
0.859810062,1,0,0,0,1,0,0,1,0,1,1,1,0,-9.111581338,-162.5080962,-170.3517254,6.186550554,16.78551255,19.28740604,6700,6700,6700,25.95394304,1.036704139,-27.35041638,0.013023741,0.339163796,0.338161649
2.532624136,1,0,0,0,1,0,0,0,0,0,1,1,1,143.6332851,149.4430177,-139.8890375,3.96218302,4.947414898,7.659352065,6700,6700,6700,-14.17036768,-10.02156244,-29.5576523,0.789236396,0.527144537,0.607516613
2.684074809,1,0,0,0,0,1,0,0,1,1,0,1,0,-89.46558996,77.06574455,144.7086519,26.65779042,25.29782141,18.57080042,6700,6700,6700,4.46127109,-0.811656587,16.74656344,0.895547243,0.733653492,0.689589399
-0.731394002,0,0,0,0,1,0,1,1,1,1,1,0,0,-134.7371018,36.51797852,76.7548737,31.79986855,33.47070921,32.52282726,6700,6700,6700,-2.897423181,1.418130015,-6.490022468,0.215535181,0.077528093,0.590103885
2.507395435,1,0,0,0,0,1,0,0,0,0,0,1,1,88.01243257,-135.0076892,-8.896071696,1.213270143,16.98820021,21.22239574,6700,6700,6700,18.86262669,12.54109915,-4.662617,0.344402529,0.912110431,0.081249511
1.432927473,1,0,0,0,0,1,1,0,0,1,0,1,1,38.64836772,40.99481238,13.75092809,8.182845224,37.01500317,43.02623552,6700,6700,6700,-7.320203555,15.04537059,12.77505336,0.669829405,0.823881839,0.176077645
2.437456234,1,0,0,0,1,0,1,0,0,0,1,1,1,64.25167217,54.67830545,-68.14437945,11.35881833,2.248546998,39.15641507,6700,6700,6700,12.37105022,-1.293699005,19.78376049,0.767740903,0.268886678,0.897884558
-6.553582763,0,0,0,0,0,1,1,0,1,1,1,0,1,94.19003791,-145.6156256,-168.6975089,1.924512022,4.065378401,42.383838,6700,6700,6700,29.10893118,-22.38436647,-27.83557149,0.174170228,0.156915166,0.81451018
1.887486909,1,0,0,0,1,0,0,1,1,0,1,0,1,67.3901294,-48.61613392,-86.72514833,22.12879286,25.23931767,2.995370713,6700,6700,6700,17.47435197,-11.17367072,14.83233857,0.670220705,0.100452439,0.106770057
4.097652978,1,0,0,0,0,0,1,1,1,1,1,0,0,-16.92554906,-2.615697267,95.29203606,25.41023468,43.68210426,44.55082286,6700,6700,6700,-19.08031882,15.57770263,-11.32859267,0.876655862,0.206776293,0.836948693
1.844302327,1,0,0,0,1,0,0,1,1,0,1,0,1,36.06984436,-104.4610468,-119.5367423,31.70012457,1.061626661,3.612071272,6700,6700,6700,4.022163858,-19.89068765,4.436587334,0.72980428,0.573136885,0.420521582
1.319312081,1,0,0,0,1,0,1,1,1,1,0,1,0,105.7277432,109.0563056,32.66434626,14.71082843,32.04047723,40.04747033,6700,6700,6700,-12.93144347,24.81635896,-28.64585507,0.752441743,0.928216194,0.19957587
1.454982085,1,0,0,0,1,0,0,0,1,1,1,1,1,76.55008162,-149.3506358,99.87263188,13.09326331,28.05946281,4.301200574,6700,6700,6700,-22.20751883,20.3275715,10.44849204,0.033375171,0.565288874,0.934109492
0.465085404,1,0,0,0,0,1,0,0,0,1,1,0,1,-91.34456373,53.26275551,-14.28830046,20.39458794,38.94359065,23.35446916,6700,6700,6700,-24.96844703,2.100784129,14.98586503,0.134380561,0.481767564,0.713486268
0.093210574,1,0,0,0,1,0,0,1,0,0,0,1,0,156.2110136,-70.83015245,61.22759122,30.52207291,14.05693623,23.76617838,6700,6700,6700,-15.98559326,-21.66909002,15.37451727,0.564788557,0.293181126,0.433810534
3.265218933,1,0,0,0,0,1,1,1,1,0,0,0,1,174.1424058,20.79164089,175.6262805,39.49886376,24.18864807,43.00317805,6700,6700,6700,18.1613776,8.597301845,13.427952,0.774825998,0.575380223,0.305673343
0.82307089,1,0,0,0,0,1,0,1,0,1,1,1,1,-23.27926323,161.4747371,-16.97925436,30.63894807,6.779511592,24.15252687,6700,6700,6700,10.72120067,-3.704503239,22.61913032,0.637938324,0.897622958,0.007320475
0.231332482,1,0,0,0,1,1,1,1,0,0,1,1,0,-5.45125949,-14.88092678,-32.94459403,29.7404947,6.415477092,14.44188804,6700,6700,6700,-14.39510094,0.03888602,13.09414991,0.843296846,0.751779532,0.779378226
10,1,0,0,0,0,0,0,0,1,1,1,0,1,19.05193765,-73.5099512,140.0534579,24.97904043,20.50402939,12.76479887,6700,6700,6700,-10.56877883,4.485816697,18.35731914,0.135658593,0.822976055,0.537416694
1.51953375,1,0,0,0,0,1,0,0,1,1,0,0,0,56.23725799,-46.39792089,-0.272525216,23.96234329,29.88221022,16.64556105,6700,6700,6700,29.29877674,-4.03968997,-14.20269933,0.955630002,0.498908006,0.277072259
0.818949557,1,0,0,0,1,0,1,1,0,0,1,0,0,72.75496051,-104.9361859,-158.9481644,22.71888116,30.65483665,40.70583545,6700,6700,6700,4.112360007,-28.23721226,15.0936278,0.079868668,0.429055146,0.041385397
-0.005175094,0,0,0,0,1,1,1,0,1,0,0,1,0,11.76900295,-99.18447059,-39.96971812,14.41744479,26.76426804,6.626544189,6700,6700,6700,10.3288788,24.08751449,-4.129298491,0.031014841,0.536940816,0.72863482
10,1,0,0,0,0,0,0,0,1,1,1,0,0,92.06551167,-54.12434792,-118.6689355,22.90960966,3.372322819,8.225476074,6700,6700,6700,-27.8344581,26.48382293,-19.02049383,0.482202489,0.58619816,0.010633793
10,1,0,0,0,0,0,0,0,0,1,0,0,0,37.02340825,-18.37287245,145.0271856,36.05838109,28.3373671,16.69287758,6700,6700,6700,-12.89047196,-25.85409678,22.34056767,0.626049835,0.058153742,0.057242053
2.88201727,1,0,0,0,0,0,1,1,1,0,0,1,1,-143.2580018,-147.698724,110.2583002,29.93408044,0.924262539,31.11833178,6700,6700,6700,-10.60752346,10.72975815,20.56104297,0.706435341,0.313116603,0.582693926
-1.171119497,0,0,0,0,1,0,1,0,0,1,0,1,1,46.10070326,-78.26033584,-161.0444589,37.31362169,2.019597162,2.395032275,6700,6700,6700,15.24229654,-14.57361749,26.88134108,0.208989331,0.392770333,0.135648676
0.739784376,1,0,0,0,1,0,1,0,0,1,1,0,0,26.97125389,-69.57792831,-0.137109617,22.19917419,35.61970076,8.688707999,6700,6700,6700,-15.84905152,23.26926158,-14.4771362,0.317164202,0.70917004,0.751497825
-0.002232583,0,0,0,0,0,0,1,0,0,0,1,1,1,96.83522337,153.4963696,-14.62831117,13.22609775,13.31270935,17.93297067,6700,6700,6700,28.41488835,4.980927342,17.80157479,0.465576558,0.112126561,0.828481402
