Fitness,Label,Type,TrainDelta,TestDelta,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3,Throttle1,Throttle2,Throttle3
10,1,0,0,0,0,0,0,0,1,1,1,1,0,67.9412469470375,18.7380285816191,-47.2117967114706,27.8121600843809,14.7926852056585,25.8014776560996,6700,6700,6700,2.41125550129737,-11.1990830682908,-6.63533175480378,0.836047160718453,0.259497698374273,0.902487452941641
4.4775421784909,1,0,0,0,0,1,0,0,0,1,1,0,1,-179.31030899516,118.730072816496,-177.059411365926,16.3447034662166,9.80770696901147,30.0835224001487,6700,6700,6700,-12.3167284440746,11.0077322109131,8.5667641977358,0.861202911321847,0.918666019665525,0.936350882318848
0.103365693015247,1,0,0,0,1,1,0,1,0,1,1,1,0,-97.6023996721801,36.8682932988901,84.5653754408148,7.94175530919739,17.3462796555357,20.4789136448101,6700,6700,6700,-16.8383371386253,28.923059978553,21.9623148862727,0.511165492490139,0.78295261694524,0.985468750395682
-0.0745319439171653,0,0,0,0,1,1,1,1,0,1,1,1,1,143.528506999841,156.624478442842,56.5745180230931,16.602378355323,12.0034054595388,15.3613189841622,6700,6700,6700,18.5360470206895,-14.9884108272099,-29.4334451223924,0.117177082071091,0.722167857515115,0.953345146721171
0.959491699309181,1,0,0,0,0,1,1,0,1,1,0,1,1,128.214854130196,-150.857517895078,94.3768759114796,23.8329263530718,42.2674815928798,41.1048989908116,6700,6700,6700,-6.44727189865677,-1.572791003277,18.1183093756125,0.173513592873889,0.128446609326507,0.763250943817143
-6.87641054895355,0,0,0,0,1,1,0,1,0,0,1,0,0,158.473541308387,-58.3163723192397,-26.5048228542891,20.1554925689789,36.0077238222298,24.6903081020636,6700,6700,6700,1.16784367315738,-29.4951294080821,5.06276773969236,0.202578231753737,0.957782094302383,0.428067822487876
-0.778016876982203,0,0,0,0,1,1,0,1,1,1,1,0,0,160.209909196486,-29.8030967328848,116.986886207573,41.7771119494549,24.3551566926175,36.2272113282024,6700,6700,6700,24.8388022332881,-3.73204555274174,24.160354022398,0.0163163332314369,0.657372488724063,0.534791778640228
1.16632613550127,1,0,0,0,1,0,0,1,1,0,0,1,0,-139.422156002,-175.213385814815,128.002860051733,39.7975134415156,24.1022705503001,28.4208229962568,6700,6700,6700,10.1034744852934,-23.8935933694022,-7.77285961607812,0.810116278393788,0.245986163926934,0.543828044148586
3.38690307040104,1,0,0,0,1,0,0,0,1,0,0,0,1,-161.255384251148,39.4751135536708,-64.0565234022869,12.710547059765,8.91305353160013,30.4737775154691,6700,6700,6700,3.12737130053596,27.5797769046304,18.4803373022086,0.969657683311284,0.389008497146412,0.365788170391976
-1.03589132959681,0,0,0,0,0,0,1,0,1,1,1,1,1,116.445122884248,103.569416324688,96.1722455861433,10.6530240830275,37.1990400835412,32.3740203421237,6700,6700,6700,-25.869902138128,27.4983261513348,26.3491170500221,0.0326312514105954,0.770479867948055,0.88648632492527
3.24544530841268,1,0,0,0,0,1,0,0,0,0,0,0,1,19.1879625754358,-176.177867759841,167.320427820616,30.7562562452417,14.6948905108588,8.69752886218303,6700,6700,6700,21.7898888336557,17.3232585351117,14.5417034066218,0.620901709087102,0.473429070163566,0.078846726949075
3.44511357582965,1,0,0,0,0,1,1,0,0,1,0,0,0,-27.3677926516036,-174.705891353687,-168.036882012503,39.2168831270059,36.8429537745453,24.082194397654,6700,6700,6700,26.0929015223137,26.6472874957707,-10.1514314890574,0.997755295740829,0.726668636923853,0.586667337975721
-1.90614257793734,0,0,0,0,1,0,1,0,0,1,0,1,0,-65.7121374284907,-17.757615452658,-84.8651929314437,39.7065668064644,6.45847907027035,20.1262035780016,6700,6700,6700,19.165160214767,-25.0954809186218,18.7392750709364,0.470849409024961,0.0950739699541002,0.538504235485851
3.77785062460901,1,0,0,0,0,0,1,1,1,1,1,0,0,7.35050753223379,97.5309573966049,-142.417548272227,5.37664047799199,37.9018434135206,38.7572878365904,6700,6700,6700,-10.8192064543772,21.5832204143912,24.404358464402,0.53471812525985,0.723968368631325,0.919625621019787
10,1,0,0,0,0,0,0,1,0,0,0,0,1,87.9735623873409,41.3905183477092,25.7596612798088,26.3822215070303,1.74293433538713,17.7541461487931,6700,6700,6700,-15.3783876898309,15.5873905291807,24.6725924398345,0.809356123526886,0.266213610482821,0.796508896102329
10,1,0,0,0,0,0,0,0,0,1,0,0,1,-106.923547379186,-131.926492162239,-126.172671818313,38.8295419720018,20.9618339942105,7.18591003039864,6700,6700,6700,0.936912056105349,-5.14098655107938,-11.599404705171,0.274283614826849,0.798250847216523,0.134360688244922
-0.25976490958684,0,0,0,0,1,1,1,1,0,0,1,1,1,66.3587141009398,158.094311665708,-175.958952482696,20.0963445383418,32.7556008259805,17.3104494481956,6700,6700,6700,-17.3744128814292,12.4237315899565,24.2587573528832,0.294761733237898,0.575560823271961,0.565134780038081
0.216783348536244,1,0,0,0,0,1,1,1,0,0,0,1,1,-119.644284041135,100.306227863239,-51.7348179156268,2.87967901360869,20.601035235873,42.1656472675196,6700,6700,6700,16.8336098253464,-16.2126589188946,-25.8494077467261,0.344675832458806,0.371429563228205,0.0625124862257712
-1.46131507333585,0,0,0,0,0,1,0,1,1,0,1,1,0,-116.578190220432,-130.693858526055,-94.4060077907422,13.7357695764741,30.8859817150221,34.4556028081247,6700,6700,6700,14.6171992293191,18.376332228269,-28.8555751332755,0.576970843734273,0.160170629145438,0.773352131987514
4.99197469175618,1,0,0,0,1,1,1,0,1,0,0,0,0,-13.3660034733301,-176.028665240871,29.9813572034579,13.0746463090264,22.5338241832988,5.53606633036947,6700,6700,6700,16.0651429945701,22.0750997627994,21.5218532197181,0.710116043979351,0.895843556393954,0.11268748312768
-0.3699446698427,0,0,0,0,1,0,0,0,0,0,0,1,0,68.9157459137639,-97.3505990299166,57.3222747905928,35.1421350725231,32.6190617658331,4.81320997009665,6700,6700,6700,-28.5940754868529,13.906059477616,-8.15536886449902,0.449070974189056,0.0931642630938093,0.383287257597536
-0.585049357234395,0,0,0,0,0,1,0,1,1,1,1,1,1,-149.53072000533,-56.3146906631164,166.454020207524,39.5937264064534,6.61459625898237,15.365859471167,6700,6700,6700,16.0380313736406,-7.97515090932574,-29.7788416770002,0.874724795659597,0.661003753061156,0.294277775630099
10,1,0,0,0,0,0,0,1,0,0,0,1,0,41.0125901844276,120.76165731508,125.263942975123,2.35389656248247,4.46937101487344,18.896650564537,6700,6700,6700,-4.6548306841356,0.282092417563945,0.258304235830934,0.19426002582243,0.419767453124644,0.625350310487923
-0.687916531205312,0,0,0,0,0,0,1,1,0,0,1,1,0,130.315797059426,-12.4190753802808,-78.3820035674863,44.342550185774,35.0870620296276,10.8053963838163,6700,6700,6700,-14.0582161448989,-13.2714826863613,-23.8379658657941,0.17527804069901,0.808915034155509,0.0158024110914007
-3.97037010830145,0,0,0,0,1,1,0,1,0,1,0,0,0,-146.850313061044,129.424858950934,-170.803420400331,10.7084523939022,26.4428144018927,26.1623343134363,6700,6700,6700,-15.0450092206636,-9.25400082188294,6.10196573601582,0.513857042893462,0.660644094794914,0.961062647330106
1.59586861176606,1,0,0,0,1,0,0,1,1,1,1,1,0,12.0771085649637,103.876450959179,-20.2523873245981,36.7774965720939,9.23718093638512,22.0853899842762,6700,6700,6700,-0.0381559422468634,5.11385516189682,-26.4730743329555,0.553625529623058,0.0939875431183589,0.545450958943483
10,1,0,0,0,0,0,0,0,0,0,1,0,0,-9.64788118602377,174.231584359813,-83.4909181076603,35.422866673665,40.1355510939961,24.4224677987306,6700,6700,6700,-10.5065734966946,-15.5860765954114,-23.6996487654663,0.721483843646968,0.877097253586361,0.714081785931874
1.66383694037879,1,0,0,0,1,0,1,1,1,1,1,0,1,22.9973131221227,-130.563891562143,-129.214459449527,30.1123995219934,25.4703444787325,26.6428654717327,6700,6700,6700,18.1569326971445,21.1278050752861,-26.5322822417457,0.58228391303271,0.353382462889698,0.758387075513044
-0.0755987389827005,0,0,0,0,1,1,0,0,0,1,0,1,0,89.7548558977495,46.9244274670249,169.882506965834,0.25367994981044,33.4250626795241,32.6486759072399,6700,6700,6700,-6.23161809510106,0.819459881943448,19.9344928018952,0.150814054930034,0.778677059950587,0.23464742560908
10,1,0,0,0,0,0,0,1,1,0,0,0,1,-35.7503368203845,-42.4894101385962,-87.933349463007,9.12395806863118,4.86336665368198,40.4421121852903,6700,6700,6700,22.3261744315819,0.937168272789279,3.80097864013827,0.430383019730291,0.12701154045387,0.0625497007758073
0.923124323387663,1,0,0,0,0,0,1,1,1,0,1,0,1,121.2684411759,-11.542811195098,-29.0445264187684,42.5535379465919,43.5936123335009,3.22063084649072,6700,6700,6700,-11.5124451973932,29.762810521149,-24.6979828938117,0.36527257655191,0.379220621848465,0.402066826412131
3.89145335333662,1,0,0,0,0,0,1,0,0,0,1,1,1,-75.3829222472569,-13.8182816341808,-22.9880880752581,13.8532005912775,20.9578480200058,35.1040445770777,6700,6700,6700,-0.616847223881017,-18.1903254306434,-28.8228428256749,0.830991116064405,0.575332506339947,0.46885549694247
0.162753899743828,1,0,0,0,1,0,0,0,0,1,1,1,0,163.838051632963,104.795909232506,100.050881817516,35.8068191120002,30.1043506267123,20.2461805800329,6700,6700,6700,24.9536872462459,8.12943772317445,-19.5173591814542,0.334469070026016,0.608001393858128,0.330247355845686
0.714832995559644,1,0,0,0,1,0,0,0,0,0,0,0,1,-23.8206581474658,77.1849411263875,-92.722996266813,44.9832423979208,7.31071301571345,14.6069362186363,6700,6700,6700,1.21497335070402,-18.2382771259733,15.4221737390531,0.297467045223196,0.583710702075455,0.0874774678945411
1.53475074511547,1,0,0,0,1,0,0,1,0,0,1,0,1,-3.96914426424672,106.108440497777,-124.426340081215,0.670840784555671,34.298627114788,28.8109022325205,6700,6700,6700,-6.53296100849511,-20.1206781325591,-0.0762620333132524,0.534628359963081,0.198482349377768,0.119242852409731
2.54618664340788,1,0,0,0,0,0,1,0,0,1,1,1,0,-32.7536871888698,-166.072233768553,-21.7357786177824,5.63690890192482,17.2373638565001,3.25029891698192,6700,6700,6700,-25.0513696092379,-28.375041746611,-27.7972887971602,0.615838244501053,0.453693716167518,0.882557076903473
1.94040303885036,1,0,0,0,1,0,0,1,0,1,1,0,0,-4.23749811405591,-151.789122490403,172.064878329409,33.1604030778779,41.6722054242979,34.2112947109845,6700,6700,6700,16.9582583672477,-5.11070835917209,12.7445167674501,0.766521412434321,0.0319270141831965,0.240937687690145
0.924925691383158,1,0,0,0,0,1,0,0,0,0,1,0,0,-163.512172845856,-5.74542082974,-129.460187459386,0.37623297837806,25.2144503520675,3.19146514831691,6700,6700,6700,4.19499577094348,-7.5610558170885,-6.60408240503582,0.943208927744499,0.102638920636386,0.164386080386631
3.36481492015658,1,0,0,0,0,0,1,1,1,0,0,1,1,146.191723717789,-100.128962175044,41.1255013784824,21.5804678689616,13.0322682203354,13.2038078833112,6700,6700,6700,-0.607643828914213,-9.9099827735828,-23.8099364842477,0.946742824155316,0.0678917824078311,0.395130632882866
1.07347306793298,1,0,0,0,1,0,0,1,0,0,1,0,1,1.23494043588829,-58.332894193649,-138.054165366068,29.6980242573141,2.49539618592951,17.2947559823773,6700,6700,6700,22.4247099945723,4.58783855217784,8.09672085093209,0.409354457749077,0.492101604226198,0.652325883324557
10,1,0,0,0,0,0,0,0,1,0,1,0,1,-173.003179111752,24.2335681238062,146.407114313414,11.4692537879493,2.82378054476581,9.2797359162834,6700,6700,6700,15.9956038471385,26.4875144630155,-5.09096286443031,0.751927944447709,0.586085272566947,0.627487846411851
0.791564430455999,1,0,0,0,0,1,1,1,0,0,0,1,1,85.483889151324,84.5763321280996,21.8351329315407,14.505379579024,19.978361081444,36.3687771174157,6700,6700,6700,26.298747796654,-9.98557963709247,28.3384358712826,0.514923580671953,0.120394401762097,0.682664664706642
2.43883655476814,1,0,0,0,0,1,0,1,1,0,0,0,1,-20.5019113705629,137.019508587088,-88.8501283019401,31.5311880820769,23.5812376972156,40.4720214652019,6700,6700,6700,-16.856218115461,29.8415128912434,16.0036693934737,0.306914760606593,0.554993476785245,0.60795217503102
1.80076730382056,1,0,0,0,1,1,1,0,0,0,0,0,1,-87.8211716745733,27.7581151416678,93.7234831515072,44.302163685913,20.9782600986645,16.6213737279612,6700,6700,6700,13.3578802030103,7.86086712755348,29.2405275966306,0.38517435447474,0.966104974190358,0.338398791854203
-1.35521124656975,0,0,0,0,0,0,1,0,1,0,0,1,0,-1.6852853695398,115.602316628869,-89.7221723748345,2.50749044160761,27.9358831693006,0.894099365547611,6700,6700,6700,23.9335075792199,-24.8352065491322,-22.950428767668,0.0873657131577289,0.571555079246406,0.470588843620024
10,1,0,0,0,0,0,0,1,1,0,0,0,0,90.0033318698891,159.514051975407,14.6166090349087,12.8160736010727,7.23931237258686,31.0856417905559,6700,6700,6700,6.9522128638912,12.8608197274203,21.1384004412376,0.948336836532487,0.179455690833061,0.845600764745955
1.63111192719572,1,0,0,0,1,0,1,1,0,1,1,1,1,-23.1146178057004,167.431428953216,-139.024103564645,42.6013144964692,16.0624186403762,9.52952572975934,6700,6700,6700,18.5315722037632,-27.9722813445763,29.5271752904317,0.627501168730616,0.865261825189615,0.755437366194626
0.78469943274047,1,0,0,0,1,0,1,1,0,1,1,0,0,127.265074912377,7.1390612963927,72.2950236035473,39.8422256182216,42.9501702178834,25.3047466958288,6700,6700,6700,14.9875443786869,-7.47246048334119,10.7696966636287,0.489847566964127,0.0745561487216955,0.251486949187088
5.24004666025866,1,0,0,0,1,1,0,0,0,0,0,0,0,12.6527127295216,72.4801655442032,-142.935549412238,5.03064497473488,13.2987440014056,11.0981244146226,6700,6700,6700,9.37879497831896,17.9898873955806,9.56908755362565,0.631530616682889,0.760010529719849,0.765274677334564
3.37650103263595,1,0,0,0,1,0,0,1,1,1,0,1,0,178.109137582229,-132.770704326054,42.820380797971,36.808963280652,3.27213387032366,44.6825811396569,6700,6700,6700,8.86449338855286,-10.95537942081,13.8918191896586,0.61689794336107,0.878885225932475,0.496459808013109
1.96389519877289,1,0,0,0,1,0,1,1,1,1,1,1,0,29.7494275202661,120.18875308073,147.658377219533,9.38991027469061,5.7288740253735,29.7152980651191,6700,6700,6700,-7.09041435901024,-1.11197821736894,-21.5763811224245,0.898451998211524,0.386504075922848,0.327246932933482
-2.96124009750792,0,0,0,0,0,1,1,1,1,0,1,0,0,-113.801614658809,-110.189534972852,-137.294247775203,34.3979489711501,1.10231138794154,9.67876476185746,6700,6700,6700,-25.0265007523664,-28.5618928639728,10.6468016272393,0.908158001685325,0.573973493847379,0.0353505301345515
-5.09318098141877,0,0,0,0,0,1,1,0,0,0,1,0,0,154.964078736402,71.8149156491553,156.549590137218,2.78251697072184,37.4479831444297,6.97805132887676,6700,6700,6700,-23.9435126332372,-28.501474865063,-18.3930142039226,0.911034677979108,0.0555217099089952,0.559992402694933
-0.367323352267651,0,0,0,0,0,1,0,0,1,1,0,0,0,-135.701039297015,-154.651279109063,-84.3153131527618,38.9379074579068,24.601754652719,28.2320822832478,6700,6700,6700,-22.224541344824,-26.2113117106042,17.4642941052864,0.739499473058818,0.986498322662535,0.701252197945279
3.30659955007792,1,0,0,0,0,1,1,0,1,1,1,0,0,174.182854714603,78.3025421791681,-161.826717878279,39.594980383039,30.9804492873612,1.26036662266931,6700,6700,6700,18.511722422372,27.9399198803155,-23.3479453696416,0.121037855578116,0.783798615914132,0.0825226654742479
1.52663853788464,1,0,0,0,1,0,0,0,0,1,0,0,1,-152.139633900631,155.40327297084,45.3633720700873,7.13275695735315,12.2380154309651,26.4457000726043,6700,6700,6700,-6.4566045768433,12.3830274855728,-9.32722154912681,0.328951071336269,0.726280194026373,0.888565205488451
-0.838209165980517,0,0,0,0,1,1,1,1,1,0,1,0,1,85.7996546515241,5.10740193859044,-53.659222194361,8.48002304256195,13.5318730632632,33.0127079022056,6700,6700,6700,-0.878850861208207,3.07809964806192,-1.76255136877085,0.710915571461274,0.243109726103482,0.425871041194163
2.26610412435666,1,0,0,0,0,0,1,0,0,0,0,1,0,166.922357024878,109.863883313944,-3.03121087525389,35.2260420505262,11.7431487899715,6.31661914856356,6700,6700,6700,-28.9581675271994,20.8626363588732,14.1889669324794,0.117098354338427,0.963618165051875,0.843587965273943
0.651218434639293,1,0,0,0,1,0,0,1,1,0,0,0,1,69.2683004910372,111.484060031781,48.4229848806176,25.0271640661537,10.662794667951,35.5820799821002,6700,6700,6700,-10.2312395889351,2.21710208874861,21.444434110806,0.437251913845257,0.437963894254093,0.0659658139155898
0.146776186603436,1,0,0,0,1,1,0,1,1,1,1,1,0,-61.841317423512,-108.803653403637,-39.2241191298743,24.3077548956829,18.5966128274524,31.0960373818697,6700,6700,6700,9.51733187461983,-20.6890491542882,-0.311207743521145,0.382716542394521,0.506552533581872,0.616527051543733
-9.09902092622457,0,0,0,0,1,1,1,1,1,0,0,1,0,-127.681881585161,-67.4053334276419,154.144310974394,3.80954201238704,2.294379202628,9.7919140859082,6700,6700,6700,-11.1762820500878,-17.5566526787249,-25.7783066727966,0.237392032260289,0.783918132536309,0.730621107471815
-3.68935445062313,0,0,0,0,1,1,1,0,0,0,1,0,0,119.871479575814,-1.00721600930294,140.851542665039,42.3379507634791,24.5168251159059,7.6748008796399,6700,6700,6700,-22.8980571632699,24.6971771825063,-29.2687618496337,0.417458341063686,0.940371342921108,0.644445314057607
2.26664521598038,1,0,0,0,1,0,0,0,0,0,1,1,0,-52.7354903198034,76.6021000950448,-128.086255309518,15.308943862201,22.766097856461,42.1801904985735,6700,6700,6700,-15.3230661788759,-8.366120632761,-22.2627277858548,0.644655106579781,0.0843016269449511,0.0313387800910214
-2.06170532585025,0,0,0,0,1,1,1,1,0,0,1,1,0,-141.536367235384,13.0456572338605,-29.5242851053322,12.8260105375325,0.000570384087441589,2.42995729701694,6700,6700,6700,-27.9552301866255,-8.77155360687611,-4.65125543129104,0.677125893716363,0.061094117706426,0.445834782279943
-0.708828018835158,0,0,0,0,0,1,0,1,1,1,1,1,0,-125.755088067429,-157.403413469163,116.172021588567,25.4356861502811,27.886399246893,8.53712229480058,6700,6700,6700,-27.4423512883792,-0.526655949512175,0.614003478544305,0.863646183623475,0.347088180765279,0.924542971671226
4.43691958825215,1,0,0,0,0,0,1,1,0,1,1,0,0,53.5808203326615,23.9482270304661,3.90750755017933,34.7784322084967,1.76920136360356,15.3053940693684,6700,6700,6700,-15.0530325395134,20.1091290969632,5.38457751610996,0.875420766586599,0.781056980674556,0.631250960935552
-1.53062041672264,0,0,0,0,1,1,0,1,1,0,0,1,1,142.424247856361,-73.3849556191531,148.409802692443,44.7237755880429,38.0766219231843,35.6451052605017,6700,6700,6700,-8.04195935792242,4.66046658924064,21.0192387702994,0.68926605602385,0.305673140288428,0.978171128993549
1.20151601214365,1,0,0,0,0,0,1,0,1,0,0,1,1,-3.82413795851656,80.6593138166584,56.8737862553314,32.5336344761318,39.7565068891862,8.34745070033519,6700,6700,6700,3.61575672281511,-11.8241669223075,27.237048055623,0.403643161077303,0.117095936321516,0.839180692433053
2.98029235508542,1,0,0,0,0,1,0,1,0,1,0,1,1,-121.644069379584,130.562642559853,40.5452110559301,37.6592057277382,15.6099819743373,26.8848299796438,6700,6700,6700,-1.98898749552679,7.94379883091642,-24.6454415457032,0.893634860151177,0.694322793676648,0.385422951896988
-0.865853932273178,0,0,0,0,1,1,1,0,0,1,1,1,0,-164.328169571356,43.1026454609373,-171.059170398509,24.6524633528646,29.5864736149377,20.6518671351202,6700,6700,6700,-18.9072647540684,2.08068405956078,29.0888853195945,0.0903585151175716,0.830908673198328,0.326935300220692
0.208276046725885,1,0,0,0,1,0,0,1,0,1,0,0,1,-128.263647307318,-56.1648558642473,143.869761600893,20.8364280135158,0.910042587978055,30.7176796768692,6700,6700,6700,14.8269772833655,20.13006852173,-22.0420068893422,0.605654829895932,0.166727076905761,0.91067619380429
-2.97059268757247,0,0,0,0,0,1,1,0,1,1,1,1,0,74.5214577965206,-34.6152973321347,144.512484807483,6.46728996152788,16.382905792087,5.95439056228623,6700,6700,6700,24.635250161477,6.72019024815773,-0.191341799425381,0.846280125751193,0.979284777458246,0.473498951093498
1.31588998467371,1,0,0,0,1,0,0,0,1,0,1,1,0,-81.1838814794116,-31.8385331316565,132.524876399259,19.4217875578734,18.3607283790239,11.092238496361,6700,6700,6700,26.8190278715026,-5.48574396289701,2.46504713338992,0.414074752983515,0.669693176420105,0.637134860624606
0.489816833753237,1,0,0,0,1,0,1,0,1,0,0,0,0,155.114533212033,-156.868766096343,-13.7018597346152,35.2761503569275,23.9027888717381,19.9996742573257,6700,6700,6700,-15.1653694374009,-5.65930907320318,-29.5560344984401,0.771727896221241,0.939887708970445,0.3868060736732
-3.45291411899492,0,0,0,0,1,1,1,1,0,0,1,1,0,-19.6172419808414,83.2761475063715,12.2689872070116,4.69479907654075,2.90842662678009,26.2202203318813,6700,6700,6700,9.50346260503091,20.3691690145426,-19.8682069417328,0.118836849221077,0.909276406629118,0.694300135648851
1.79212921964582,1,0,0,0,1,0,1,0,1,0,0,1,1,-35.160925051411,-45.3436469528277,63.3236966274678,40.6520795553857,41.1598487492148,0.0789636941053123,6700,6700,6700,21.2974084766111,-5.66354268640146,26.1894733162865,0.41425027545725,0.739184301430683,0.228712267114795
-1.53136182391528,0,0,0,0,1,1,1,1,1,0,1,1,1,-130.768510782862,-167.597825769107,-122.028248565086,8.68076755309452,42.2716708211355,42.9346874316178,6700,6700,6700,-18.647774190715,28.481073498705,3.62489687469723,0.875868371601574,0.062383779909591,0.196953850299311
10,1,0,0,0,0,0,0,1,0,0,0,1,0,47.9005198257708,69.5180188534024,23.84668619166,37.9441545115131,33.5806320326934,39.5003993356869,6700,6700,6700,9.11914541363676,20.6360328340279,-20.0356018877983,0.8991194475151,0.918070142956051,0.985340504193815
-1.90391568653518,0,0,0,0,0,1,1,1,0,1,1,1,0,-41.3330051339562,114.327751010732,-148.178157795744,12.24111769791,9.68368455946067,27.6012852983767,6700,6700,6700,21.2067450330329,6.05817753730189,0.132858979238669,0.967435594502106,0.545405587945359,0.223519944400384
10,1,0,0,0,0,0,0,0,1,0,0,0,1,-102.820006388735,108.881282716383,97.2030028033757,17.8473392760198,39.0681115144384,43.5514942329262,6700,6700,6700,-22.8901444413979,-11.3497670333295,4.38764891865512,0.570479157290524,0.443007458925897,0.861812842751526
-0.845287792667861,0,0,0,0,1,1,0,1,0,1,1,0,1,150.028980193473,-109.572742525169,-10.6910472701406,22.7048419585374,20.4506385035021,23.7242280618758,6700,6700,6700,19.7268496555526,-1.21699394852575,26.5020299646241,0.359460185190175,0.69354309799995,0.71959284340971
-1.44241621056297,0,0,0,0,0,1,0,1,1,1,0,0,1,-64.858697244904,-87.7788327545616,31.7701045367014,39.5952619545756,21.4664670402901,30.4004393418478,6700,6700,6700,26.8320223334407,-17.1513408415529,2.79438149474527,0.0923829935982726,0.715058823209724,0.944974885214069
1.11527548916758,1,0,0,0,1,0,1,1,0,1,1,1,0,153.65007610367,-132.368473174027,-22.8660318606543,12.6020965327356,2.20525144065004,10.4344657622208,6700,6700,6700,-27.8417470163077,-26.4848352499934,-5.1653040004848,0.663721760249907,0.412727552777901,0.27749048938322
10,1,0,0,0,0,0,0,0,0,1,1,0,0,-179.831956503616,-162.589254090274,5.36396786521405,33.2966040695432,3.87406808082645,3.93639066833446,6700,6700,6700,21.6448285764244,-3.08584673120941,8.74991883283213,0.424038858840685,0.550834232276838,0.244440606728576
0.340784244446129,1,0,0,0,1,0,1,0,1,0,1,1,1,40.9623101673623,21.2771072591106,-79.0044838936739,17.3166673525187,33.2970406759109,11.74567358062,6700,6700,6700,0.0793249506680453,11.4503873005932,-10.0089997386609,0.427242132670677,0.281925439607051,0.462613349431167
10,1,0,0,0,0,0,0,0,1,0,0,0,1,-75.0039021585091,159.191523134235,-155.806306729321,39.8215832097297,4.98001040309893,16.1456469924687,6700,6700,6700,-24.3173595387676,-0.514026857768471,-25.2835035846807,0.622176597612235,0.800832643274345,0.244682453507553
10,1,0,0,0,0,0,0,0,0,1,1,1,1,89.2103143760785,-120.733235483591,144.421439379232,30.7540198380552,41.5993893137294,39.239194775461,6700,6700,6700,18.4762097507281,9.35710583282196,-15.3571732147207,0.530027176804108,0.223322169882063,0.885874638040874
-0.667542665510811,0,0,0,0,1,1,0,0,0,1,0,0,0,173.752594209487,-7.89400010246328,-2.82903195693009,17.1904023509546,30.9266582280831,1.47478551080539,6700,6700,6700,-13.7755901681985,13.5170666922282,0.680375615927794,0.853607946806317,0.961084335876108,0.28291030270156
-0.780952814920885,0,0,0,0,1,0,0,0,1,0,0,0,0,153.182167570649,-120.572867083405,-16.3361318876502,10.2453888387894,10.6887216079496,4.1805262954771,6700,6700,6700,21.4105366917689,0.35277013510018,8.04270094267042,0.190660881904704,0.751466137253926,0.793675115680391
10,1,0,0,0,0,0,0,1,1,0,1,1,0,-144.798703216017,2.23605334813348,-144.700256387969,16.3448706089462,36.04064922178,35.1548772404077,6700,6700,6700,25.0717876290444,-25.6056201771418,2.893082046141,0.209196827824671,0.395621148554643,0.172123525799095
1.36073069611682,1,0,0,0,1,0,0,1,0,1,1,1,0,120.607431285926,-147.702015850173,-8.04689322002594,26.7884973398436,40.6882668379424,24.4827977405904,6700,6700,6700,10.6500021735215,-8.08505559799609,-5.65901683221842,0.691554578073707,0.648936672201076,0.0259102279145084
0.207856328602855,1,0,0,0,1,1,1,1,0,0,1,1,0,-38.9571658129678,78.1061258745837,-145.905435839092,22.4153614626907,2.50464754633963,42.4610112984754,6700,6700,6700,-18.3003978742903,15.0235540442684,25.9610826268464,0.304106067625121,0.94906134597113,0.975478466866292
-5.59014783974198,0,0,0,0,1,1,1,0,1,1,1,0,0,-160.925873387282,129.983803390979,-167.043632568711,4.0257319950744,1.05248597009329,43.3687050189207,6700,6700,6700,24.7792422293718,-11.5139623849234,23.6783161473604,0.798901036144331,0.692794386457084,0.619534549883388
4.46467724567344,1,0,0,0,0,0,1,0,1,0,1,1,0,-107.307286767748,103.342190738912,42.4722409070998,21.5844181809836,18.2248899090414,1.37608552466412,6700,6700,6700,27.9629974926961,23.3071374240384,25.8490519406526,0.646006583012214,0.828381037343213,0.784545716674667
10,1,0,0,0,0,0,0,0,0,1,1,1,0,-96.6384028508289,-118.810362511841,-15.9836363373923,38.5487705243381,6.67351555074549,30.8595859670776,6700,6700,6700,6.97477542641317,-22.264133946952,3.01823884268681,0.669313427890559,0.275609414706827,0.780611081663873
3.2547775617117,1,0,0,0,0,0,1,1,0,1,1,1,1,163.349383538493,-29.2698637986118,168.978381516823,21.5520286619275,25.5233840788435,36.4847136496126,6700,6700,6700,29.897974794082,-6.96087941145107,15.8894786228485,0.940880436403865,0.325334177548523,0.463227670652977
