Fitness,Label,Type,TrainDelta,TestDelta,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3
-41.48605792,0,0,0,0,0,0,0,0,0,0,1,1,0,-163.792901,10.14646095,-119.6088294,41.52530474,24.51569642,40.54621969,110.0066441,634.2003366,16.74009395,21.7193839,21.03312461,-14.66211812
-6.535008879,0,0,0,0,1,1,0,1,1,1,0,0,1,-158.2579945,33.95080897,-92.90126999,37.59599824,3.523140497,31.29079033,772.1186354,867.1311758,628.3883525,25.22906394,-8.654111023,-19.92327376
-48.60059795,0,0,0,0,1,0,0,1,1,1,0,1,0,104.9345583,63.42137816,97.90191569,44.21338917,38.83921698,19.46948863,731.2178815,365.4780271,860.8293512,14.11756297,19.24941721,-14.85503949
0,1,0,0,0,0,1,0,1,0,1,0,1,0,92.47309922,-56.2419647,104.2613211,1.343558615,13.75829114,41.58092699,920.0383767,392.7625019,742.5068472,4.384823178,7.481220522,21.34581048
-13.26276379,0,0,0,0,0,1,1,1,0,1,1,1,0,-154.4243982,12.87702671,-35.92410475,13.30201061,28.04934655,24.20598402,188.4217716,226.5259308,633.2550429,10.47583057,8.225695149,-9.826174953
-26.0000303,0,0,0,0,1,0,0,1,1,0,1,1,1,102.6800849,-10.105656,108.0001214,1.399145825,25.46702945,25.07386974,230.0216348,256.3782496,893.2123142,-1.692468915,10.16958047,-3.033409186
-18.0446552,0,0,0,0,0,1,0,0,0,0,0,1,1,-4.449984979,122.3001396,-117.4360818,18.08390202,9.976872223,16.47762128,166.0951888,829.7750687,293.6250705,-1.896695349,19.09740662,-15.6855187
-29.86065916,0,0,0,0,0,1,0,0,1,1,1,1,0,-90.87343584,27.85707239,-152.313749,29.89990598,14.32049438,10.69816428,457.0786758,22.92799245,778.819117,0.565666859,-17.81271445,22.03974472
-11.00714688,0,0,0,0,1,0,0,0,1,1,0,0,1,-44.93673286,86.50464119,14.04809421,41.86439827,18.92810806,31.51291469,564.7276832,751.6670367,862.0029818,17.35164286,9.396400915,-1.958991812
-41.32706058,0,0,0,0,0,1,0,0,0,0,1,0,1,179.6743177,-89.16575654,34.40383969,41.3663074,0.875002505,32.32614875,783.8649229,645.4619725,24.46084487,18.15200286,-25.90492996,-2.977233118
0.867479665,1,0,0,0,1,0,1,0,1,1,1,1,1,16.89248494,26.80160683,166.2756355,3.416183035,36.07042075,44.62917805,134.394235,969.8200001,790.9122387,18.28565405,2.863610755,-28.22342078
-25.97886137,0,0,0,0,0,0,0,1,1,1,0,1,0,-89.05856489,-166.5753326,-27.97227667,26.01810819,31.70512748,23.33546116,834.7968957,403.8894749,438.466756,-14.05220278,-29.19509473,-23.13748441
-37.23101512,0,0,0,0,1,1,1,1,0,0,0,0,0,29.62543302,13.93068672,163.8441558,8.46544153,4.417590302,11.31922167,726.1217333,58.02906514,428.2628461,21.08199833,-29.63528807,2.695036432
-13.48074502,0,0,0,0,0,1,0,0,0,0,0,0,1,-40.90165581,38.72737834,55.00952574,13.51999183,38.03073903,12.18317896,61.61214512,753.2998173,546.983001,2.63030261,22.57922859,-16.91351019
-27.76758438,0,0,0,0,0,0,0,1,0,0,1,0,1,101.6966728,-175.2026331,-154.7647835,27.80683119,29.10642122,25.97944276,824.7236716,495.7208924,641.017589,5.47599983,-26.82617295,4.305426307
-15.61239393,0,0,0,0,1,1,0,1,0,0,0,1,1,-143.6323201,84.04242963,-95.06833507,12.82261295,36.49109104,38.03550769,167.9275356,180.6294785,163.3332297,-26.42125076,2.781566849,28.17440328
-21.51693355,0,0,0,0,0,1,1,1,0,0,0,1,0,114.4030984,-121.8120473,131.7215675,21.55618037,7.105969535,11.33420096,595.2013626,248.4171612,932.221289,-28.60933702,-15.12879333,28.81562439
-5.854285848,0,0,0,0,1,0,0,0,0,0,1,1,0,-62.02905238,-169.2159191,-111.3625976,36.04013124,16.41593426,14.50986312,444.1398653,419.0171194,692.8260719,-22.88919287,12.78480013,-19.79656121
-55.67159919,0,0,0,0,1,0,0,1,0,1,1,1,0,12.17192273,-176.0136946,37.65827768,28.42629352,10.64663055,19.64292946,250.3611307,205.591057,744.3213757,-28.91962264,-22.50353239,3.041325916
-7.969470476,0,0,0,0,1,1,1,0,0,0,0,1,0,76.39492902,179.5361319,161.9783738,38.40447736,33.31303993,7.218877109,587.768603,696.0390717,558.3587004,-27.98671008,7.959623522,-9.124249288
-10.55479259,0,0,0,0,1,0,1,0,0,1,1,0,1,-171.8863314,-150.3055538,144.6424475,40.74063799,36.41873382,0.780471637,316.885861,901.4515987,250.9961545,22.70792677,-19.67595256,-29.84259421
-22.14425544,0,0,0,0,0,1,1,1,0,1,0,1,1,156.8842536,-175.6302557,30.30777129,22.18350226,34.75512894,10.67201018,371.2446614,381.9728363,564.1618041,28.03152967,20.24958281,-20.15072561
-4.190906444,0,0,0,0,1,1,1,0,1,1,0,0,1,-119.0516488,-40.70026209,158.2155691,34.50705506,16.07681132,33.00499556,652.3041438,263.125518,438.9931276,-3.320975005,-24.84723937,-18.31801539
0,1,0,0,0,1,0,0,0,0,1,1,0,1,16.20656252,-63.36635624,-24.15851143,15.67261184,3.805103352,12.07773693,278.1909805,809.8426942,968.987283,4.468701371,-19.73210437,2.74025144
-8.029755693,0,0,0,0,1,0,1,1,1,1,1,1,1,-146.65027,169.03364,157.5528365,38.21560109,43.08443906,8.00655372,524.8559039,889.7130892,916.534322,-1.61329856,22.55650054,5.794591934
0.383791031,1,0,0,0,1,1,1,0,0,1,0,0,1,-34.10621509,-171.9000202,44.24559438,12.46179984,39.55000629,12.02730797,190.5430733,630.4156861,753.4217793,8.198474736,29.13501744,-28.0080589
-61.55814549,0,0,0,0,1,1,1,1,0,0,1,1,1,100.1859747,-129.0822266,-97.56352218,34.31283981,31.29858524,39.07979477,803.4864242,38.22602417,27.10670962,-9.382228943,9.99707091,-13.56959629
-34.15751007,0,0,0,0,0,0,1,0,1,0,1,1,0,-167.5313978,-62.36705113,84.76768541,34.19675689,7.29149772,28.28132848,41.23171396,701.2083296,827.8629127,-5.340329075,2.397261388,-10.8543092
-27.53603692,0,0,0,0,0,0,0,0,1,1,0,0,1,-4.195919943,-117.7217708,-125.0624838,27.57528374,11.03020791,19.16199626,880.0608209,934.8347719,382.8762484,21.2884597,-7.933084562,24.28134045
-21.67079284,0,0,0,0,0,1,0,0,1,0,1,0,1,100.0795134,143.3207148,-25.77652684,21.71003966,6.650550909,6.368625872,261.1832598,77.91523302,59.66598322,-22.2438171,12.69528227,19.0998569
-22.26217773,0,0,0,0,0,1,0,1,1,0,1,0,0,-122.9843733,-174.8097774,-152.143145,22.30142455,4.999670442,43.77424611,252.0050785,76.41651572,144.7848041,28.99532293,4.723985744,-19.9266427
-70.55798557,0,0,0,0,1,1,0,1,1,1,1,1,0,77.33924374,48.95765528,21.84255567,43.3126799,39.34612145,12.96065902,662.1476916,41.41015329,390.6146754,-12.44367,14.93948841,27.98083202
-4.851129779,0,0,0,0,0,1,0,0,0,1,1,0,0,-58.01391732,64.65292663,-107.6664483,4.890376598,37.40846248,43.92935891,135.8742335,287.1544853,988.2315478,-25.19703801,7.410609584,23.8030194
-6.418443888,0,0,0,0,1,1,1,0,1,0,1,0,1,-3.985530556,-66.94986594,-150.4348832,36.60428928,43.68314092,15.23844146,814.5641223,260.3553026,144.7981834,12.31177234,8.150817342,4.768150004
-35.07150058,0,0,0,0,0,0,1,1,0,0,0,0,0,175.0601851,20.8903949,10.27201376,35.1107474,32.17179724,1.054712975,830.5897399,857.1594598,596.9781186,-1.932345431,-9.557158803,16.57381673
