Fitness,Label,Type,TrainDelta,TestDelta,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3
4.16858176353001,1,0,0,0,0,1,1,1,1,0,0,0,1,16.166027500287,56.003005213751,-7.99876878228795,25.4273984925669,32.1986927680952,16.8909847303183,629.812438617149,455.51373239256,123.49468543459,-28.7536372179099,-28.2749319732479,4.64790270876771
3.49849259017648,1,0,0,0,1,1,1,1,0,1,0,1,0,134.902697227374,-15.9299527903663,54.4464052245348,9.42891434869787,0.301040928980933,15.5544438345464,125.758156544449,815.720738558849,421.845046770498,0.370873983152961,16.4001135824645,18.1658678416464
-5.1318855012961,0,0,0,0,1,1,0,1,1,0,1,1,1,-32.2835064586732,-146.617972436166,12.0305666782186,7.86971067862734,26.3332078005214,11.1123787334265,167.333280013353,181.139503716006,171.358302892109,29.7193529286163,25.5587247436324,-0.161770813674373
31.244657664402,1,0,0,0,0,0,0,1,1,0,1,1,0,-40.193843488708,-85.2758506805983,110.03891312698,29.3931854749789,20.4554661655959,40.1043081054828,547.161668483357,393.094122657716,642.177484926398,-4.57464484672223,21.3829447988055,-10.6855693059863
-13.4390067994278,0,0,0,0,1,1,0,1,1,1,0,1,0,-95.5478373852102,-100.722819015415,3.83390576804558,2.84012785944227,6.79272350806702,36.3929914325817,156.400278200811,27.4882405953429,78.076456679848,-6.89067878529748,22.6528424550418,8.09303642551662
-3.89583459070589,0,0,0,0,0,1,0,1,0,0,1,1,1,-27.6067367010456,24.6492859201184,-54.3148108920811,37.0758532187304,39.6197869339942,12.3375329087681,45.9692416197396,868.081839468272,938.446037914292,0.55102860951062,28.0441456482563,-26.7418779480151
31.244657664402,1,0,0,0,0,0,0,0,0,1,1,0,0,146.982680832643,1.83205138658488,29.3691790684128,8.3656788721572,10.3793036412137,26.3917745456465,930.846400118272,163.371003265467,226.123150832695,0.770344008952865,-4.40865026059165,13.8722451429154
24.4304728550674,1,0,0,0,0,0,1,0,0,0,1,1,0,-144.910815036347,66.2258324981546,-115.688456885763,0.548624774811055,44.3496904060916,8.49858013645873,327.477771076418,948.819101334227,640.270352730005,28.2895522089792,13.171092426085,-3.66560881318845
4.28798758940969,1,0,0,0,0,1,0,0,1,1,1,0,1,123.846039513765,51.6786865732848,-65.9344183042024,11.5065732147329,5.05969498308099,29.2614471547332,706.446104991871,957.853162691709,241.489349151663,-3.15083805892675,-21.3986725391497,-24.8259462240195
3.1270700065033,1,0,0,0,1,1,1,1,0,0,1,1,1,-148.195022086172,-17.3380237447782,164.170680745312,31.8885808882217,5.12340355722086,34.3838119436815,338.977242633222,342.04877253837,716.52473379171,-29.2433310434043,-13.4330749241193,1.03476286905695
2.98590832952799,1,0,0,0,0,1,1,0,0,0,1,0,1,-110.946454632333,58.2229975226803,14.7000680862351,16.8227160644709,20.3701605016076,35.4697326124273,232.001059648708,940.095316573509,256.541065211433,22.788198928585,-8.90426821746195,-10.8391774264025
4.55657905824249,1,0,0,0,1,0,1,1,0,1,1,1,1,30.6328422101055,31.9582074121973,-23.669375613727,7.71595112974109,14.9593806525844,2.68721267316248,659.127808397779,551.304862447957,489.858534179717,9.58116821965948,-10.5621913523282,-20.0476958699656
31.244657664402,1,0,0,0,0,0,0,1,0,1,1,1,0,128.640400395456,-19.8986819056284,119.638336839249,14.8858478142792,12.4820971510171,41.4026191192277,877.142637130247,43.1290758346424,632.685882313635,-22.5213164954635,-1.2645301917426,21.9413126886559
-2.81292198691344,0,0,0,0,1,1,0,0,1,0,0,0,0,34.2434087798509,-111.388806912751,116.432686443476,30.6540688245293,23.9759226468127,13.7770569200286,392.877806260852,211.722173124383,158.054590954717,13.1235602194491,-26.6768529366415,14.8688994434395
3.09180878463133,1,0,0,0,0,1,1,0,0,0,0,1,1,42.303082761666,10.1310502323097,137.985804863195,43.9678621451932,6.53746934695617,33.6716734145502,250.533498475063,10.5127682886695,668.812659881107,-18.1365991975298,-23.2921385313872,-29.0165138777851
31.244657664402,1,0,0,0,0,0,0,1,1,0,0,1,0,-36.2027854573251,40.1098751176228,6.1411790775793,19.6429844453637,43.446409534899,7.25663082526388,500.076247516658,390.265432773816,504.450830901494,-2.04373577369758,-29.2025383393373,-14.8805263739351
4.03668117400422,1,0,0,0,0,1,1,0,1,1,1,0,0,26.1390019881946,100.051492507046,70.0464046763065,2.26986928352327,19.2857429555989,44.6725188113078,7.3787555178737,762.211035783352,757.030843864652,-19.2979560272127,-4.35390579549211,2.50345074503139
-13.2157637693218,0,0,0,0,1,1,0,1,1,0,1,0,1,56.6927705083176,-104.303543232494,19.872792204719,12.585643829655,11.7251240164523,15.9022806112369,364.458061893081,307.488269658855,992.969028487503,6.60217140057863,-12.4255763856341,-18.7095732957969
2.96637016551637,1,0,0,0,1,1,1,0,0,1,0,1,1,22.2213018561686,144.228931603846,159.322099673456,13.1543644367257,35.9623858025332,18.2445504321242,525.354451844221,920.944176129596,341.610647221526,0.482155339447154,6.70127487235148,18.6013491622417
31.244657664402,1,0,0,0,0,0,0,1,1,0,1,0,0,-114.72328341225,-109.146375184052,-160.281486975366,23.4325928108952,18.3585929689337,20.5465643526421,559.910506588067,441.752092860512,29.329294900817,17.8812553337994,18.8219454557621,-17.5193538498599
29.8817400743329,1,0,0,0,1,0,0,0,0,1,0,1,1,84.3501533568397,162.633789868433,170.28523539293,0.240883083076218,10.8198876118312,32.1758448408804,602.219025552405,876.70710895427,441.575745711394,10.0860414212807,-9.63902363614309,-19.8300035100397
31.244657664402,1,0,0,0,0,0,0,1,1,1,1,0,0,-76.8190629253764,35.6666443848868,-95.588477210171,35.3672851781643,39.8302287119492,44.0610401343785,567.807355505796,196.236255594574,449.670396679336,4.43817948037038,-29.4120784059816,-22.4207875933313
4.19736944734924,1,0,0,0,0,0,1,0,1,0,1,0,0,113.311989622021,31.7408269994255,39.0341539985532,9.11832121232102,31.1161472056911,28.5213939302273,610.363253913342,473.00558654932,440.940940112376,-13.802815646,4.23049167022348,22.9553259024272
3.37559102220609,1,0,0,0,0,1,1,0,0,1,0,1,1,-11.2029257785709,109.775534620895,72.8782034487537,12.940165201132,44.3075254529784,19.5247754229405,723.990771159115,888.130490535998,749.946167325434,20.8331855664792,-13.5782957378956,-5.18211444468432
2.43040898710679,1,0,0,0,1,1,0,0,0,1,1,0,1,48.724299707586,113.209064810414,104.138303023745,38.681286448906,19.371109848108,43.4064613871989,659.306255740728,350.020860442052,905.96828043995,15.315612455348,21.0925776530466,22.2550893640004
0.82828072575634,1,0,0,0,1,0,1,0,1,1,1,0,0,69.7805709437432,-120.8384077896,173.631423035818,36.718627424761,43.6955335211831,28.8658135333095,434.856134762572,401.966106143966,543.571708533804,22.0621125813681,-1.09072542774744,-25.0272400355249
3.53183625334086,1,0,0,0,0,0,1,1,1,0,1,1,1,-175.851144622543,-162.696272931379,-78.7478149392852,37.9302910525134,20.9849417674577,34.4109214568928,155.779854728037,318.894261333775,567.214446782079,-21.5970813376857,20.4581933067834,13.3396329300764
-10.3117048810112,0,0,0,0,1,1,0,1,1,1,1,0,1,-148.096160477235,-85.1270369711198,30.1009511474806,9.18075114743029,44.5204728563769,9.64414602945686,854.586182351801,225.039769531296,687.664228384386,15.6494648164511,7.82478692864245,-12.2231922146926
0.659286175092969,1,0,0,0,0,1,0,0,1,1,0,1,1,22.5282517618141,-88.6293168198155,139.08269126112,24.401975119386,23.457281330454,11.0080968289641,354.684881264577,539.613791216618,856.599222957934,7.34572926521474,-28.8773656781399,13.6879837428328
3.07598465493629,1,0,0,0,1,1,1,0,1,1,1,0,1,-98.7297993020814,-132.002012282345,28.8692277211246,14.070855452204,14.6395306026425,15.2265099368078,314.445661270812,85.7583037366502,65.8354189873702,-2.02736760140761,-19.6982150772324,20.2858573860546
2.90557180719996,1,0,0,0,1,1,0,0,0,1,0,0,1,84.273288689968,59.404364963494,-23.0861514960644,37.4903515734967,5.24217522139336,29.3813856317632,247.972018220013,970.193447657629,9.53228274414686,25.6684977270238,-1.1557218245006,6.42701232768422
-8.88712034634227,0,0,0,0,1,0,0,0,1,0,0,1,0,65.6664501948555,-27.1256284553014,-53.2415209394535,41.4294692298629,20.1392318109769,13.2499783912277,191.000846626074,261.29708579964,461.726901943087,-17.2603911868338,1.86284017061777,-2.50392459000502
2.90394627302529,1,0,0,0,1,0,0,1,0,1,0,0,0,173.756952240714,48.7661582026797,98.6095420406174,13.6355159241477,9.16630265846478,34.3505847805531,276.599415527728,787.994264334884,831.026821855865,29.3456321048283,19.5760417800374,24.0653605404374
-12.3922613927303,0,0,0,0,1,1,0,1,0,1,1,1,0,169.360043725395,-91.7420782702357,96.9808315651109,25.3146437179857,37.776293347858,21.9777012632483,303.828970222803,531.770889915652,129.547050933047,-12.2065404341994,9.11930088022417,-25.2454798274778
