Fitness,Label,Type,TrainDelta,TestDelta,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3
0.93224426,1,0,0,0,1,0,1,1,1,0,1,1,0,-140.7563605,124.4134362,-15.99797318,23.49492522,39.34093252,40.48331095,659.9898877,638.1139919,770.8802982,-11.6944399,-27.60632477,14.35099564
2.731191024,1,0,0,0,0,1,0,1,0,1,0,0,1,85.91782793,-92.74606701,137.6245042,23.42967445,41.68968165,39.19805386,546.5094692,203.1914812,321.525962,16.24223396,20.95565188,19.05631096
31.24465766,1,0,0,0,0,0,0,0,1,1,1,1,1,-157.4622715,66.87515562,110.9705376,3.311325882,18.42983628,27.84236855,613.4802065,76.24340712,547.998408,-4.931996536,-14.57733317,4.842201639
31.24465766,1,0,0,0,0,0,0,1,0,1,0,0,1,106.9539802,123.0774703,76.066459,15.07462759,13.98947744,32.93480001,711.3169363,594.0415881,865.6554773,28.69498448,18.1448595,12.41164964
4.742353862,1,0,0,0,1,1,0,1,0,0,1,0,0,99.09499667,7.424846975,37.22030267,4.889757639,13.82885047,10.7612358,470.8466629,986.8881719,543.8541649,4.42181053,2.79196061,5.407221667
31.30661162,1,0,0,0,0,0,1,0,1,0,0,1,1,81.9757768,-163.7197057,28.89916553,43.31861069,7.607723382,1.050072362,94.27464592,714.0867074,897.7767546,19.40711823,26.64133873,17.77681786
3.366080088,1,0,0,0,0,1,1,0,1,0,1,0,1,-144.9610476,-62.0847831,118.595291,43.82486376,39.68026812,13.28785991,201.0404931,990.3094508,163.1803137,-21.17867124,27.71131109,-24.00679521
31.24465766,1,0,0,0,0,0,0,0,0,0,1,1,0,-31.7451035,-31.85620965,-171.9331675,14.92567478,34.6286428,22.80769252,643.4035526,619.1742804,949.4907753,0.888022573,6.082522812,20.77513193
3.479301566,1,0,0,0,1,0,0,0,1,1,1,1,1,140.6348988,-91.15479744,147.7888876,22.26974562,24.49718206,32.31848489,729.9458955,582.4154212,598.0014976,4.907493875,-16.30266536,-24.31826481
3.531836253,1,0,0,0,0,0,1,1,1,0,0,1,1,-3.911556799,-45.34136848,55.52678205,12.76483896,5.207144562,34.07236598,968.8947862,684.0058364,678.4248913,29.98127484,-6.44810498,-27.22067249
25.91377436,1,0,0,0,0,1,1,0,0,0,1,1,1,159.4203908,-99.65074864,24.88542989,27.79522369,1.615213869,7.048907831,726.4446317,334.4271532,127.3700233,-28.72343453,-14.98833085,20.6740651
4.146499565,1,0,0,0,1,1,0,1,1,0,0,0,0,-10.24867593,52.13716284,117.4289563,3.183745492,24.45019217,20.65026112,504.214447,561.6880733,884.4214756,10.51776044,0.290046899,-14.28216504
17.93202186,1,0,0,0,1,0,0,0,1,0,0,1,1,-32.74781146,148.211018,-116.0083666,1.850843682,4.961530728,43.02927262,944.6407153,687.1092762,802.0680804,-20.93965872,-14.84520975,-14.10787768
13.60480701,1,0,0,0,0,1,1,0,0,0,0,0,1,-92.12126027,122.2285063,137.3100793,23.28174558,19.4419046,2.666567111,560.2633986,316.8661739,115.9777028,16.20658739,-11.98760508,12.76863495
23.61445327,1,0,0,0,0,0,1,0,0,0,1,1,1,-63.54121193,66.42761516,143.9972048,28.2610511,12.09871346,9.319940689,269.0086766,204.9613743,503.2916536,11.12181624,-21.77382373,26.61394413
4.540605656,1,0,0,0,1,0,1,1,0,1,1,1,1,-38.67834833,99.93882314,-20.5219274,15.93066371,7.397612444,14.35718891,229.215322,395.8729327,381.1005936,-28.16194675,27.75036351,27.32837207
2.039668206,1,0,0,0,1,0,0,1,0,1,0,1,0,153.2918176,-154.9317906,-68.58981492,3.201323124,21.67812675,21.96640444,239.6394382,189.4903505,551.4542733,2.699341225,24.49330925,-14.1673134
17.2765378,1,0,0,0,1,0,0,0,1,1,1,1,1,56.28972231,-160.2088095,32.12707236,6.413570893,31.26964714,23.21480946,118.0668814,548.7861736,920.3248376,-7.740633913,-0.593931292,21.36670623
4.743144207,1,0,0,0,1,0,0,1,0,0,1,1,1,18.30933073,57.48867407,-171.8396675,9.103066768,20.58064335,15.98187837,110.6398951,462.2969673,95.05672264,-24.85588326,-27.93287815,18.56480794
31.24465766,1,0,0,0,0,0,0,0,0,1,1,1,0,-131.0737261,100.6890897,-165.3424581,1.858778001,6.100818205,17.51253128,955.9496337,862.2029764,882.0012242,-26.77599498,19.83262475,6.275521373
4.554385045,1,0,0,0,1,0,1,1,1,1,1,0,1,-32.96512361,49.90451836,-49.96200324,22.50405678,24.40652261,11.98277978,246.4548068,295.1272464,715.3995463,21.35951665,0.519116363,17.86076424
2.87088833,1,0,0,0,1,1,1,0,0,1,0,1,0,-18.56773415,18.79241007,172.3538807,38.33372688,0.551118323,26.3202302,738.0494719,871.804249,651.3809591,-17.40199526,-15.68719347,-18.84062768
