Fitness,Label,Type,TrainDelta,TestDelta,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3
0,1,0,0,0,0,1,0,0,0,1,0,1,0,-6.381413806,-98.1388357,68.5604905,0.805716494,10.04198419,41.12211182,497.879827,668.47291,454.316549,-26.74933855,-24.82661906,-7.160422538
-6.457962277,0,0,0,0,0,0,0,1,0,1,0,1,1,8.951802741,-69.91053876,-150.7646438,6.497209096,2.616783862,38.75800457,815.7826852,916.0786755,301.3612887,22.27121307,28.81371215,-15.71689838
-48.02288893,0,0,0,0,1,1,1,1,0,0,1,0,0,87.45101836,73.59447954,-8.223147468,20.77758326,6.311057426,34.22095888,834.1091436,558.8341479,502.935499,-21.50801984,-3.428831459,5.447952093
-16.05307584,0,0,0,0,0,1,0,0,0,1,1,0,1,-101.9295464,89.20640162,-111.1716741,16.09232266,38.1202388,28.86794631,871.0012564,825.9793059,578.6962779,20.74382241,-21.41455804,10.35350365
-28.10846208,0,0,0,0,0,1,0,1,0,0,1,1,0,-97.96877497,22.48309761,-105.8586639,28.1477089,12.04714817,38.03901282,378.143202,171.2928115,731.6480625,15.40559488,-28.52649146,-3.738249454
-30.94115612,0,0,0,0,0,1,0,1,1,1,1,0,1,-0.674260478,-79.24535564,-178.1069107,30.98040294,12.47932802,2.478534935,389.5849856,825.1926972,757.1513377,-6.259060827,5.812908314,-17.78264142
-5.745542751,0,0,0,0,1,0,0,1,0,1,0,0,1,-133.1423738,-89.89922619,47.95732601,36.80653211,10.97060474,6.073498846,985.5017628,29.8991107,597.6114006,20.52256,-11.9203023,22.79902346
0,1,0,0,0,1,1,0,0,0,1,0,0,1,170.5146697,-143.081888,-90.9942034,25.59822368,0.68924754,11.82772341,303.876846,907.7267354,60.01880244,9.370528784,-1.587283352,-2.901790115
0.808513081,1,0,0,0,1,0,0,0,1,0,0,1,1,-43.12028479,173.4163739,56.64492731,7.395413057,37.77894174,39.74218042,910.9687295,428.1553784,879.6513448,8.049348033,-20.24137757,-18.05857695
-24.60175007,0,0,0,0,0,1,0,0,1,1,0,1,1,113.0397801,-162.2778573,-68.41651848,24.64099689,12.05089731,26.66821942,43.17503357,65.6544214,236.8166068,-8.731510184,29.70917536,-16.7481315
