Fitness,Label,Type,TrainDelta,TestDelta,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3,Throttle1,Throttle2,Throttle3
-0.604462146,0,0,0,0,0,1,0,1,0,0,0,0,0,25.8526427,60.74633357,-25.22689895,14.73697605,40.38284334,37.53594369,6700,6700,6700,-21.46636616,-28.84218657,-10.12968407,0.767043202,0.527904544,0.523987117
-0.704808795,0,0,0,0,1,1,1,0,1,0,0,0,0,-166.5329941,173.2417239,-147.2584076,35.06193841,19.7848493,7.610272848,6700,6700,6700,2.360048986,25.96981444,-26.6689191,0.691262358,0.948222107,0.861902983
-6.650083002,0,0,0,0,1,1,1,0,1,1,1,1,0,179.1073639,168.9455817,98.02501964,38.84160801,35.96979054,0.909722383,6700,6700,6700,-25.91329459,3.886947043,-29.97156646,0.389061541,0.059878942,0.2519034
2.401308777,1,0,0,0,1,0,1,0,0,0,1,1,0,-91.85939475,-98.93062769,43.07681071,9.879752574,6.495488561,10.96285739,6700,6700,6700,12.69943421,11.31392997,13.0605897,0.848793639,0.654636758,0.526583087
1.937550345,1,0,0,0,1,0,0,0,0,0,1,1,0,-144.3634228,113.9853679,174.105386,6.138393777,2.194985749,2.057656169,6700,6700,6700,8.274330777,-20.15524997,11.72229772,0.433844097,0.581141488,0.038271292
3.195804836,1,0,0,0,0,1,1,1,1,0,0,0,0,105.2968684,-13.12704685,-133.8073737,16.99336962,44.95966276,36.52808035,6700,6700,6700,11.91545963,15.23468198,19.39082801,0.04715985,0.255059004,0.913258884
1.669076715,1,0,0,0,1,0,0,0,1,1,1,0,0,-79.47970009,-47.78992429,28.85691791,26.19219159,8.357321486,35.65877133,6700,6700,6700,2.745813304,-19.62969518,-26.0815242,0.798422678,0.853516962,0.866023581
0.441930775,1,0,0,0,1,0,1,1,1,1,0,0,0,-173.7362447,-63.33941258,-174.5228408,5.651443986,13.9174612,36.49576651,6700,6700,6700,-23.83186034,-3.082884856,-18.89249696,0.736610025,0.699964181,0.566316063
-0.882943666,0,0,0,0,1,1,1,0,0,1,0,1,1,169.5776958,27.64301746,83.66101629,14.99806816,6.601209508,0.98656556,6700,6700,6700,-19.45689636,4.672249722,-12.15125633,0.317538256,0.723184843,0.817673575
4.132376998,1,0,0,0,0,0,1,1,0,0,1,1,0,26.10832878,147.2476026,-59.09780074,41.39189914,37.47548119,40.72862222,6700,6700,6700,7.14381328,14.93331,-14.27901311,0.733692381,0.640281482,0.744649031
-0.656819807,0,0,0,0,1,0,1,1,1,1,0,0,1,166.9944894,100.6807903,-132.2870088,12.54099427,17.16009725,9.731418589,6700,6700,6700,-13.33081893,-15.03137142,-29.19943341,0.041411962,0.321073616,0.169921931
-0.431144049,0,0,0,0,0,1,0,1,1,1,1,1,0,-121.3544796,150.838969,143.2234909,19.48161366,32.16714701,9.915492388,6700,6700,6700,17.42316467,-24.31323041,24.20166572,0.771795251,0.486503649,0.450557386
-0.859412796,0,0,0,0,0,1,1,1,1,1,0,1,0,110.1313878,67.29499029,94.60555472,5.714306727,14.90836876,10.09127578,6700,6700,6700,11.78747025,17.39145162,-7.094613556,0.002159704,0.313464325,0.934302291
-1.009158858,0,0,0,0,1,1,0,1,0,1,1,0,0,178.7078556,23.16128566,-51.71477297,8.351919053,26.54961111,7.449166013,6700,6700,6700,-17.82454229,24.89701812,2.516474431,0.493631438,0.069715809,0.443643004
-5.407115037,0,0,0,0,1,1,1,0,0,1,1,0,0,138.4323554,97.62792347,167.0585406,44.7005825,29.17814799,25.28659645,6700,6700,6700,3.747414242,28.88830942,-14.75767446,0.933877218,0.21362865,0.738548022
