Fitness,Label,Type,TrainDelta,TestDelta,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3,Throttle1,Throttle2,Throttle3
0.0913073598166902,1,0,0,0,1,0,0,0,1,0,1,1,0,169.754205451678,-17.2010708843463,-124.819212052715,34.0740510287592,5.52543033167653,29.1626006170516,6700,6700,6700,27.7661796807025,3.89101676415332,8.19293969799361,0.026407415715395,0.671802749369055,0.0242134438477237
1.68831743187822,1,0,0,0,0,1,0,0,0,0,0,1,1,-171.916879034435,170.447400688697,-56.3094822420521,35.5461975354571,28.3102387819999,1.17130881214388,6700,6700,6700,-14.9741560285918,15.0181708368877,-1.80733836132161,0.0565993890713363,0.974534954466964,0.180108787591658
3.16152993839079,1,0,0,0,0,0,1,1,1,1,0,1,1,-48.3352976686498,65.5672410151341,34.0453772913048,8.36642885992507,26.4017537812398,32.8997129626706,6700,6700,6700,-18.5119622146839,-20.7021813156568,-4.65702546427492,0.782853856701107,0.342857187252188,0.10783040079955
10,1,0,0,0,0,0,0,0,1,0,1,1,1,71.1550019374832,0.635734363537694,72.7792091641565,16.0535457661553,19.0015994945866,23.4823225834402,6700,6700,6700,-15.068317113466,-9.65485022053859,1.47966182226254,0.518382481884361,0.101982823880086,0.962788257386644
10,1,0,0,0,0,0,0,1,0,0,1,1,0,-57.0805995946095,47.9901223701641,150.414507178309,1.69513291459371,43.5374560793498,29.2643937157326,6700,6700,6700,-0.814542209812966,0.78668118227683,-11.5832922303691,0.169995171195359,0.73109346353928,0.938296653674916
0.371826153075588,1,0,0,0,1,1,1,1,0,1,0,0,1,-152.049862205292,-142.955392067199,156.732511126271,36.7331829332977,25.0610795900501,29.5669924960078,6700,6700,6700,5.87807513929386,21.6485166422263,10.4886279945373,0.299409912526027,0.479187728048995,0.204069576980577
0.0505697274150934,1,0,0,0,1,1,0,0,1,0,0,0,1,-110.959132750688,-102.196420376556,68.2094245957488,17.2285121724126,16.7875503246743,2.65878937264738,6700,6700,6700,27.2764010218326,-28.173970316434,-27.4328635567998,0.177071086759296,0.73763551320329,0.707862667858825
3.95310122306661,1,0,0,0,1,1,0,1,0,0,0,1,1,-36.8941039866299,-33.2766859265828,177.112010959332,28.1978682414803,27.5484431710922,7.78118722499021,6700,6700,6700,18.9082137094507,5.9968080900788,-15.1969694076021,0.99022928662423,0.590371928550737,0.557868338104681
1.24852701370108,1,0,0,0,0,1,1,0,0,0,0,1,1,107.071855363723,-123.872350166267,72.541798474347,20.9546495049049,36.9576279194009,1.79060404058071,6700,6700,6700,-18.2088451792072,-0.501817011097668,-14.8180150773806,0.780989530863899,0.000518976657265635,0.519792298171171
-1.26648567849686,0,0,0,0,1,1,0,0,1,1,0,0,1,109.920231953056,140.50996071048,155.141679334332,33.4678573904733,29.6576197571093,8.36144420204413,6700,6700,6700,-0.379155270924823,-2.65047151107004,-25.0357826362665,0.348988342805208,0.431993133955503,0.852495623824031
