Fitness,Label,Type,TrainDelta,TestDelta,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3
-14.53978763,0,0,0,0,0,0,1,0,0,0,1,0,0,-167.9469146,121.4291987,-178.110445,14.57903445,16.73088117,39.77222469,457.4314916,399.8977075,894.197857,22.43782105,20.15929735,17.08681355
-21.0186481,0,0,0,0,0,0,0,0,1,1,0,1,0,-133.5749888,-22.52019638,75.26464744,21.05789492,16.98680067,36.37971552,16.6616834,911.6002156,308.6348428,5.513017399,-24.9606239,21.94405716
-5.975909342,0,0,0,0,1,0,0,1,1,0,1,1,1,-112.6023982,164.3332192,-65.08501704,22.20993605,2.373921518,3.682278436,929.0876805,752.8216067,90.18354815,-28.95248377,12.22400548,14.72589329
-34.0911363,0,0,0,0,0,1,1,0,1,1,1,0,1,-9.5248459,-24.87628714,-102.7691909,34.13038312,41.27229829,40.32018156,632.5227686,713.815183,35.49370176,-4.451752004,-16.22253516,-1.531706427
-26.85264743,0,0,0,0,0,1,0,1,0,1,1,1,1,-90.16979842,57.33476361,12.47811149,26.89189425,3.136285731,39.0434401,78.93040457,57.77104927,371.0146515,-5.682783455,11.25145841,2.949735762
-52.3857377,0,0,0,0,1,0,1,1,1,1,1,1,1,22.80328222,58.06938389,21.79946618,25.14043202,24.32278528,40.50331141,11.37721034,634.9802839,61.38552814,-3.552792553,-6.314385617,-14.59421112
0,1,0,0,0,1,0,1,0,1,1,0,0,1,-108.2012091,115.0882953,-155.1375645,25.58156872,30.89791389,9.845340022,887.8209358,997.9275248,426.8235091,-25.554449,9.609743034,10.35428213
-12.6793532,0,0,0,0,0,1,0,0,0,1,0,1,1,-103.1510947,92.23810237,118.6586374,12.71860002,20.61856925,34.52851036,979.0727023,740.6258149,976.8173906,23.70291835,10.86932815,-27.59197413
-58.32671783,0,0,0,0,1,1,0,1,0,0,1,0,1,-65.50300242,38.83261046,-37.68244437,33.8677233,33.80231169,28.42669335,318.5063998,671.3518279,123.9082324,8.228742437,-24.48601681,-1.264915028
-1.32102549,0,0,0,0,1,1,0,1,1,1,0,0,1,121.9284154,-59.63853657,-3.356871627,13.73600435,1.856895452,4.150427197,362.4747565,860.3844914,924.4890055,16.93199855,-9.965650809,15.52800657
0.830963272,1,0,0,0,1,0,1,0,0,0,0,1,1,150.4634519,2.869564696,120.2350203,3.28415611,2.07976768,38.45050491,320.3367167,784.7066741,61.28989683,-25.29790217,-0.631438817,-11.60119188
-2.237930844,0,0,0,0,1,0,1,1,1,1,0,1,0,-76.72254761,171.768121,-23.31611385,32.67293773,30.34122585,21.82032985,526.1710662,582.549898,594.2193442,-25.16404258,13.15924513,0.23734284
-20.36828725,0,0,0,0,0,1,1,1,0,1,0,0,0,146.6144783,41.5225799,174.1636936,20.40753407,17.19118352,36.02997017,772.4754737,480.7445979,52.13733632,-10.73274827,27.54819814,25.97694671
-59.07897915,0,0,0,0,1,1,1,1,1,1,1,0,1,-4.11073425,-113.8671975,-38.02276685,31.83367348,39.52157959,23.54917651,434.9617286,52.28908793,402.6602196,-28.74720081,-8.152558282,-8.610697956
-64.76642698,0,0,0,0,1,1,0,1,1,0,0,0,0,-3.653625144,-51.08772525,84.06837947,37.48976664,27.741943,40.03216877,242.4024045,706.9914007,808.2955438,-10.9851838,0.453581188,-13.76267978
-27.24530567,0,0,0,0,1,1,0,1,1,1,1,0,1,33.81738737,-73.80599162,25.74066336,2.059899546,17.60996114,30.34782392,615.360242,742.870864,165.2808072,23.56235969,-25.31667039,0.202856188
0,1,0,0,0,1,0,0,0,0,0,1,1,1,-25.37888068,-140.4619594,-6.646921202,23.00865966,1.832612272,23.76741706,486.7943062,743.6542556,160.9818909,29.8497964,-7.491907706,22.36180387
-52.33497028,0,0,0,0,1,1,1,1,0,0,1,0,1,-64.11214137,-125.0550966,65.54349176,25.56079157,42.97756447,37.4644028,834.415386,676.917431,75.34476376,-2.522676108,-23.80262461,-7.14285098
-19.23421587,0,0,0,0,0,0,0,0,1,0,1,0,1,121.3936177,81.36946919,49.1263033,19.27346269,18.20777808,34.65198771,797.8007118,905.0246737,673.9683475,4.211796148,10.32901474,15.24554176
-38.42319087,0,0,0,0,0,0,0,1,1,0,0,0,0,-39.65031369,-37.87163768,-176.0011769,38.46243769,21.78125689,2.269478066,699.254196,89.86811837,31.36793046,23.82625536,4.567901102,-4.841235361
