Fitness,Label,Type,TrainDelta,TestDelta,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3
0,1,0,0,0,1,1,1,0,0,0,1,0,1,-58.66069409,167.1382746,19.93753613,21.94269442,9.152403465,31.33145853,373.000438,930.7210066,290.6730244,9.494275925,29.1390508,-1.378129374
-68.84515513,0,0,0,0,1,1,0,1,0,1,1,0,1,-34.55360719,2.023917778,-67.45740574,41.59984946,1.234328208,41.23293775,775.5618386,962.445574,890.6456455,-6.844660067,29.86373002,7.814102893
-8.182268155,0,0,0,0,1,0,1,0,0,1,1,1,1,-61.81330418,80.01301799,-121.1482165,38.36811355,33.40419558,20.03030021,189.3876954,293.3619462,455.7546675,14.45673454,8.017941537,26.30301908
-30.02524852,0,0,0,0,0,1,0,1,0,0,1,1,0,44.20126315,16.96189811,-90.95979464,30.06449534,29.45271079,25.02943468,247.9026668,453.035368,133.9410073,-4.593986656,-1.434728351,-8.500790363
-27.89997617,0,0,0,0,0,1,1,1,1,0,1,1,1,88.84353497,-15.90632067,72.91569595,27.93922299,38.28545131,12.89324045,65.36291405,578.272683,680.4381122,14.66682632,2.866687191,-2.064837916
0.867938057,1,0,0,0,1,0,0,0,0,1,1,0,0,-112.8362656,-97.5231477,-59.78203924,3.438041812,25.10232949,34.40452035,491.4811824,447.5732189,907.768354,-13.50201072,-3.543926335,-28.90145835
-14.11541483,0,0,0,0,0,1,0,1,1,1,1,0,1,138.0656501,-101.9794281,-175.5650827,14.15466165,33.11602231,34.36199267,218.8702002,382.8177568,985.7311766,20.73250573,-28.22605727,-15.41992088
0,1,0,0,0,1,1,1,0,0,1,1,1,1,-166.5694007,2.140467339,92.35545779,28.39420601,2.737405884,22.63258023,161.8876368,234.3735525,39.64718315,22.27678484,13.43368919,6.830722936
0,1,0,0,0,1,1,1,0,1,0,0,0,0,-42.81635501,46.45530966,141.8505466,24.61114173,39.03727856,20.04080882,678.2021191,486.0777986,796.8256478,-14.41657151,-23.06703515,20.59698415
-15.99503794,0,0,0,0,0,1,1,0,0,0,1,0,0,-71.22205685,-30.50035282,-67.13539666,16.03428476,26.86540803,37.09474916,982.4238557,145.6727535,126.7163832,28.3973567,12.35771736,-18.25647991
-11.19946675,0,0,0,0,1,1,0,1,1,1,0,0,1,136.860064,-78.70478974,162.8479398,42.26036515,21.97858344,14.46588221,377.2168755,923.6493145,657.7105492,28.89701734,15.7565252,-29.43800869
-15.11442712,0,0,0,0,0,0,0,0,0,0,1,1,1,-38.89828759,-105.5355537,58.70430893,15.15367394,8.486778971,43.70868334,336.9729248,555.3589568,180.3021339,-9.425609917,23.22466228,8.676717278
-36.74141677,0,0,0,0,0,0,1,0,0,0,0,1,1,21.34286482,18.79416135,63.24425619,36.78066359,20.4544938,42.17923401,262.48963,217.9930097,439.7957024,-7.157624152,29.57586359,-17.3056262
0.883748536,1,0,0,0,1,1,1,0,1,1,1,0,0,-168.2522093,40.42328395,-3.17804458,4.926696128,33.66817438,15.41691079,160.1894155,180.7497472,919.5536087,21.03758837,6.383513775,-15.96715246
0,1,0,0,0,0,0,0,0,1,1,0,1,1,-25.771449,116.7602692,-53.73938126,2.967683798,25.09210069,28.48041901,81.53782893,311.3262649,770.9057611,4.508526539,-29.215445,-29.98202751
-64.95492748,0,0,0,0,1,1,0,1,0,1,1,0,1,-35.83942419,-137.9358081,-111.3704142,37.70962181,31.59422757,42.46148543,204.4058681,817.7761021,448.5295804,-17.16677451,-0.959896934,-4.912207135
-41.07754061,0,0,0,0,0,0,1,1,1,1,1,0,1,-74.62350899,-111.5259047,-163.6869736,41.11678743,7.851851167,7.662414249,420.1418237,311.4127086,141.9758138,-18.89824495,-0.909412185,-19.47312056
-17.28559883,0,0,0,0,0,0,0,0,0,0,1,1,1,-56.34860487,-79.4349917,109.9485467,17.32484565,18.01059807,11.33775028,273.9075049,528.6730717,578.7359695,14.04782946,9.867287626,2.636695187
-57.33241359,0,0,0,0,1,0,1,1,0,0,1,1,0,-52.61452517,-76.81371103,-26.87366996,30.08710792,40.23965453,33.96319678,568.7843271,600.458479,592.609437,25.94170723,22.10832101,-14.31194423
-7.317982354,0,0,0,0,0,0,1,0,0,0,0,1,1,-38.11230591,-170.3691181,-86.81249665,7.357229173,13.97415739,35.11633125,886.3663348,852.7209316,885.9752627,10.45450757,17.15291537,-2.816033759
-41.75002064,0,0,0,0,0,0,0,0,0,0,1,1,0,-7.198206632,-168.2570807,-43.14285825,41.78926746,16.12414158,22.76438734,897.3594081,246.6967925,383.4339389,-5.297179874,7.012471535,14.74828856
-42.63726749,0,0,0,0,0,0,0,1,1,0,0,0,0,15.48392964,-163.2985366,-1.831757214,42.67651431,14.99892338,36.4673752,42.68342088,948.309799,891.7193757,-29.28299258,-3.348903482,-24.7084016
-7.54074158,0,0,0,0,0,0,1,0,0,1,1,1,0,-137.8735016,-66.94378161,87.69058754,7.579988399,42.19321798,37.51864268,544.6606863,823.7451042,34.58138496,18.30995159,-26.14925092,19.62568993
-25.75012587,0,0,0,0,0,0,0,0,1,1,0,0,1,-105.3033185,162.8465954,-41.99380316,25.78937269,34.59836525,32.3177457,506.2046224,510.8484348,251.3855797,-19.99460139,21.67032661,-1.735026234
-38.08216425,0,0,0,0,0,1,1,1,0,0,0,1,1,170.2235654,-99.96596645,-23.7241048,38.12141107,39.91046054,27.34169764,654.8662739,683.3873741,914.5125088,0.720208866,25.85371636,-4.427951754
0.637885409,1,0,0,0,1,1,0,0,1,0,1,0,1,-178.4376151,-49.54540955,-108.7573328,10.52224564,38.08749827,16.01953156,830.2647391,569.4827647,604.8281455,-22.86405814,28.63347965,27.93261817
-24.48544973,0,0,0,0,0,1,1,1,0,0,1,1,0,2.675745674,111.4361155,54.32531953,24.52469655,11.37180214,2.672909864,18.64952587,227.66244,992.4405171,-11.34850277,4.48266196,1.361983296
-34.57799726,0,0,0,0,0,0,1,0,1,0,0,1,1,-107.5388717,20.47101072,-35.23638254,34.61724408,44.69657781,15.95973207,514.3498344,611.6356366,600.5117994,-1.305894241,-16.23453415,-19.6949775
-9.418533521,0,0,0,0,0,1,1,1,1,0,0,1,1,-80.18290649,-92.47697752,-27.06412255,9.45778034,6.192422058,15.54097001,433.7411698,691.1643755,784.9882346,-14.54734588,-20.09679935,-26.39084838
-56.13270254,0,0,0,0,1,1,0,1,0,1,0,0,0,102.3315757,39.3841766,155.1236359,28.59318128,38.97785003,24.74621403,722.8220328,822.6858105,845.084956,-23.90307517,21.40861642,7.967704998
0.699904984,1,0,0,0,1,1,1,0,0,1,0,1,0,4.300634799,-131.051684,35.44600722,9.82926462,8.685603591,19.87006216,385.7850855,233.9860839,784.1328325,-1.537079133,-24.54318566,25.66346112
-32.40122365,0,0,0,0,0,0,1,0,0,1,0,0,1,-135.3365408,153.2249532,-61.98719775,32.44047046,22.48735361,14.01026297,690.6509426,174.9501814,65.00763509,7.780838963,-2.735762767,-8.738775622
