Fitness,Label,Type,TrainDelta,TestDelta,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3
-14.08020066,0,0,0,0,0,1,0,0,1,1,0,1,1,133.6468063,82.18980992,-4.294316179,14.11944748,7.661927142,40.09855184,870.9730769,205.246178,35.41822443,10.4924464,-5.152415377,4.890989703
-65.80316318,0,0,0,0,1,1,0,1,1,0,1,1,1,96.31746307,-89.5581482,2.866488573,38.58890906,20.19346677,31.91143447,959.6582186,634.0108077,626.4314508,-4.166887366,-22.9087056,-20.42051528
-8.829620604,0,0,0,0,1,0,1,0,0,0,0,0,1,-14.2839233,150.1604667,-0.368286621,39.89060996,39.14338476,44.77643174,59.32200721,937.5673493,297.9547052,21.17833,-18.26657874,-21.36872963
-53.43685499,0,0,0,0,1,0,0,1,0,1,1,1,0,65.37642117,115.1370235,-16.30758294,26.22260087,14.84411519,11.01271146,959.6213364,428.7198328,217.4077745,-25.11449473,15.90340918,-14.2620455
-14.02497763,0,0,0,0,1,0,0,0,0,1,0,0,0,76.11906314,-52.91591855,-133.5756969,44.32039662,41.41132835,0.322358978,828.9393252,691.228721,440.2470959,-4.123626352,-27.19523915,-4.116031246
-19.98357464,0,0,0,0,0,0,0,0,0,0,1,1,1,161.1959598,-59.87640974,-9.115267247,20.02282146,4.31887988,18.02930005,699.3880703,77.32598098,858.1803086,3.020084929,-18.56400548,-22.93034282
0,1,0,0,0,1,1,1,0,0,0,1,0,0,-160.4462927,12.9738826,-47.33752517,20.79466476,2.522780247,34.63516036,650.5588441,625.9492335,424.2219492,-17.53913393,-16.12363962,23.66904423
-32.52710849,0,0,0,0,0,0,0,1,1,0,1,1,0,156.7531017,109.613425,45.77579994,32.56635531,30.58119309,23.50452969,728.0337472,516.274695,271.2526725,15.03471896,24.39745744,12.48988264
-18.98957618,0,0,0,0,0,1,0,1,1,0,0,0,0,26.28545767,67.95361281,-37.48053658,19.028823,33.6802809,3.157726968,783.5501775,791.8996659,491.4999634,-17.05030641,24.47387111,15.49155818
-62.04468653,0,0,0,0,1,1,1,1,1,0,1,1,1,-0.560091597,-102.5279917,-171.0280692,34.83043241,21.48445351,35.2834174,371.6962244,810.971238,599.0813312,26.32930045,12.13021944,4.923355073
-66.6262973,0,0,0,0,1,0,0,1,0,1,1,1,0,-39.11093373,-53.02408936,-137.05384,39.41204318,39.12068466,14.44515893,574.1950713,217.7225657,339.7273164,6.795092744,-26.41371294,-29.26133642
-8.705390428,0,0,0,0,1,0,0,0,0,0,0,1,0,63.85566576,48.32703123,86.40453886,39.13931459,32.08223163,41.08461076,310.0414182,951.6578921,861.7577424,2.572754623,-18.38673476,12.88545379
-4.524330737,0,0,0,0,1,1,1,1,1,1,0,1,1,-147.5926461,-118.3819325,-130.8265555,34.95933762,39.39980277,20.69252932,951.2901435,112.1909884,843.4111678,-23.23696807,-7.654860946,-13.0366905
-22.8910555,0,0,0,0,0,0,0,1,1,1,1,0,0,-20.09988107,156.1692591,-95.42631622,22.93030232,13.15421868,8.505539148,378.123195,468.3615387,363.5364763,-3.432283426,1.448114563,-20.10061153
-9.836765945,0,0,0,0,0,1,0,0,1,1,0,0,1,-41.10439748,125.3586771,-136.6906468,9.876012764,41.50304214,35.37011559,45.4253881,501.0184677,398.7586151,28.60857204,-9.685801206,-6.483415805
-31.0423608,0,0,0,0,0,0,1,1,0,0,0,1,0,-84.97254158,-158.5957773,-153.1417817,31.08160762,18.86810169,7.469127091,856.5467044,642.181385,535.0328225,-25.16715109,-23.37019498,-11.65880518
0,1,0,0,0,1,1,0,0,1,1,0,1,1,-163.339947,-140.985063,-5.718556788,19.89452315,36.64282031,38.85638945,719.4133183,169.1901996,400.1707994,-22.64154126,-22.57066471,3.318261257
-33.36163993,0,0,0,0,0,0,0,1,0,0,0,1,1,-34.49097069,149.6028381,-4.648821745,33.40088674,26.20845107,29.77814665,61.74550949,340.1737637,972.5756599,28.05023063,25.9874369,-10.70792589
-13.26331459,0,0,0,0,0,0,0,1,1,0,0,0,0,-84.3845965,139.4404617,112.4542696,13.30256141,8.739879118,25.8892724,630.05905,129.6520815,274.414785,-21.07575094,-13.29342801,29.38219139
-32.88951899,0,0,0,0,0,0,1,1,1,1,0,0,1,55.52204059,-37.20291057,-129.0407983,32.92876581,13.77020562,21.69945184,120.4535641,71.54017329,182.4148757,-1.779255433,5.092709717,-6.302323259
0.326924584,1,0,0,0,1,1,1,0,1,0,0,1,0,68.75589617,162.9328927,-125.6055367,4.820672722,7.843944984,32.30157694,355.5896207,845.0914149,126.974875,20.37756382,11.75868744,-20.2838287
-8.875208929,0,0,0,0,0,0,1,1,0,1,0,0,1,11.22407524,-19.37251251,107.7501637,8.914455749,20.31754887,3.460370106,411.636478,215.2555431,218.4237608,18.61100008,22.43236796,-12.78517487
0.583580569,1,0,0,0,1,0,1,0,0,0,1,0,1,-107.9647103,110.2759893,80.15024236,11.08083845,30.69057346,20.91206337,814.1373257,487.1492102,506.2776218,7.010439058,-4.469629566,20.82028593
0.776228503,1,0,0,0,1,0,1,0,0,1,1,1,0,-102.3533799,92.98236492,-43.33029851,8.716656989,3.420854961,42.22067478,214.3201571,270.5709148,944.0585661,-0.318008209,-12.12194646,0.063376884
0,1,0,0,0,1,0,0,1,0,0,1,0,1,-142.1512853,-176.2047228,2.901102633,28.23704178,32.49858218,25.93844138,179.8792396,316.6812062,612.7489673,-27.4531726,3.524392625,20.60221962
-17.98541474,0,0,0,0,0,0,0,1,0,1,1,1,1,-3.987885344,-147.8070988,10.55390036,18.02466155,13.5000872,42.86044467,600.1281179,387.6921262,886.6802368,4.89954234,24.42012409,3.580951333
-46.21451041,0,0,0,0,1,1,1,1,1,1,1,1,0,-65.68378313,138.8792501,141.3844546,26.06697894,11.17548704,31.21230698,143.1111033,102.9543735,481.6135823,-19.27782663,-28.03687431,-1.893849176
-43.36894562,0,0,0,0,1,0,1,1,1,0,1,1,0,52.09591838,157.2455319,-72.19796406,16.15469149,11.61199078,44.91611432,828.5549428,977.3728233,464.8238668,-2.890918318,-4.999203335,1.665370774
-35.5719242,0,0,0,0,0,0,1,0,0,0,1,1,1,103.7628894,-77.05670785,134.4865613,35.61117102,29.18752046,32.20725987,412.6427521,644.150799,769.3839795,-26.29972138,-20.66868746,25.6911319
-11.51148843,0,0,0,0,1,1,1,0,0,0,1,1,1,68.61286738,-111.745857,-153.1934433,41.65936773,12.10368353,15.97229115,382.4286624,811.7963504,591.0048637,-4.410358322,12.17482687,-12.29872277
-32.6975848,0,0,0,0,0,1,0,1,0,0,1,1,0,-132.928731,135.4453941,-97.3491838,32.73683162,14.02377705,43.29181317,958.9926747,722.476111,742.8935908,-7.850091637,-10.6228714,19.00067771
-8.209107154,0,0,0,0,0,1,1,0,0,1,1,1,1,175.1026289,-92.63474402,159.2571298,8.248353973,26.69060054,20.59473329,831.5636178,45.46079299,621.9778906,-19.14390156,10.39197143,6.254623315
-14.20664921,0,0,0,0,0,0,1,0,1,1,0,0,1,21.03542708,-88.55144083,37.21772222,14.24589603,1.63661656,22.55502056,825.5432958,761.0758252,98.19355469,23.54138597,-27.91285679,10.25060828
-13.03275858,0,0,0,0,1,0,1,1,0,0,1,0,0,-69.0308618,69.79251841,133.6791078,13.69035514,25.49686764,36.17927574,666.4051261,897.5503939,627.0106965,0.023005769,6.483962361,13.14588062
-7.50125537,0,0,0,0,1,1,1,0,0,1,1,1,0,-143.5161161,-147.6397586,168.4105328,37.64913467,36.68295549,42.27160611,925.6190479,700.0210597,388.949853,-29.82296232,13.06428021,-21.42405163
0,1,0,0,0,1,1,0,0,0,0,0,1,0,-89.88748965,-8.665192204,-115.6085211,24.07081989,37.01580523,37.1064854,138.2389472,200.5881713,547.4366742,-22.90752162,21.23216015,29.05277933
-3.97790029,0,0,0,0,0,0,1,1,0,0,1,0,0,-79.49325156,-83.7454945,84.58039098,4.017147109,23.20516964,36.18104217,899.4094171,250.6993495,132.0634249,26.67861427,12.16558168,12.75601659
-38.19185747,0,0,0,0,0,0,1,0,1,0,0,1,1,69.45103,160.8407231,-61.9931099,38.23110429,14.71424637,11.55258153,135.5496838,133.9038002,158.7269772,-19.64841501,11.53110035,26.7249634
-8.147392997,0,0,0,0,0,1,1,0,1,0,0,1,0,-119.6042619,-11.0679295,60.06275679,8.186639816,28.53662585,37.37863468,902.2977887,966.8604207,758.7093776,-20.50563106,-15.77226971,15.71494732
0,1,0,0,0,1,1,0,1,0,1,0,1,0,-170.660075,8.52465132,165.0600231,29.53419636,18.53805858,32.47168442,738.3386925,113.5875563,566.9241412,29.77056161,0.06420556,14.60873628
0.80958846,1,0,0,0,1,0,0,0,0,1,1,1,0,38.40023964,55.01963282,-159.3891618,2.465342741,16.71554656,18.83072406,993.1804324,85.77815979,266.6699705,3.570558272,17.40656342,2.17908813
-11.92655402,0,0,0,0,0,1,0,1,1,1,0,0,1,-7.782906312,2.79854712,-72.07265546,11.96580084,7.575414524,4.732412447,517.4950914,745.9643957,808.7358619,-8.382078728,-11.01135176,-8.614406041
-39.10472213,0,0,0,0,0,1,1,0,0,1,0,0,1,-78.53389151,-6.773415698,132.5856967,39.14396895,1.509961323,44.65005386,843.3243132,743.2965273,172.7419794,-26.33175998,-6.217813122,-9.969245359
0,1,0,0,0,1,0,1,0,0,0,1,0,1,158.5549373,8.735945811,-37.23028572,16.29343792,29.40985868,24.45547531,812.9131678,251.7124158,846.0537977,5.739900213,0.654064343,-16.15736209
-45.72341246,0,0,0,0,1,1,0,1,0,0,0,1,0,75.22856016,146.5251119,-177.2352207,18.22478667,32.79630158,6.456040485,69.53295536,875.6775413,864.9514407,3.850756467,21.03361798,-6.077988829
-18.08598261,0,0,0,0,0,1,0,1,0,0,1,0,0,-112.7487686,35.63237296,-172.398099,18.12522943,5.470861327,27.66002158,569.7632499,853.0169175,802.0821254,3.256644483,11.31298991,15.90232867
0.349093155,1,0,0,0,1,1,1,0,1,1,0,0,0,173.7700767,-125.0399232,55.17750295,14.09383896,30.3060704,24.89589246,389.289711,248.4723546,749.0832923,19.54566013,25.52770738,20.10651415
-44.12276369,0,0,0,0,0,1,0,0,0,1,0,0,0,-147.9112567,63.31074878,160.3906217,44.16201051,14.60572626,22.57394103,444.5583643,181.5602859,952.970277,23.68094547,-8.335885678,8.067214365
-30.88825099,0,0,0,0,0,0,0,1,1,0,1,1,1,-158.9412405,171.9310606,-126.0674289,30.92749781,42.59646965,10.25257816,874.7089514,246.7289394,464.4180706,25.87749067,16.8993918,-24.81974506
-22.33367466,0,0,0,0,0,0,1,1,0,1,1,0,0,-143.6829726,-77.28702078,71.45742099,22.37292148,28.88557414,34.61013532,598.8594818,572.2663681,40.22520507,20.18357157,-4.99215761,20.48390686
-1.534127525,0,0,0,0,1,0,1,1,0,0,0,1,0,-164.0763014,162.9509534,121.3296962,31.73553173,32.41662539,2.534972548,974.4208515,173.1080873,347.0017933,-8.886276809,-14.25757007,29.39837081
-57.15568128,0,0,0,0,1,1,1,1,0,0,1,1,1,15.54851331,-115.5251551,-122.1348185,29.94142715,29.18520898,9.505763796,46.2897486,688.2387412,37.84689019,-12.66315364,29.71234451,-9.532681881
0.753753553,1,0,0,0,1,1,0,0,1,0,0,0,1,166.1691594,121.9337722,-25.79379821,9.425453505,3.12170088,41.01745819,295.167575,172.126508,274.506282,3.852847351,21.73967817,-19.07580159
-58.81985691,0,0,0,0,1,0,1,1,0,1,0,1,1,86.85174554,114.9565674,-109.5801617,31.28033564,31.00776014,29.66100648,910.8119976,11.61661713,722.9121598,-25.47106153,-1.686088778,-13.11060594
-6.861818154,0,0,0,0,0,1,1,0,1,0,1,0,1,-18.48280639,135.4775846,65.29050799,6.901064973,33.40405331,42.30761818,942.6516274,546.9222348,110.2370482,-17.5739672,-23.01583068,19.54453858
-33.90629679,0,0,0,0,1,0,1,1,0,1,0,1,1,2.918325663,97.6455335,-122.8681927,6.175885547,23.86652225,41.27831351,430.495358,772.6391738,784.9363668,9.321563252,-21.9807908,-26.3816421
-21.18525955,0,0,0,0,1,1,0,1,1,0,1,0,0,116.9873275,-110.7801453,-60.35981988,1.678718425,25.9164443,37.01398385,350.1165137,272.1715069,796.524604,21.13232896,-6.78913731,17.02231964
