Fitness,Label,Type,TrainDelta,TestDelta,A1,A2,B1,B2,C1,C2,D1,D2,E1,E2,F1,F2,G1,G2,H1,H2,I1,I2,J1,J2,K1,K2,L1,L2,M1,M2,N1,N2,O1,O2,P1,P2
1.40492261856306,1,0,0,0,0.0620760895511985,3.00584418387521,3.26195803042016,0.0102700874945583,2.69095993099643,3.3252050118565,0.670584744371138,3.87117123876796,4.87006218036603,1.46536000842746,2.56038842326761,3.24078490076364,1.05505959679282,1.59076822925548,1.79335679520549,0.314993618812008,0.596501190121979,3.08166295566763,0.255002799860432,3.37989604394728,3.78481213167471,2.44441286738578,2.9685145516274,0.161589562441851,1.50042381673727,1.88437221072946,2.66982774904717,3.68282850093116,4.8885570842289,2.52680302323533,3.52764520643479,3.2108484497528
0,0,0,0,0,2.83428263050478,0.474418577330247,1.75358955198837,0.463241220371704,4.97915146386573,2.23849669049496,0.177786996275871,0.452248309261466,4.97364189595743,3.55017317964047,3.19722362758602,4.5006893730547,3.2264526857604,3.4037593203913,1.96277784736586,4.03533172555112,2.07395967592043,1.9620451653948,4.81317450959506,2.24582951073374,4.67025749659449,2.63579104926977,3.47791905374703,0.423074100737684,1.48914392100738,4.49949309977443,4.34250467940673,0.896938314874178,1.14646454856704,2.2790632364455,2.95464454358209,2.46674404249968
1.2943811110265,1,0,0,0,4.50934093402017,3.53482593307353,3.889573576971,3.42997089399568,1.54661154013784,1.08069031608217,1.63621036140386,3.81354822789831,4.39794666791651,2.16926980193464,3.54530477461844,0.550182786386274,4.46082031725158,2.74894005445982,0.445642657118608,4.35333470534756,0.250951441452998,4.48946834015314,2.83028810466385,2.9799218564319,4.31657326091214,0.504403436782644,0.285568888446621,2.40426304010198,2.81119518585044,4.87688738725669,4.40782339647724,1.75167935094801,0.241961798670432,2.10305264776157,3.59394395517213,4.83802469984909
0,0,0,0,0,4.41458634144891,4.96840761308602,3.7006622207087,2.85881326228377,3.54300198261813,4.2238722585829,1.90324400504894,4.45811208971295,0.149513642348852,3.23177956849552,4.49346139069992,2.95900080709983,4.18695075277808,4.24495883627412,2.35951439359094,0.478716245486178,3.35255424404254,2.98426164076396,3.53725720270424,2.80868950180174,0.293637993431133,0.550313240296385,4.72083797853781,0.154560423956921,4.13722122639068,2.53092884031303,2.49081803640153,0.490737292091782,3.11801518401728,0.335529508928565,4.4417527222618,2.20316295569963
1.46270164980542,1,0,0,0,0.377896507216146,1.14479842314164,0.0748921971787136,1.45422930214723,2.63377325787269,1.87894846324251,0.487677678915028,2.45950927294226,1.74255002771091,3.93572383512226,1.61922232898748,0.0788993554187495,1.5381648330661,3.89615026770258,2.49873500599054,4.14809202690194,0.711689634720233,1.42414664457663,3.8389325161542,0.12209300201848,2.815458384905,2.45665559682469,0.996583023819452,4.03362284064508,0.199081787920705,4.41760564614464,0.315222576407251,4.34005024692271,0.991111037033928,1.65229618345178,0.17738270625247,0.738185867412491
0,0,0,0,0,2.95916320689079,2.6048849816102,1.13144231987079,2.60851475292868,2.47864799435681,4.28244077343449,0.729919900479726,2.16388999410777,4.10442811067466,1.06130685452689,2.75747250526699,4.3429528242166,3.64654590290365,2.97357560852184,1.14520906581077,2.67609907577808,1.32153771850071,3.27493053994397,3.15609092086599,1.07030251998101,2.65109517208499,4.15728451771009,4.6279189370634,0.308771618514676,0.822081205299396,4.89670429276997,0.215238092835007,0.592979810232728,3.03504354101618,4.95420216521906,2.93950046865037,3.97386068859859
1.3572055805557,1,0,0,0,1.29182116467992,4.91140892241261,2.57417348105122,1.22577348274085,2.6181402211063,3.07920927974131,0.0702240029314166,0.568525418429959,4.41086339867548,4.04160223768512,3.02482610738439,0.651603004397819,2.78986628470293,2.08037709565573,4.56898705863943,0.685018866074957,3.82423750013915,2.36728589834254,1.86040620073178,4.22873771833052,2.92065682086937,0.785830914211633,1.55497500978953,3.07467364753704,3.71567303597483,0.73482383473605,4.69420669873812,1.58972638008663,4.29080327930069,4.48886285857481,2.43967675932136,0.590097570614528
1.4254204782081,1,0,0,0,2.36509083534875,4.8822404338115,4.10466349446426,4.18561107634492,2.43843078372325,3.04306412565078,2.07895973181078,1.53246765002915,4.55642254761361,4.85232846547291,3.09649288850332,4.70475334509186,0.379915629297596,2.47339422541558,4.9042944779322,3.63477466664272,3.12340723918324,2.88406567500513,2.80154121753546,0.180720007021439,3.145491732293,4.88033594716275,3.06483211177559,3.87608893299505,3.68092923861799,3.46047026782956,2.72821783322934,4.28286779918491,4.37067431625773,0.28023238791124,3.62711041003777,4.26198351443726
0,0,0,0,0,2.98866902688713,0.260827203287308,0.322383562293405,3.88682915866339,2.83097287638147,1.34468051761338,0.99970852080237,3.77705622676663,0.0817859777125024,0.0099082630717412,4.83349402052195,0.300212921592704,3.21704420431744,1.86831132031919,0.657401436076508,1.82966493045134,2.19199948634918,3.4874503235617,0.268108063676274,0.382598472845616,0.270627919889566,4.28944162250159,3.57308332234327,1.65072357062509,3.25933083306548,4.18483837989944,4.88296703006703,1.33113609833013,1.04100522263516,1.75668994126974,0.234877760553234,1.86171627790926
1.55733010012673,1,0,0,0,1.79469813034234,4.73096204731388,1.15601008342917,4.57462509392111,2.95199987878905,2.60638911044438,1.11701002461969,2.14602081549534,3.47403883831324,2.55195301137487,0.0406354254964475,3.88036283629328,4.33232990906768,4.71898575386826,0.713790400284194,1.03830944757683,4.0951098386477,3.51661483456344,2.69221655151873,1.54060964385199,2.79671902402409,3.91918795059955,4.62064084084808,4.63988177298769,3.7766134050893,1.2374739380202,2.4914800980306,2.07370959441663,1.69545784158942,1.78951553572549,1.50966224762389,4.69515935466044
1.50097143214095,1,0,0,0,4.00265088305442,2.23996084451319,2.88022594247627,1.82159731221838,2.40947156686305,3.66820158233412,2.4915116445941,2.71802742697137,3.16239828734713,0.202907997836974,4.20182901753081,2.76773405547653,3.14103016790001,1.45453135733535,1.19035073572508,2.03155673516049,1.49908648190244,2.91784266922704,2.92917659275433,3.03740723946624,4.67452551859073,2.04611351978538,3.18182693016613,2.38963870980326,3.767331593032,2.20119961266298,1.47628570590583,2.12230212899851,1.3438753242105,2.27354121558032,0.0375775886060098,3.91688653652829
