Fitness,Label,Type,TrainDelta,TestDelta,A1,A2,B1,B2,C1,C2,D1,D2,E1,E2,F1,F2,G1,G2,H1,H2,I1,I2,J1,J2,K1,K2,L1,L2,M1,M2,N1,N2,O1,O2,P1,P2
0,0,0,0,0,1.71625868221673,2.08767062627626,1.77376726466116,4.34985879881295,0.0121824497249451,2.47379967862097,2.37979960222603,1.52218809700326,4.01664107472465,1.90061672686326,4.17536593359206,0.602420645163898,4.07629797727542,4.38560103012894,2.95151654610671,2.60733739181907,4.88671255271732,0.172398615712928,1.34130196469244,0.621834767398282,1.89579883309056,1.94742365866967,3.84721138559752,0.320272193939629,4.19530206392893,4.9074755132448,1.75722682866045,1.34821013799238,1.23337712587999,3.78393148709674,3.86008287350661,3.9508041982628
0,0,0,0,0,2.1692464749652,3.01795192061203,4.03110220593435,0.966094175634275,2.77316539816373,1.17627116332305,1.79587397898755,4.15106209054625,0.25084459532809,1.03166204408287,3.17103687351394,2.99285298371094,1.8652787003437,4.25242402730771,1.23863199563114,4.43642336703959,3.48091024103453,3.41459855257701,4.96121139196407,0.271029116077988,2.87512371730648,0.674014646617508,1.12604696115848,1.47509135631031,4.16383955804799,0.259425670933227,2.7432661236415,1.00195473671639,4.58363731413067,4.11499525431245,4.98900222401184,1.62236177048328
0,0,0,0,0,2.60646003555522,0.144886664824901,3.24737326985889,0.237722565789553,0.525046210125533,0.240185570313938,2.49750443382519,3.91767718810499,2.04588750445515,4.12528036279209,4.75997562201139,0.207133507868315,0.467335648617024,1.88779458834761,0.680336881247752,4.29760603977369,1.05652600951616,4.39220264340119,4.21023184287821,3.5652636576763,2.2534800562172,1.28016080198864,0.349711225936471,0.560850790396943,3.80886082050196,4.4334228023119,4.28524059643301,1.97268304384857,4.44987551253774,2.35169419469297,1.5447885400928,0.657366367808676
1.42286259428627,1,0,0,0,2.67858093804791,1.36729196757903,1.84639973909273,0.301046413476327,1.19090996153437,3.82973387015169,4.37327799269926,3.53687503130173,1.9718233696617,0.0541713387029708,0.154128277332288,1.04714803284396,2.86625804553707,2.2678154190429,3.63362330987785,3.28175037161894,2.87062257272606,4.25230425643714,4.52885614747362,2.42166020247274,3.85790779179534,2.71984546430985,0.429075255387193,4.72651599499043,4.1971267644729,3.59709086129749,2.64735098359638,0.135848817522279,3.38073999741792,3.40280625531534,2.2890743531431,4.15064937504727
1.40060246893796,1,0,0,0,4.51562199798184,4.42890402519334,3.36969669207812,1.89978009393359,4.56797028416552,0.965005957855455,3.79761689336307,3.49147647084663,3.91001281392857,3.93845082971949,2.25804915087796,1.36488325202639,4.61086074322642,0.356478200060913,1.95218594285714,0.694170736540477,0.262095267178965,3.25621153955151,1.40979453147184,1.50610210106016,3.65489156709856,4.62639969240638,1.92206219268787,3.64174742621928,1.85208291570057,1.07995070479515,2.46345104641115,4.73549904550081,1.82168042257253,1.56985774015728,1.47018656656205,4.02177967208154
1.60672150965469,1,0,0,0,1.40374347446146,2.24367256432547,3.64537050024489,2.92050887264288,3.8096278297557,4.06425865913956,1.02271085271282,3.01128197428884,2.84826186828764,0.755265516148505,3.7786973573495,1.04200707996903,3.03246605931518,2.82474591108723,4.54924769280025,0.629860242222824,2.841718888388,0.109623986245941,4.06638029381395,1.59197441523841,1.79055947609531,0.641382377472448,4.98269206138145,4.46189628767956,3.92207464280383,2.2988760527809,4.0254268383101,1.94872430428952,0.995696088063373,0.253633786532051,2.3331917993579,0.393293646143289
0,0,0,0,0,1.19240154569199,0.246770791253523,4.18756451707161,2.1917708007026,3.69918999357682,3.60292817497344,3.97078088998908,2.33494479382886,1.64631594124356,3.6323710246205,4.44030444259766,0.774507101700555,1.01130574038953,0.820754308278227,3.20054753686798,0.727850304219619,0.447600318201884,3.4312726449813,2.54560920356379,4.55164042560522,4.91168635711757,1.40558439469334,0.891950915535286,2.52929248558133,4.85979325129777,0.906068172031501,0.429010219826772,0.479810235323159,3.06449343426414,1.53163853526699,0.162166534630376,4.38618618882756
0,0,0,0,0,2.6655201716709,1.93890115833819,3.06816060253437,4.3368149302626,1.8171125556423,4.34573441123837,0.174169313991575,0.508068541286427,3.84711052522562,1.3341126787377,1.50304215410174,1.42164313127528,1.80804344189438,4.52327227768165,0.880715801984363,4.36669092270296,2.22458146058595,4.11141710060638,4.90118515530812,2.19708862446776,3.37090831973923,0.22766799892741,4.32521718500097,1.66015628502885,2.65124615371563,2.11926212331453,0.0766148717637355,1.76013501701827,1.76518334763187,3.53643635507835,2.13614136953218,2.47686892954459
1.43197451864285,1,0,0,0,4.23479113126779,0.900934293292713,4.09012296044524,4.23586564345632,2.83774978369552,4.88188794228121,3.53535105948293,1.99581907047532,1.99931338956006,2.64095820050132,1.00972036180015,2.91155214888053,3.41116779986761,3.39117832191217,2.07017717284236,2.06425571790586,3.35050965939759,3.73460904223229,1.71170183790274,3.84407868587209,0.0310684309635972,0.863561540159656,0.638803762417062,3.85773173167902,1.99691762384049,2.41740675473807,1.67263421907984,2.40591488597622,1.65794920973795,2.76210851898353,4.8262140249561,3.44011593220366
0,0,0,0,0,2.14197252340571,0.511242571323642,0.0571501170181837,2.53004244036842,1.96414927227869,3.99759488887998,2.54742297711043,2.23471929515577,2.14376715887325,3.96359556688273,2.73162028996458,4.30367489227084,4.99581552003923,4.33945082091802,4.81931218406662,4.02100696203118,2.34985493190431,0.457840506055878,1.86942603223711,2.84505860019781,1.15569057422439,3.13072790390556,3.47907727775153,3.78378048393405,2.21552209865916,3.70643747272726,3.70043097220363,2.99791920370709,0.865637878475481,1.75450882503581,2.69326868557138,0.253719766518481
