Fitness,Label,Type,TrainDelta,TestDelta,Xt1,Xt2,Xt3,Xv1,Xv2,Xv3,Vv1,Vv2,Vv3,Vt1,Vt2,Vt3,r
-0.988669049934495,0,0,0,0,-69.378160180439,-20.216993261538,26.0427230778516,8.07215392360045,-90.6368758305254,3.62254836591814,42.0612111674487,-76.7830429798165,-64.4929763715743,74.982280113669,68.4864591025453,65.2995365342155,6.68332940588178
0.576938389895258,1,0,0,0,-25.2327635311565,-38.9618940718882,-95.9270048949654,-98.349788594764,-66.3213731621551,-48.723149272391,75.9222950758176,-51.2507806404212,9.55821435130213,2.60339051976162,81.431177937938,-90.3238485377184,23.7060957904509
0.752756676207866,1,0,0,0,-66.5903213957683,-16.2705722121315,46.6710652538027,29.4214477493136,-29.5528458579976,58.6041130706708,-62.3154975393387,-41.2279862815926,64.3730794113871,-21.7099642003043,78.1200776762948,-28.0154812111948,90.247149429275
0.609231317613312,1,0,0,0,-89.4264287041987,-89.2646061170094,-49.019709262079,-96.558866921435,-86.6578356749064,-75.8222220958985,-47.8361523504841,8.99431846088849,39.4028534961464,92.0454692150539,97.034728415984,-81.57099339882,91.4850854946091
0.638786355500061,1,0,0,0,46.2529364131879,-17.2967122862339,47.900837489771,28.2103537140586,79.1922786873693,48.3346448248519,-92.6907678984567,64.5849245880617,-73.1773703317028,66.7424809949541,70.8351193938407,-97.6709598869395,94.8498474451568
-0.98700553626996,0,0,0,0,6.87309814993549,68.1721529759556,-38.6674601202266,17.1404702935007,-58.0800135568088,-52.7121197647269,62.5434499869421,5.52025989086771,-71.5258485572414,15.332498091891,-66.7116608601081,-84.3635466209689,17.03535889634
-0.999913371214458,0,0,0,0,23.0384159604767,-10.013475831524,15.0451248983161,79.4103214753851,-14.1745865989774,60.0582979886326,97.6327194074497,-38.2803418485886,96.7353871852361,49.9837355252627,-66.6439534195178,82.8469051507855,53.7500383420941
-0.999562876465519,0,0,0,0,9.31149376696993,-62.9369200692178,0.207568537524551,-69.5041651853789,83.0209834999993,58.1957925473267,-14.4329933000887,-37.8473960389752,-79.1118081727403,-29.503992093616,7.17073264302219,-42.205246874481,78.3203938151371
-0.99970800295325,0,0,0,0,1.46055312726783,-45.7465420694901,0.71290236816084,17.786749743981,40.6181261134927,90.319209974717,80.3820365809331,69.3371821187847,-71.9636451652135,-6.79416111384334,32.2136451426263,-81.7180102726625,41.270179466499
0.504539777616061,1,0,0,0,50.6609725699883,28.0632690389924,60.3457991307079,35.2320134200529,14.4665921798,31.4950450820059,41.9431733686398,7.01041377218728,58.7296225416549,-44.758484606985,10.8147093267542,-61.7147838245333,52.3149273673635
