Fitness,Label,Type,TrainDelta,TestDelta,TL,BL,IC
-3.3115,0,0,0,0,-4.40153967425903,2.22971693525579,-8.10988394424777
6.2999,1,0,0,0,8.37789353232907,8.29707967689744,-4.86635280448505
3.6595,1,0,0,0,9.97274792754317,5.65668101945693,11.0948143038445
-1.6072,0,0,0,0,-1.6071549496267,9.77635599386019,-0.699426173579649
-5.8006,0,0,0,0,6.25611405051889,-5.72108698197999,-1.39256446174837
-0.3382,0,0,0,0,0.338197849251348,-6.92413883320257,-7.38396519204106
-5.0593,0,0,0,0,9.1016967962121,-3.06214031984196,17.6645071859646
1.9179,1,0,0,0,3.91510468243004,4.18445488545539,-15.5217034910169
-0.7473,0,0,0,0,-0.747275071449746,6.60836830199607,-6.75515612750036
-1.6444,0,0,0,0,-7.99174985738198,-0.353438372917751,5.04266431244051
-6.0391,0,0,0,0,-6.08474345099651,6.00750965712178,-18.7403852059115
-1.37,0,0,0,0,3.95421429511669,0.627246021299268,-5.29393214519937
4.9332,1,0,0,0,9.43946826466193,6.93040230893386,-19.0813686944671
0.4268,1,0,0,0,4.4026452558088,2.42398372769042,-1.83115251158383
-2.5457,0,0,0,0,-2.54634192576476,7.11870898592106,1.70913836989063
-3.7643,0,0,0,0,-9.96894375655381,1.7664769246066,-18.542596367999
-1.8044,0,0,0,0,-2.06501216018369,1.55076741235496,17.1690317896979
0.8773,1,0,0,0,-4.78930033945131,-2.8751594462694,-18.1752252569919
2.4264,1,0,0,0,8.14042177772589,4.42360372104114,13.4764386774129
4.0665,1,0,0,0,-9.29188096588494,-6.06432643035641,19.8055044350868
4.5406,1,0,0,0,8.33901232103749,6.5377513726662,5.66988478802267
1.034,1,0,0,0,3.03118132760116,5.4469505391937,-16.4482052242771
-4.0787,0,0,0,0,4.07874212980267,-5.41326475144337,18.6203945150571
2.5564,1,0,0,0,-4.55427414749743,-9.46047121104384,-19.2872370813794
-4.5094,0,0,0,0,5.660401862654,-3.38596965878235,-14.7756438584273
1.4747,1,0,0,0,3.47191161252584,6.70770818513506,0.740383042549499
3.4161,1,0,0,0,5.4133340181197,7.31779272657775,9.49256339782529
-7.8741,0,0,0,0,8.32966099615398,-8.09199978755361,-17.2866607066408
0.8051,1,0,0,0,-2.80297337543629,-5.96799867747457,-0.647551911394526
0,1,0,0,0,0.829386130564828,5.3972493307171,-17.9867997350696
3.5568,1,0,0,0,-5.55466510736203,-8.84735309249635,16.2888454676931
-1.223,0,0,0,0,-5.42079519391273,-0.774875417918103,-3.55940408003609
-5.5793,0,0,0,0,-5.75422256091136,5.43023922300653,-16.8374056394524
5.9312,1,0,0,0,-7.92902436532218,-8.18962099244251,-5.24048685699087
0.0397,1,0,0,0,-8.15933233833909,-2.03756682457024,-12.2268183539236
0,1,0,0,0,0.583786363728402,5.4071182834361,16.6339335032672
-5.4502,0,0,0,0,-7.93384538055429,3.45234928703124,-7.10244976675168
