Fitness,Label,Type,TrainDelta,TestDelta,TL,BL,IC
-1.334,0,0,0,0,-1.33402045581762,7.68485565262188,-4.27792978492349
-4.539,0,0,0,0,-6.42049694744536,2.66667160640243,4.96002217249376
-3.4405,0,0,0,0,-3.44116806053503,6.05930631916474,19.9791143454357
-8.3833,0,0,0,0,9.61956321864293,-7.45926115610286,-10.7103941615283
-4.1465,0,0,0,0,-9.5273506668355,2.1486522080371,-15.567627148514
-1.8508,0,0,0,0,-1.85080984243202,7.68153613323923,1.9253110990635
0.6221,1,0,0,0,-2.61993846576765,-5.83308034373306,-2.36226893902706
-8.299,0,0,0,0,9.12392304351756,-7.51948166703914,-1.16947016532173
-6.6824,0,0,0,0,7.13792655564387,-9.13219056866094,7.66500580805222
-6.26086366686744,0,0,0,0,9.57970933350077,-4.33464203015726,-14.6487800002231
1.7084,1,0,0,0,3.70559368825375,8.1890911149879,4.43475929532973
-7.0553,0,0,0,0,7.99965592865722,-6.13132496121816,10.17698325953
-0.3703,0,0,0,0,-3.0747856667045,-1.62749171394574,-13.7712067858043
0.5013,1,0,0,0,6.38001167853682,2.49847055692554,9.54241686442591
-5.6467,0,0,0,0,6.10224841413908,-8.65554684873643,18.0316126602226
-0.0485,0,0,0,0,-0.0484597795567865,5.10291809401044,9.69620282707767
-6.1671,0,0,0,0,6.62259151420226,-6.86996306499597,-1.70765117794366
0.3648,1,0,0,0,2.36200992188762,8.64366710094101,13.403529422374
-0.3468,0,0,0,0,7.908470326847,1.6503704933606,3.30987225447166
-6.643,0,0,0,0,7.0985187793991,-9.30268599904139,15.4168038193921
0,1,0,0,0,-1.84538377288036,-9.27235939104336,9.84591770950881
4.9056,1,0,0,0,-6.90342458497789,-7.12183342650264,4.23836213294988
1.5191,1,0,0,0,-4.91038311897263,-3.51691589988356,-3.92836328612006
0,1,0,0,0,-1.87253357197746,-2.27617722878175,4.39207295351819
4.2403,1,0,0,0,-6.66218554667508,-6.23815853609503,-16.2148452055134
-3.5356,0,0,0,0,-3.53627454477471,5.3919385854467,-10.6352799016401
1.8592,1,0,0,0,4.80730939248525,3.85636827663459,12.9631285346552
-5.3378,0,0,0,0,6.55955098278974,-4.13264131983216,-7.62523030309004
-0.4606,0,0,0,0,0.460595968839861,-3.49402015011148,13.2737004194427
-0.8572,0,0,0,0,6.20589581487681,1.13996522557218,-9.48143865079371
-3.6113,0,0,0,0,3.611324046089,-5.3269370911523,-1.74298541547552
-1.5326,0,0,0,0,-2.30866210976952,0.772028773960436,19.6681488384782
3.1072,1,0,0,0,5.1044080335566,9.60909698860749,-10.6086943734861
-0.5712,0,0,0,0,0.571181771053302,-8.97127892866184,10.2750188393849
0.0424,1,0,0,0,2.0395953255102,7.14337418244418,19.5310855703246
-3.8069,0,0,0,0,8.58968944851235,-1.80970133122369,-19.9863415112744
-0.8176,0,0,0,0,0.817566455260865,-5.84538756007881,-11.2286564727028
1.486,1,0,0,0,-3.48387474531556,-8.08101166784831,9.90134646953212
-1.1312,0,0,0,0,4.97017914786584,0.865988661702177,-6.47470733903787
