Fitness,Label,Type,TrainDelta,TestDelta,TL,BL,IC
-0.2561,0,0,0,0,6.46330821644829,1.74114544357544,18.4644651499556
0,1,0,0,0,-0.217413596302052,-4.92954438957726,7.12896507758142
0.3443,1,0,0,0,8.28983564109163,2.34149580141131,-7.10005043311813
0,1,0,0,0,-0.189761401184224,-1.85089315129267,-16.6424150562366
0,1,0,0,0,1.83919048938579,7.580309572782,2.13231445619277
-0.899473603041505,0,0,0,0,-4.01057862887802,7.94016631361305,11.7722522490749
-0.0178,0,0,0,0,5.51624910882242,1.97936592949399,2.28884092236618
-0.899473603041505,0,0,0,0,-4.00584735860835,0.953145088648469,19.6731931787241
-0.3317,0,0,0,0,-0.331740590563808,3.69547392360955,-0.799326752165296
-0.899823257564101,0,0,0,0,4.93041549675618,-5.77155139483994,-10.0605309412594
-0.899473603041505,0,0,0,0,-8.04321840854966,4.1734086902322,14.2298367711571
2.8597,1,0,0,0,5.78068499846613,4.85685099518549,-15.8191153910771
0,1,0,0,0,0.417498185302851,6.93264930631064,13.7445260260483
0.4472,1,0,0,0,-2.44505404600957,-4.55809277076064,-14.9878430278825
-0.8946,0,0,0,0,3.8270507861304,1.10262328081102,-19.6610307223376
-0.227,0,0,0,0,-1.67936385662163,-1.2176358917706,11.3744258006692
-0.2051,0,0,0,0,6.59994982224826,1.79212876909518,-14.3170384691325
0,1,0,0,0,1.86626767423004,4.52385598540209,-2.86478567465215
2.6945,1,0,0,0,-5.78415888027735,-4.69231463191464,19.7273502085066
-0.3849,0,0,0,0,-0.384872609865903,6.55500263728939,4.12953063291522
4.3596,1,0,0,0,6.35683362136131,9.11094341071112,6.01512773562677
0.5557,1,0,0,0,2.55294692541555,2.93126662608621,-17.5146748523312
5.9771,1,0,0,0,8.76393291757561,7.9743287518883,7.7943665173857
1.1313,1,0,0,0,-3.79187657541157,-3.12908788739269,-16.950822274598
0,1,0,0,0,0.396738811925148,2.17554642938153,9.08639841737834
4.6068,1,0,0,0,-9.99852132845892,-6.60467462407207,-1.46835905472043
-0.899473603041505,0,0,0,0,-2.76295697456431,9.04131229104732,17.2877343678749
-0.899823257564101,0,0,0,0,9.16137321597848,-5.86923159183515,-13.6119706378939
0,1,0,0,0,1.43521134060578,1.85838383096602,7.94442999482752
0.1251,1,0,0,0,-3.88373071837929,-2.12297317843329,-6.5245669565957
5.4223,1,0,0,0,-7.42013917479129,-8.26127287785588,1.95773395224159
-0.899473603041505,0,0,0,0,-3.64533509718341,9.85495152111394,8.94261013764938
0,1,0,0,0,1.4420278021158,4.3445434326431,19.0623691075334
-0.899473603041505,0,0,0,0,-1.46018883538379,8.26027542118047,15.8924501712473
-0.899823257564101,0,0,0,0,6.70457134951826,-9.04083657174509,-5.6287772234723
-0.899473603041505,0,0,0,0,-4.08492207782414,2.58251236462432,-14.5526479324425
-0.899473603041505,0,0,0,0,-2.51908397441693,7.29563396419646,-9.98905632234047
-0.899473603041505,0,0,0,0,-9.40988842809889,9.98897942780756,4.20570700329126
-0.7617,0,0,0,0,-5.11609756149227,-1.23609456892781,9.40374268583268
-0.899823257564101,0,0,0,0,1.15978184476437,-1.23321220932887,4.14167054485747
-0.899473603041505,0,0,0,0,-6.38002371243576,6.17572278193185,12.762337192742
-0.2553,0,0,0,0,-0.255285633767283,5.10100794653497,-3.8250986904917
-0.899823257564101,0,0,0,0,4.51352608734912,-6.91982839804169,0.362931161196784
-0.899823257564101,0,0,0,0,3.36071187080373,-6.94848694190963,-17.4921594314592
-0.897821639181472,0,0,0,0,-3.25770234311689,-1.08112039052717,10.3059386985202
-0.899473603041505,0,0,0,0,-7.38932842096741,8.0302367153706,-11.186470382088
-0.4374,0,0,0,0,-2.42898525178671,-1.54488223253321,18.9074480035631
-0.899473603041505,0,0,0,0,-6.45967912990085,7.64553021300096,2.05029401971606
-0.899473603041505,0,0,0,0,-3.57016184557297,7.99691202435109,1.68446881497579
-0.7422,0,0,0,0,-0.742214876304622,6.15949855844966,-5.56727033989843
-0.8869,0,0,0,0,9.4200595961919,1.11034648862096,10.7927881110675
-0.899823257564101,0,0,0,0,3.6024203825769,-5.89600897959289,13.3849173230669
-0.899823257564101,0,0,0,0,7.30934059458705,-9.16958434611471,4.56772101127179
-0.899473603041505,0,0,0,0,-4.53439537508479,4.93413834246385,-0.485122130153698
-0.898652418095099,0,0,0,0,5.84750987729421,0.489257918306794,3.90046101908494
0.7218,1,0,0,0,-5.59939605788335,-2.71961486566094,-8.11031877216793
5.0351,1,0,0,0,7.03233837948408,9.47379189186548,4.94486416521251
5.8484,1,0,0,0,7.84558386814275,9.61805416575298,5.87916419161921
-0.899823257564101,0,0,0,0,5.97637016315212,-1.90251112223382,-0.705422748523389
-0.899473603041505,0,0,0,0,-8.72215281418186,6.05857061637274,-5.95716004722932
4.9883,1,0,0,0,6.98544900369112,9.83614432765261,-0.62704182147241
0.8749,1,0,0,0,-2.87270809284831,-8.91257829920199,16.5630824008564
-0.899823257564101,0,0,0,0,4.0993748272823,-1.23832790297548,18.7243610118606
1.1389,1,0,0,0,4.47641676312662,3.13606615361138,0.590863557547657
-0.899823257564101,0,0,0,0,7.54112514986693,-8.79651678611166,-1.14089412018818
1.7818,1,0,0,0,-3.77966852123617,-6.10613856541692,-13.9580184452462
-0.899823257564101,0,0,0,0,8.0284080992394,-8.58683409303159,18.335508678166
-0.899823257564101,0,0,0,0,3.99779479155301,-9.7598067222326,-19.8047840272359
-0.899577897557851,0,0,0,0,7.06582795768052,-0.654244510879723,13.4687463551127
-0.899473603041505,0,0,0,0,-5.58750386232213,6.11921002903819,-10.0568223703636
6.7608,1,0,0,0,9.96545223015647,8.75795256876259,2.15825413408382
0.7126,1,0,0,0,8.25394849001398,2.70979872453227,11.2038292942449
-0.899823257564101,0,0,0,0,1.34436354479544,-6.16476666147884,16.2499332605566
0,1,0,0,0,0.297128356304956,9.97952622068328,-4.90685338212371
-0.899473603041505,0,0,0,0,-5.87776043765188,4.59893405449432,-7.46257306788263
-0.899473603041505,0,0,0,0,-7.64838148704947,7.77211185943133,7.72491592092645
-0.899823257564101,0,0,0,0,8.79800283045113,-1.65665365851944,12.6308340079633
-0.899823257564101,0,0,0,0,6.09685373176071,-2.79191445960599,16.5525657163659
2.2359,1,0,0,0,-4.23368334990492,-6.69996276154569,-1.76549959358443
3.1458,1,0,0,0,-5.14365369114764,-9.96155894893138,4.61371505789845
1.2095,1,0,0,0,3.22455721332046,3.20672856185874,7.21900689690072
-0.899823257564101,0,0,0,0,7.01299345625954,-9.25371063138157,7.2310078400215
0,1,0,0,0,1.42275202413555,3.80429550692021,15.8226577300211
2.6649,1,0,0,0,-4.66275415144479,-8.62890783263581,-7.45594149578243
-0.899059101983451,0,0,0,0,5.78359031641403,-0.0332035386659495,-2.51869036413855
2.7109,1,0,0,0,-6.63188603143412,-4.70874646664409,7.35526333417571
2.1132,1,0,0,0,6.33274813063523,4.11041979838523,3.061555711285
-0.899683521093575,0,0,0,0,9.88124985920644,-0.77613460222625,-0.265869999942666
-0.899473603041505,0,0,0,0,-4.52080625227783,3.10205773475818,-3.71771630363247
-0.899473603041505,0,0,0,0,-4.00073723394907,2.10871144022344,11.6469308814205
3.4705,1,0,0,0,9.41787135758201,5.46767654633215,3.99926838750361
0,1,0,0,0,-1.01862734431219,-6.9305445967707,-11.5506798745801
2.0098,1,0,0,0,4.00698082580779,9.12364372289776,5.41874659556014
-0.899823257564101,0,0,0,0,7.82542322763991,-5.67429972603897,7.34174821860409
1.701,1,0,0,0,-3.69882761191468,-9.49226839462083,12.8099615221912
0,1,0,0,0,-1.34662601756625,-8.22586774830704,17.4033596581395
-0.899473603041505,0,0,0,0,-2.1844636799599,1.75863292910099,-10.4065623457589
-0.899823257564101,0,0,0,0,3.07130009404466,-2.6693503274415,-0.750002695702356
0,1,0,0,0,-1.96628871285834,-3.32404911694922,-9.29658526354704
-0.899823257564101,0,0,0,0,5.35685927279089,-5.19236162106343,18.4510864633327
-0.899823257564101,0,0,0,0,8.47102522776461,-4.51506173988094,-11.0688407652844
2.9597,1,0,0,0,-4.95752874235671,-5.06013159404865,-10.416944920042
-0.899473603041505,0,0,0,0,-1.43498078390426,6.51851773816513,4.68744965460964
-0.899473603041505,0,0,0,0,-6.12251195452537,6.16162894583698,19.4253677701976
-0.899473603041505,0,0,0,0,-7.02795103137626,7.06061616082404,-10.4559219826143
0,1,0,0,0,-1.66118898452059,-3.55200195305881,-2.63845442963582
1.4537,1,0,0,0,-3.45152576730619,-8.0206243472569,6.84697599326365
3.9823,1,0,0,0,-9.01282608388121,-5.9800822905989,-0.0345229093100308
-0.3899,0,0,0,0,-4.49161364043521,-1.60792154740182,3.87971527940443
-0.899473603041505,0,0,0,0,-9.0171018113325,7.73358861193066,14.3319666778409
4.4538,1,0,0,0,-8.29876899906909,-6.45166453549805,-19.4640591678642
0,1,0,0,0,1.79970872075743,4.15723987001419,10.3569023746098
-0.899473603041505,0,0,0,0,-5.72057412600815,9.32334537673881,-0.624441103070694
4.433,1,0,0,0,-8.75063797846316,-6.43081604431455,-6.46946467753781
-0.899823257564101,0,0,0,0,7.60964390112943,-9.14558904279464,-5.78370334329033
0.8176,1,0,0,0,2.8147864943752,6.55767414952992,-18.2150794169253
-0.899823257564101,0,0,0,0,5.81651268336926,-8.97698677820606,-8.14296609082028
-0.899473603041505,0,0,0,0,-4.55715237541986,8.26907622945902,4.21868381482093
0,1,0,0,0,0.0443490262375832,4.73200897441772,-15.5150732157847
-0.898578019502346,0,0,0,0,7.68979769305252,0.59101350748977,-19.7802431357811
2.7556,1,0,0,0,-6.74264171973295,-4.75347894901698,-18.4452067854947
-0.899823257564101,0,0,0,0,3.64128942063267,-9.43607071781608,-0.00203170838424782
0,1,0,0,0,-0.386101308810476,-4.42942297238361,3.61966849947951
-0.899473603041505,0,0,0,0,-4.2516810351753,8.39892637948396,-19.7574462016147
-0.899823257564101,0,0,0,0,1.29060756543199,-2.62615357433717,-5.14556970629091
-0.899473603041505,0,0,0,0,-9.57611357474699,3.74501285396906,2.18254975380339
3.3115,1,0,0,0,5.30871581475088,5.82677919142479,-10.1375655777524
0.6634,1,0,0,0,-6.0038669774535,-2.66121883645633,8.78288099011681
-0.5957,0,0,0,0,-7.49270357732962,-1.40211528305486,-19.3458605312042
-0.899473603041505,0,0,0,0,-8.57959683578111,4.20612205027819,12.1179128850688
6.2067,1,0,0,0,8.20393243269384,8.24247390546621,5.18144709321851
5.3723,1,0,0,0,-7.37012410480988,-8.75726985444099,11.1017530081296
0.5214,1,0,0,0,4.84299022795413,2.51858467276317,9.16386706707629
-0.899473603041505,0,0,0,0,-5.93971280874666,5.89989612904663,18.9828467985583
0,1,0,0,0,-1.59711679120079,-5.08558820038395,-0.795119599398163
1.3822,1,0,0,0,3.37944846265598,7.04751574302254,17.8129047914247
-0.899473603041505,0,0,0,0,-7.42535473311331,3.9329050626018,-16.7966341995303
5.3782,1,0,0,0,-7.92874697678768,-7.37603272838457,0.602215963460804
0,1,0,0,0,-0.364378314516308,-1.08233194555029,11.9270761642776
0,1,0,0,0,0.578764937508476,3.37687461384591,-0.666496503247551
1.3484,1,0,0,0,-3.34625990108185,-4.82396693677363,18.9481083582898
-0.899473603041505,0,0,0,0,-4.71279410316651,5.79881699767946,-0.117243153725305
