Fitness,Label,Type,TrainDelta,TestDelta,TL,BL,IC
0.1751,1,0,0,0,-2.1729114161494,-7.90560503451232,-5.51642535513208
-6.9051,0,0,0,0,-7.97887899585708,5.83903373230127,-6.35114323043025
-8.7872,0,0,0,0,-9.86100452897111,7.71409298183875,13.2488493540414
-1.7933,0,0,0,0,-5.38802174007155,-0.204493587274774,-10.1437253449651
3.787,1,0,0,0,-5.93186024083199,-5.78483093838294,0.231658656481663
1.7458,1,0,0,0,-7.69205276189322,-3.74366372778954,6.46505087687387
-6.949,0,0,0,0,8.75200533145872,-5.28754049480463,-6.47231827605258
-0.1164,0,0,0,0,-0.504713654018927,-0.255925496787901,11.7848151830529
0.3951,1,0,0,0,8.37646894550198,2.39228950852492,12.7422316865585
-4.8682,0,0,0,0,-5.14821145945915,4.59783730314747,-2.51345739832316
-0.1339,0,0,0,0,0.133926429985609,-1.11004200650715,-17.9272933717153
-6.6956,0,0,0,0,7.25294074679913,-6.15361470951756,-4.45326913747892
-2.4634,0,0,0,0,2.69041484847177,-2.25353834189743,-9.59710705310282
0.8993,1,0,0,0,8.36319280746603,2.89651950224894,-9.06378281203498
4.1291,1,0,0,0,6.92628066603685,6.12626751758288,14.2772751857777
-0.2536,0,0,0,0,0.253613124055057,-1.25677036835155,-7.95428102583021
-3.6096,0,0,0,0,-3.61018230578907,4.34277871763778,-12.5987469374101
0.7605,1,0,0,0,-7.99394917274955,-2.7583773569352,10.839758804675
1.14,1,0,0,0,-7.38001138958649,-3.1377842155832,13.0048258570018
3.1144,1,0,0,0,8.24726826992738,5.11155565237346,-19.9744113223266
-2.271,0,0,0,0,-2.27165947544541,5.41504551740202,2.75861972072687
6.0016,1,0,0,0,9.700817297306,7.99875737240007,-15.5704303330767
-5.7652,0,0,0,0,6.22073954057952,-8.45757111656776,16.6073348554204
-2.4322,0,0,0,0,-6.93005607473832,0.434348434380947,-3.3242144413558
-2.7332,0,0,0,0,5.60407133265479,-0.736022313099152,3.38222958981518
4.6986,1,0,0,0,6.69578366138815,9.5136385130979,-13.1919801345843
-7.3209,0,0,0,0,7.7763982608639,-7.9328310649089,-13.2245586610133
-1.4691,0,0,0,0,3.25211563826865,0.26378654913813,-8.90116094855755
