Fitness,Label,Type,TrainDelta,TestDelta,Xin1,Xin2,Xin3,Xin4,Xin5,Xin6,Xin7,Xin8,Xin9,Xin10,Xin11,TL,BL,IC
16.798,1,0,0,0,-8.7664711596512,8.86769143296235,-18.8578140653006,-3.61172435413588,15.1298621755568,-17.9787504010518,18.8274504749244,6.79669799977541,-12.2203488329688,-6.18647125787538,3.43787580614006,-5.35838758935783,1.57682982175113,11.439578562614
4.1437,1,0,0,0,-0.33501693169751,-18.0292200420176,11.9395014309676,2.55229665085482,-10.8303874811663,-0.117366529392928,-4.05322608098194,-15.8347678760363,-8.72511572275677,14.1352877902947,-2.07982798887095,-3.3767474762606,-7.52039157516034,-14.2983299244146
2.5844,1,0,0,0,-17.1817515604728,-6.44869526144286,7.91535771477024,-4.93158438508688,-10.0988977743576,-0.795827800952424,14.9023429343227,-13.8700906944353,-1.91449621066104,10.2530346379321,-6.6878365189471,-6.67974005313561,-9.26407545730945,-16.0813749458634
8.2959,1,0,0,0,-1.11167300538288,-3.13435118056026,7.38005850902789,-18.7836247856208,3.34574827559897,7.0376408341541,-14.357636627878,-4.40939259336712,4.76685249843301,-4.38986042051134,-3.41633566569442,5.56500810074144,-2.73076461257277,11.097104072059
1.5745,0,0,0,0,-19.9641409147344,-3.46027458563785,16.1907868557795,-18.6896070917294,-2.54668490330106,-15.6474759531974,7.98318369492136,0.287766574632332,8.98040370380408,-4.84447757782237,1.06355551578603,5.42374013385729,9.38834246883704,6.99828470016017
3.9733,1,0,0,0,-11.2971306565337,18.6574369756782,14.378391001823,1.45674647811516,9.82329907720132,-1.31730148816649,-2.87843558228825,-15.0553187406822,16.4503871900675,-15.7864600116115,7.91035868801258,5.2096569097687,5.96382754005531,9.18296985396444
22.1498,1,0,0,0,2.23944166513682,-8.06690388280466,-4.65184514433018,18.3060713036286,19.6662679106326,-10.8952995753587,-19.084011286254,-5.97502151336808,7.52379468961639,0.352805824572854,7.68827596579105,-7.24554290017236,-0.842425094457029,14.9042480777517
8.4893,1,0,0,0,10.4527997383895,-14.25278984709,-0.616814757566825,-15.5534899613616,-10.5994846768182,5.26003525915813,14.7164931170639,5.62820255145912,19.216490579496,-10.4524382057855,-10.2257997548002,-5.00677384575468,6.50603434632928,3.48248742035798
15.3444,1,0,0,0,-8.00908145138715,-9.86317907518406,2.61949170393852,-19.5174490581738,-4.68894604123218,4.5339394731724,10.8620405824815,-14.7033328691731,-0.10447246895458,-18.9519976103882,16.093698252767,8.07124849313807,-7.27302037854647,-5.05601725799117
5.13,1,0,0,0,2.88459402513124,-14.1057690804964,-9.48641527838393,8.08145301574385,-16.1323466174772,3.34091836162665,3.92554218422406,17.6622360632081,-4.23131005394142,19.4893943446064,6.45904513836382,6.4048933154431,1.27497966208942,-1.73055772425339
23.0286,1,0,0,0,-14.6229591506568,-10.4363852934185,19.813503015373,14.6503742239545,5.96159218299403,-6.75954323607844,-9.54329498977919,-5.79887951800504,-6.05347937179842,14.8486166955742,-1.42299776235097,-4.78380634481516,-2.79544723051106,18.244750690886
-0.0586,0,0,0,0,16.0518442597677,-2.46466385552182,6.27031473128288,10.1591615173006,-10.1494100802477,14.2554366010532,-5.99136604717365,14.279483187614,-8.35795741325841,3.59379025260557,16.3058526704665,0.0586910256629309,4.74447213125876,-13.9096689427931
5.7262,1,0,0,0,-19.790132120832,19.8553956363611,-10.6584433534255,2.1406574293057,-5.53634480479788,-17.5757269611017,-1.73137541702589,11.3757253223663,-10.3829962702145,9.33151767131197,9.9511429423892,5.71425065143673,-0.011881527414106,-4.4357780398393
9.8937,1,0,0,0,13.60345155424,-11.607859819119,-6.29538977852853,14.6550684982814,-5.73878069040893,-17.4490304137554,-1.48237481066912,-2.02085994385094,10.3804982964112,7.25174522187738,-12.4355179307039,4.37701962516664,-5.51662727766403,1.52952936446749
5.4217,1,0,0,0,18.2527166638595,-15.9720074828319,14.6135000468784,-16.8355865038275,-14.0113336872258,1.71980968233208,9.50232374939178,-9.78148092567208,-16.725160585307,-9.37107204331804,-3.0255020224549,8.52619972723762,3.10463812206871,-11.370619555944
6.333,1,0,0,0,-0.273133476714523,-7.97319486715699,2.02018913418911,-9.15766980532295,-9.73144635041242,-15.4729571089902,-12.7557806700037,0.151318053393254,16.7634827123843,7.70060994365318,15.6079119868569,8.67853188776456,2.3456181070982,4.42328177637186
-2.8643,0,0,0,0,13.4731738932834,12.7918574219676,9.59952600065355,-15.7484551235719,17.8774049221005,14.7776309140359,1.93182333626044,-16.4956910990804,-15.6489053960852,-18.1921827511386,6.83628496353299,4.31652722153704,9.91671719970345,1.45214223237983
19.5129,1,0,0,0,12.5075470899996,-8.88973621073679,13.8602667158479,-12.9303183584539,-10.6091133151946,-13.4573570472668,-2.40676820131405,-13.0183137039447,4.63562486278076,-4.25976527017023,8.78404869388934,-9.05552516916206,2.60984855901897,10.4573272534742
11.506,1,0,0,0,8.22755625948927,-10.7415103960998,-19.4894603396856,9.24024428972361,11.5541297351028,2.82591463643999,-15.4430352587768,-19.9976279709725,2.77141019707,-3.04151360719645,-11.2626247022569,7.47400629803044,-0.872122069012546,18.9799990707424
9.5618,1,0,0,0,-11.5418257749552,18.2089059564781,6.40170483571394,-10.7226514882273,10.3277596047309,-11.6009185222802,3.79475600665027,13.344577588459,-17.3515836330533,-0.766349715953094,7.18994641910726,-0.0501466036322675,-3.77980597093469,9.51165122795663
15.305,1,0,0,0,15.2196923569713,-7.1892944871554,-5.4092534882524,11.2237468437722,12.810188864284,0.903873974919762,-10.4715474782476,-15.8592415557673,10.6211144555244,-13.6470242608225,-11.2964334084966,-6.30811596027743,-3.21061009056076,8.99686620952858
5.6428,1,0,0,0,-15.8361899355319,-2.36046294888482,2.45284268164216,-2.3165813161501,16.3406445119652,3.00284161110547,5.33658855098912,1.65346310476112,-6.18658215449705,5.94505537569103,5.82212326130266,-7.91395484901374,5.86967939841851,-2.27113098107217
