Fitness,Label,Type,TrainDelta,TestDelta,Xin1,Xin2,Xin3,Xin4,Xin5,Xin6,Xin7,Xin8,Xin9,Xin10,Xin11,TL,BL,IC
0.9235,0,0,0,0,11.1834208884396,17.7936136788012,-14.9758735383005,-7.45429046188037,-14.3226749342027,-13.2338056832122,6.23503860736642,-10.6807229980937,-3.95620919850031,12.4065434777262,16.3553528430297,-5.76729022292195,-4.84383212423719,16.6814471938466
-1.666,0,0,0,0,-17.5630926447287,-19.77852806342,-3.90588767861813,-2.28506815321077,-15.8050783314599,-19.7028571442497,11.6827868246927,-4.21409630279297,-14.9218517717921,-11.1758910253591,17.6002105075353,8.27640249266207,1.66609530232994,-13.8956219990964
1.2324,0,0,0,0,-15.1045097696047,9.62715487883656,19.0597158900047,-17.5119551597085,13.7919856483766,-15.2185524605049,1.3692461438648,-4.50014908279306,7.98291135171312,-15.9771331553982,-15.0126493016175,-3.63019342841246,-2.39776874328834,10.9582649501483
0.5954,0,0,0,0,-17.6114409250174,0.925788109647151,-5.76798805902725,16.0693117200103,18.0806502044306,-4.60774488462568,-11.5857357624544,-3.0324163140499,4.70232655325989,-16.3935986337974,-11.9984926823082,2.72452924669489,-0.595258048324743,-7.54101029005061
10.3938,1,0,0,0,19.5576576461496,1.26317080773278,-16.1926725832518,-7.0910202848631,-8.16652592707777,1.23861080162002,1.77746043585419,-1.75869152979944,15.9831498282152,-9.76082556842504,-4.6139794440491,-0.944605687877086,9.44923005989829,-3.85052952635906
14.1096,1,0,0,0,-18.6346373485373,17.327897673809,-11.0170937552872,-3.87972128640371,-18.6175130148876,15.134058185465,-16.3044455281908,16.2291963127202,12.2682375379157,6.40695892456641,-15.3267987997154,-9.82638020142137,4.28318521529899,-14.6167877800284
1.3356,0,0,0,0,-12.2675649117079,10.8032447030504,-19.7364986312209,-3.53918342450016,-2.45055306343732,-18.0470807381411,-3.49150962378309,-10.8228428435394,6.10153394917923,19.2222364393595,-15.5393374435169,7.91477050866818,1.4128072447083,2.74829651847798
0.5755,0,0,0,0,-6.471718569273,4.73127636262234,5.78592070255777,2.32486520375268,-18.4251622708848,2.25627137082125,-12.7369835926839,10.11389317388,13.0910761673663,14.4973680323163,-6.96329091104916,1.54655229972617,2.12206779302958,-8.51095479188162
-0.8552,0,0,0,0,-9.54520127347889,7.7969794834167,-7.51198273124444,5.14363862052408,13.496671942408,8.30439858319356,-1.89682132550996,-16.5171850401115,19.4213968572861,2.16746481714169,-16.4298977233456,6.4149614663732,0.855282206692978,-16.5402906778862
6.4599,1,0,0,0,-7.2461433171049,-3.5177963684365,5.59131978566993,4.00627121036223,12.0163588882283,9.61639253177588,5.70689959162375,7.43357540378803,7.02496085154994,-0.765442684799726,16.7875184087873,-2.80124879917129,3.65864115772697,-3.48173327286612
-0.6962,0,0,0,0,-15.1282063422015,-11.8691731207658,4.37984421563794,-0.0298735686959439,0.563397800707168,15.6657501715307,9.57830094221042,17.4591907936498,-1.10121674134836,-13.4870868330775,-15.455658362313,-0.696297601428268,-3.83706255972126,16.2988614064789
7.8073,1,0,0,0,-16.0337901712206,4.09232277446536,-9.98833687143685,7.23743227952428,-9.26464224891573,9.76055056948901,-17.5654277204907,-7.50365436996142,10.1445528668856,-8.53835084395988,-6.65859898340592,-1.68945951137094,6.11781562610809,-0.587285968784443
0.0001,0,0,0,0,-19.3793299501021,-12.8731776804094,17.832740308974,-6.72158671757558,-9.57308031113805,-13.3580391803465,18.2209958711028,-15.0352199930722,7.24834237161292,19.2030546268408,12.7152644791898,7.6846486892509,7.52468841778877,10.6093697892036
1.3224,0,0,0,0,-6.4084726933636,17.8172792875606,8.34859902655695,-19.5382425371621,-6.13466674224282,16.9327607502355,15.9611106119623,13.7192231984499,-16.1255714895032,7.50712653509483,-8.65747186960085,2.34720617353004,3.66965355420116,1.64143722293031
7.7883,1,0,0,0,-8.09002278067171,-5.89990506601255,6.37031294138235,19.457121142975,-17.3949589537157,14.1584389096347,-10.4964963901808,-2.67409244756527,-7.30453728144049,0.277209575490396,17.2635767609752,0.929012670823111,8.71729430903129,9.8883222984227
5.3371,1,0,0,0,19.7203774609454,1.01611134941654,-18.8624946855246,-1.55559213364457,-9.3561443746528,-16.4856400910047,-3.073327203973,1.96020126752736,-6.60272872680757,11.0609617206329,6.21294963154571,3.28945086589806,8.62651521973395,5.38563625059979
3.0913,1,0,0,0,-2.32356566109794,-3.27538249707942,19.2480377727563,0.0523545538090708,10.6798872891379,-4.87654921917832,-5.80792629114477,-16.1939750079487,12.8377241343617,5.11887755958046,-19.7190203534694,-5.52110598355903,-2.42977368870995,-6.60819205238912
1.2621,0,0,0,0,-5.61467859324695,-2.53790694458907,-8.72668314832181,18.1362967075043,-0.62398238963851,5.18618906692164,12.16359902951,9.96559574588774,-14.7164656209679,-2.86771290777008,0.201596881848872,6.01251893330244,-1.26195280252469,-5.38814055485883
-2.2537,0,0,0,0,-5.23788004079005,-15.8438472798827,-0.621651836231937,-3.22515004910025,4.03224352792801,17.5414253096853,-18.2555478050482,8.03523470091113,2.92688493783061,-9.33879869271651,-13.6374239649052,6.00338925308694,2.2538427891355,-11.0950198231168
0.0545,0,0,0,0,13.3806942793989,16.1466728624947,-18.8203853551775,-1.78258848496038,-7.24805997167548,-10.1900465584586,11.2706848637259,16.0448371782982,-13.5639748996275,14.3798073056127,-10.6340066039634,7.51549142982556,7.57000674866886,5.2099064145174
9.4068,1,0,0,0,-13.4202192400214,15.4762821793711,-3.67252517680365,-15.2899698576992,-19.2132308239487,-7.30058263697746,1.45276190531045,-9.92309465228876,13.0488777733732,10.9173070770789,-10.1604899979923,0.337504176230027,9.74427663713624,-5.22269586924063
1.7337,1,0,0,0,-3.82059013084198,0.855169015485853,-5.87976043796775,14.2121432649278,-17.0109877755524,19.0421962329787,-4.42776508092753,-8.69551093827241,13.5601612148096,7.14467288689061,-16.2213623761131,6.57706903772229,-5.9150152940726,4.84349436652348
3.553,1,0,0,0,-1.35387466643816,-6.71026894028262,18.6921320741742,16.2100828615522,-9.43997457879057,-6.83319394732084,-17.7015012564206,6.10419035647371,11.0246620437528,1.12559812953408,12.6458543417432,-0.0978010398154758,3.45522847148821,-15.0938482365035
0.0001,0,0,0,0,-11.5721620143973,-19.6266364572312,16.5601124159974,-9.0238703536858,-17.4175484521758,-1.69798599361218,-12.6440158804564,10.6091202674146,0.698637987943016,-8.27876887894507,3.00693904020914,9.90200534690789,-9.65403836989737,19.1947454306991
5.655,1,0,0,0,9.21479963724927,18.2509061467596,-15.706329442487,12.7030662776242,-13.7851496439119,3.4003718855018,-2.28155430914942,18.4868369252206,-4.04906997447417,5.97248798768997,2.84310631393275,8.36249436648705,-5.65486298224902,-10.646215038754
0.0001,0,0,0,0,7.34403522838496,-9.72242591849898,10.0888905225746,17.4218358724873,-7.23407003099103,11.8805338554213,15.674019793724,6.29185147977566,-16.752563677257,12.9322926337723,-7.88172178777474,-3.22525207534433,-6.24137136873491,-13.5452307631956
3.7254,1,0,0,0,-4.24413291492353,17.005189800231,-4.20691608387716,-6.64217187462574,17.132640142226,-13.3408608377916,-15.3935254751842,1.16870558356332,10.1719629472904,-5.53410991781539,-8.56695785151321,2.65802454055195,6.38346475604175,6.80105979227684
4.206,1,0,0,0,-14.1741008060797,-12.0928565629478,18.1253748276478,-2.99064765161358,-14.6628864231682,10.9598250467947,-1.1911182992368,16.5796943673609,10.5068150158645,-8.52583131428037,11.9345149854038,-9.14844586519601,-4.94244822579769,18.8899055181782
0.0001,0,0,0,0,-7.59616934879188,15.2235453320839,2.7272030627752,-15.5107193594832,-5.83592585970936,14.2755253777469,-14.6003909361443,2.49389653419776,-11.4653103923219,-8.63383523855923,16.977515129806,4.94114267632295,-0.137181293966746,15.8462548514802
10.4421,1,0,0,0,18.9875054211147,-12.474515290515,-18.8032420793378,9.69500750426808,0.00258254483003384,-1.82326069556066,-3.46944114771787,3.90413698146693,-13.3271430557609,5.71458866530514,10.5492931014652,-2.55164250763467,7.89048555815965,14.8801146363803
-2.5338,0,0,0,0,-12.7807876120579,9.52599786138125,-5.59782477991076,5.50062107346782,19.8238659462499,-11.0781235586991,-14.7560890741996,16.1110526391979,-1.66261453477929,11.548601189973,-2.55421514045216,9.6112914983164,7.07751883861765,-7.8049527138151
-3.0515,0,0,0,0,-7.96880882422927,2.76030423322789,12.7178382021442,17.4347861278486,-0.277064027787763,9.89210031166749,17.6911345635858,8.70980643816136,2.82899654289661,-18.480065438514,-14.0400444471673,6.3631404998291,3.05161341965652,-8.51034716801934
8.7802,1,0,0,0,-4.16736122317417,-9.10683016937384,19.2124308435215,-19.9481269767001,-3.04917755094919,-10.191066153928,-17.0232944282585,-0.482148201506234,-3.16885265385149,18.604380966717,9.35201310065571,8.780053171772,-9.03809098913586,-1.18800493884584
5.5864,1,0,0,0,13.3636175953654,16.3644979737613,-1.96567000901049,14.5303630125259,18.6983927371434,-3.7015732511114,4.50796380805436,4.58389732803065,8.49650013963356,-12.2155472526865,5.36411926734035,-8.06951073740618,-2.48314484649024,-1.14651188772339
0.0001,0,0,0,0,12.1723778339868,6.70385354577887,-8.67075609307051,0.469639092350434,12.2836019601338,-2.95090270454171,11.4596414219,-18.0858794098456,-11.559482596335,-18.6124504232618,12.8576708161781,6.77281813261994,-6.22194079437567,9.84621112524568
1.7442,1,0,0,0,-9.61340829793861,-9.30168053010511,15.3869586266358,-18.3420393186393,13.4068973504552,3.09847262526463,15.7282647864333,3.64210785254746,-3.15397091566319,9.08492688195641,0.58271986851517,5.78559154307587,7.52977524738582,-11.7196386312988
2.0044,1,0,0,0,-15.1660551042033,-15.0965593500562,-2.90435098173567,-3.77404448658665,-8.43196806935706,-6.7959304715907,-2.92303965983232,-17.5581763707618,7.49677360859462,-6.61581074697447,11.6210351955185,-1.9621854361217,0.0422403777316571,-19.0300436936351
4.0903,1,0,0,0,-17.1056514537096,2.21569176767484,0.725162653025496,-6.53198721148272,10.1294876887457,-17.300608432923,15.1865231181254,-11.7048419699524,-11.2032674286881,-19.5279180349631,7.92839498623526,-7.99714768657259,-3.90681325781727,18.0588192566836
0.0001,0,0,0,0,-17.4506201863981,-12.2251110685031,-6.75070435425266,11.8199191790226,-5.164113613721,6.36370948436918,-1.77903888009482,15.7590423385889,2.97792835619073,-1.97992545581486,-17.0485867299849,-7.03448615376143,-8.28443106439386,-12.6330453836771
0.0001,0,0,0,0,-7.75498748160917,-1.77278620586067,11.0703497516582,9.79131150734862,-17.9499827293085,1.24460575729895,4.92713900806783,14.9775258486236,2.87547515024914,-8.290371608917,-10.9160377062122,8.56561836502664,-8.65928768366502,9.16951399861409
-0.1819,0,0,0,0,-14.0852621795829,-15.6094455737842,18.157320395089,3.06874316716129,-18.9314300217238,13.1723910225627,-18.5817989274537,-1.05091574827255,-17.2284753391917,-13.2565785212535,12.7744290142824,0.786397472709268,0.181997365050464,-4.58630613750142
6.0159,1,0,0,0,15.0169218399163,-19.2328185469848,11.371669348646,7.06456963172911,11.997678550937,-14.8802860785578,-7.42517540512556,4.98316481989604,3.57217401802474,9.40850966598636,18.0649681018109,-8.61920788632404,-2.60334783073512,15.8558163695607
0.0001,0,0,0,0,2.29501412435794,-8.63172039048171,2.9626972698989,15.5772668578821,6.84613542939245,19.1124391171728,3.07562700141847,10.1157698048625,17.3181890721396,-19.8297023111454,-19.3225078869658,6.38532285093633,-2.67737320178395,11.0156716414781
0.0001,0,0,0,0,-11.7719691178894,14.2937285124225,-16.9475413800784,15.2655425572202,18.0483742841341,14.138534974831,-15.7625220385312,13.9430698548027,-8.56834986713285,-14.4243127321373,-5.90161899479503,5.66135017607848,-5.05169966173039,9.01977558168479
0.0001,0,0,0,0,-18.6517886272048,13.0432599612178,0.111554521325417,14.6057560087391,4.86912314416542,-13.9446973865952,7.14048620221133,-1.209071024275,13.6703949098549,-12.4650098553048,9.10135810818135,2.65743588031637,-6.27658168201787,8.53620651782556
