Fitness,Label,Type,TrainDelta,TestDelta,TL,BL,IC
-0.898328349127052,0,0,0,0,7.2561219420326,0.850530783779138,1.63165207456271
-0.899473603041505,0,0,0,0,-9.71147257799214,6.11634527012934,-4.2507604409237
-0.899473603041505,0,0,0,0,-3.0876741369978,9.92306437417158,-19.8366103456417
0,1,0,0,0,1.04382499500223,2.97499563665635,-13.6859855689279
-0.899473603041505,0,0,0,0,-7.45574097565041,5.96264482714919,19.4066953000371
-0.899823257564101,0,0,0,0,5.66236789685337,-4.08984419787802,-4.69236853618379
0,1,0,0,0,1.24758545150758,3.7046930908007,-3.12525848666423
-0.899473603041505,0,0,0,0,-6.04849035466529,5.60999197627841,5.02421016106216
-0.899823257564101,0,0,0,0,5.9178454862461,-4.53259851687121,-2.14877687255591
-0.899473603041505,0,0,0,0,-9.21373321042864,6.32755603310922,-18.9303885894015
-0.899203465996706,0,0,0,0,-1.93913510301948,0.617481443168844,-15.5680701746901
0,1,0,0,0,-1.2433941593882,-3.5760043322894,17.3872850404888
5.2453,1,0,0,0,7.24250943408185,7.59880994723414,-5.42553195039473
-0.899823257564101,0,0,0,0,2.73595520614374,-5.342216429772,1.55941475771252
4.1966,1,0,0,0,9.02204388014114,6.1937670248785,19.4214751097598
1.5818,1,0,0,0,6.23048009147353,3.57895350871174,4.86840508958122
1.6967,1,0,0,0,-3.6944909560814,-7.97844797619815,18.8668713345123
-0.898130519599954,0,0,0,0,-8.10485371318734,-0.676495870411586,-2.81722876003211
0.2988,1,0,0,0,6.03802992532507,2.29603743666424,7.76560252410452
2.3997,1,0,0,0,9.68822856236502,4.39686267869155,-16.8343062783908
-0.899473603041505,0,0,0,0,-8.55635770558477,8.94064301689473,12.6104355654293
0,1,0,0,0,-1.92937112997755,-4.3981519273136,1.32850723732975
0,1,0,0,0,1.43204123949899,3.38710710606086,12.4475493674041
-0.899473603041505,0,0,0,0,-7.99480442830531,1.44025725345317,11.2942685761856
0,1,0,0,0,0.333338661551895,1.72450266446069,1.94541530620101
0.732,1,0,0,0,-2.72978304142033,-5.45502256939806,7.51914817631203
2.2617,1,0,0,0,8.95752866103886,4.25891029067466,-12.272123427815
3.1648,1,0,0,0,5.16198287507141,5.45457109501109,19.2244788714906
-0.899823257564101,0,0,0,0,1.80139840639484,-3.27354715175534,-11.4516124982717
5.0409,1,0,0,0,7.03804912253229,8.3610054482476,-17.3020568142238
-0.899429201044515,0,0,0,0,-1.0102302109949,0.858207996116649,-14.6443524532696
2.7553,1,0,0,0,-4.753165058289,-7.34974465926784,-16.860895160507
3.2953,1,0,0,0,5.29248754664127,6.85545678652804,1.12002360255448
0.4833,1,0,0,0,-2.48110472032611,-9.20654223381168,12.153652255125
0.2457,1,0,0,0,-2.24348810041578,-8.91852968031723,-16.6925858318434
6.5805,1,0,0,0,-8.57829729535337,-9.08794141734948,13.1082051708205
1.6922,1,0,0,0,3.68941222625299,8.47085745627196,-5.00565730507461
-0.899823257564101,0,0,0,0,1.73932659101672,-0.921221865679147,0.826619725451614
0.7879,1,0,0,0,-9.46980924778808,-2.78574492863355,15.8315458856497
0,1,0,0,0,1.10055260696386,9.16129680825993,-16.7808630446453
-0.1963,0,0,0,0,-1.7890764520366,-1.36585593152274,-2.74021998599469
-0.899515992499855,0,0,0,0,2.31201369272024,-0.56444164538615,-9.65427824514963
0,1,0,0,0,-0.828749748914779,-3.76438972856002,2.59840022848946
4.3379,1,0,0,0,6.33511304905749,8.16777561142396,5.93629640168588
-0.899823257564101,0,0,0,0,8.91843908494387,-6.97962283984882,1.176141574359
4.3389,1,0,0,0,-6.33674577077766,-7.77161419333182,-19.1404436661247
2.3,1,0,0,0,4.29719239325564,4.63691576036425,-13.4480180673542
0,1,0,0,0,1.34407872314842,6.54417692539905,13.1752162025171
-0.899473603041505,0,0,0,0,-3.23645562161532,9.36592796660748,15.9248176876768
4.3993,1,0,0,0,-7.28676324872112,-6.39708211188783,-12.1480704754149
-0.899473603041505,0,0,0,0,-1.6303129004303,2.60540658175411,14.9344328352824
3.0451,1,0,0,0,-5.04290470485012,-7.0387754649416,-18.8202458885561
2.7422,1,0,0,0,-6.80152516089759,-4.74003921676536,5.7085894185889
-0.899452161157467,0,0,0,0,-9.96860237675522,0.879451623848212,-4.94171997589615
-0.899473603041505,0,0,0,0,-9.36538186247112,7.32469804543482,17.5067164793893
-0.899823257564101,0,0,0,0,0.993585085949162,-6.95182736408448,4.29308466155189
4.4647,1,0,0,0,6.46190031469523,7.12071466775532,-6.43108846522526
