Fitness,Label,Type,TrainDelta,TestDelta,TL,BL,IC
-0.899823257564101,0,0,0,0,4.4312977649521,-6.74462840710131,9.56377114710575
0,1,0,0,0,0.474242531011843,8.68395730565073,8.58688277167925
0,1,0,0,0,0.716357248873898,4.97738502213706,-5.55725475188765
-0.899473603041505,0,0,0,0,-8.88739706242631,7.09475022285816,-12.5122597925803
0,1,0,0,0,-0.594319378533504,-7.99306160191015,14.846433216536
-0.898826258735629,0,0,0,0,-9.05241973487805,0.127847958171438,4.01623648908373
-0.899473603041505,0,0,0,0,-4.4876778444197,7.52831901245824,-14.4645470574061
-0.898382273801576,0,0,0,0,6.79942116089699,0.82886814616149,-19.9560611562227
0,1,0,0,0,-1.18069768611131,-5.19206349792264,-1.66199349464287
6.4405,1,0,0,0,8.8198777089795,8.4377184534572,12.9243979837425
-0.899823257564101,0,0,0,0,8.59013824116003,-9.60987278395872,-16.8248207051976
-0.899823257564101,0,0,0,0,9.2728438077041,-7.00909203737869,-12.1543725891379
-0.899301465098533,0,0,0,0,8.13936791488971,-0.32799806893358,12.6354015625019
-0.898407601110791,0,0,0,0,-6.57665644700166,-0.378808570711129,9.87578228105301
3.5633,1,0,0,0,5.56054455921373,8.89528847796393,-14.5191356232991
-0.899473603041505,0,0,0,0,-7.38140791622792,7.92610850610461,-10.8193650894402
-0.899203465996706,0,0,0,0,-3.87045157726967,0.608299860058954,2.79430091554156
-0.897825741944448,0,0,0,0,-7.00133670803798,-1.06598365641427,-7.05495280180605
0.8564,1,0,0,0,9.71925370748163,2.85364702914443,17.9501996389095
-0.6297,0,0,0,0,2.6829667028632,1.36751402441674,-4.14547833981243
-0.899823257564101,0,0,0,0,7.72148558445298,-2.02347967849607,6.33961338529431
1.3824,1,0,0,0,-3.38021577256174,-4.72429684717695,-17.292582559915
0,1,0,0,0,-0.602077596650997,-2.27097030725811,-0.115212056676789
0.6826,1,0,0,0,-2.68044659140947,-9.51023589121989,-18.176802257608
-0.899823257564101,0,0,0,0,5.77438551147601,-1.01914689716489,11.1603381950118
4.8825,1,0,0,0,-6.88030251567414,-7.18427135007274,-10.5412227346281
-0.899473603041505,0,0,0,0,-6.73572793300907,8.83449642762893,-17.7095142232393
4.9893,1,0,0,0,6.98648012496428,9.60674806370994,-11.9866724570082
-0.899823257564101,0,0,0,0,9.97602600207857,-1.34165029030766,15.3490080439066
0.1214,1,0,0,0,-6.42643789556179,-2.119192534206,12.4313412082858
1.4942,1,0,0,0,-3.49198790084181,-6.08041520624746,-1.08007155911347
-0.898975835351935,0,0,0,0,3.85569835363263,0.0838647892644584,6.46571530004622
-0.899473603041505,0,0,0,0,-4.5331958212882,6.64675517594249,3.56817366948288
-0.899823257564101,0,0,0,0,6.38895366555131,-2.48962064013249,-0.77490707485439
-0.899823257564101,0,0,0,0,4.50699425877685,-5.90011320966016,-1.47878264225579
-0.899823257564101,0,0,0,0,5.64920884831839,-6.44543165225356,12.117722371607
4.1411,1,0,0,0,-6.35471938343463,-6.13889369168086,-2.66666836650043
-0.3968,0,0,0,0,-4.12663106333093,-1.60099880070854,-1.82542398458855
-0.899823257564101,0,0,0,0,6.34317700459121,-1.59058503151358,0.487991016458675
-0.898271657664352,0,0,0,0,-5.84820575600888,-0.475316237840662,2.79237346968341
-0.899473603041505,0,0,0,0,-2.58208086845861,9.31370903414783,-14.6235582323604
-0.899823257564101,0,0,0,0,1.65470374812656,-7.02820091733404,12.0193241668282
3.2408,1,0,0,0,5.23801465284413,5.81153897545545,-15.0076343005605
-0.899473603041505,0,0,0,0,-4.40135391623907,4.8878754749274,-5.64812511869965
-0.899473603041505,0,0,0,0,-1.9549111251948,6.9863966525404,-16.7499555117874
-0.7504,0,0,0,0,-6.61039519417654,-1.24740137667987,8.25968421826018
-0.89787688728671,0,0,0,0,-9.53579458745527,-1.00204095762853,11.0010531177112
5.0845,1,0,0,0,7.08170028798386,8.5906273879458,10.1627225479132
-0.024,0,0,0,0,-3.62268481555499,-1.97383640595202,3.95176668210953
-0.4639,0,0,0,0,-1.62496741420799,-0.692489884470572,3.23090289463016
-0.899352770655542,0,0,0,0,-6.38373513434751,0.756696044090742,-13.4971377994766
-0.899823257564101,0,0,0,0,1.85742381528015,-3.36004051483036,-11.3720638062756
-0.898744215485283,0,0,0,0,-9.39367684054251,0.0298072066316895,-12.3032202345654
0,1,0,0,0,-1.5636983723388,-9.67920837397206,-12.6429244269573
6.8895,1,0,0,0,-9.97905845395037,-8.88729901431094,12.0474164680979
5.5588,1,0,0,0,-9.36067485866428,-7.55666167168849,3.13226207948767
0,1,0,0,0,1.13965636483295,7.26498105521578,-1.2246619693013
0.3659,1,0,0,0,6.29949482641883,2.36305148478797,-19.6070871353862
-0.899633927031751,0,0,0,0,9.71694225994474,-0.688572641369344,8.76097023061828
3.7457,1,0,0,0,7.99715176528444,5.74292906129226,-15.2760486790462
1.7519,1,0,0,0,6.85725989531178,3.74909138041957,-9.6981085846335
-0.6172,0,0,0,0,-0.617201806034075,7.74016619875184,13.7218974491564
1.9082,1,0,0,0,8.07167879142147,3.90542348560964,-19.8635260751462
6.59,1,0,0,0,-8.5878386764458,-8.90265257892148,-14.5632363559056
-0.2604,0,0,0,0,-0.260439460787916,3.28265361306126,12.0981496824308
-0.899473603041505,0,0,0,0,-9.63688602260418,6.4503921693828,-7.09272869152724
2.6149,1,0,0,0,-9.47802150317514,-4.61273700916773,-13.0074187992783
-0.1176,0,0,0,0,-9.38997785860356,-1.88024470283858,3.90659346262516
-0.899473603041505,0,0,0,0,-9.4793439561025,6.65596548578082,-7.05827043178749
-0.899823257564101,0,0,0,0,3.68721911398936,-1.48922498095331,-9.64291445215979
-0.899823257564101,0,0,0,0,1.0992351545745,-3.59742921437764,-16.9819176207898
-0.899823257564101,0,0,0,0,5.71868526974414,-8.13221085828941,18.1235658915646
0,1,0,0,0,-1.51612696964471,-6.32577364910976,1.59979554352308
-0.899473603041505,0,0,0,0,-5.55632691085768,4.44694573460777,1.7945033400488
-0.3642,0,0,0,0,0.364215719658773,-1.19596921841439,-6.2891008398719
5.8517,1,0,0,0,7.84892762059237,7.95724259876861,5.90998194310625
-0.899473603041505,0,0,0,0,-5.39431719954392,4.7623773420338,-6.57671528537853
1.0388,1,0,0,0,3.03599744421256,8.62554172380611,-19.0008128068865
-0.899473603041505,0,0,0,0,-1.1899178963429,7.74282792172448,15.6609209526066
-0.899473603041505,0,0,0,0,-6.41354184225976,3.18450815342874,17.752134761271
-0.4968,0,0,0,0,-0.496764713876294,9.0702749988908,10.8967835288543
-0.899473603041505,0,0,0,0,-2.0122815917053,6.16369755227792,-19.5667895869498
5.7351,1,0,0,0,8.46411950266852,7.73233658157969,17.084125673241
-0.899473603041505,0,0,0,0,-1.38803071170379,1.32546535948527,19.5382718650319
1.7591,1,0,0,0,-3.75688753247149,-9.21278607646963,-4.2432372900392
-0.899823257564101,0,0,0,0,8.12171664015209,-2.411049382337,19.1817297114946
-0.899473603041505,0,0,0,0,-7.04349330660912,1.77425465861699,5.5041746921263
-0.899823257564101,0,0,0,0,9.48031178074641,-3.07834624709166,9.4816936274263
3.796,1,0,0,0,6.38443897603188,5.79317929749149,-12.0937528659595
-0.899823257564101,0,0,0,0,6.39641334020054,-7.14940024278514,-9.65451065196695
0,1,0,0,0,-0.128610180983614,-7.43098294021067,3.95533272786957
-0.89800971229366,0,0,0,0,-4.38384281138603,-0.850733590772531,-2.06051952549047
0,1,0,0,0,-1.16333467920232,-5.70007811820971,19.5034224113337
-0.899633927031751,0,0,0,0,8.66186789582673,-0.678376145497028,4.59795413115339
-0.899473603041505,0,0,0,0,-3.89862180418325,5.81927037148902,12.8732337114834
6.9943,1,0,0,0,9.01084203560523,8.99151849614198,17.6766220920816
4.9803,1,0,0,0,-6.97811530844776,-9.61664075716609,-3.76279800869595
1.9025,1,0,0,0,3.89967183306277,6.03767702484171,-5.24098510512304
3.3811,1,0,0,0,-5.37895683276686,-8.69988397857088,1.77557406613067
-0.899473603041505,0,0,0,0,-8.04942801102833,5.02359176782798,-18.5730365802862
-0.899473603041505,0,0,0,0,-3.99317884138332,4.18590790616271,18.927318350579
2.4613,1,0,0,0,-4.45912760305405,-5.82672129859426,-14.2668170735054
-0.899823257564101,0,0,0,0,5.38559927671445,-3.7357382303102,3.98747831232182
4.9363,1,0,0,0,6.93348354492344,9.15771922530648,17.8490949585191
-0.899823257564101,0,0,0,0,8.4473962934026,-3.30561622379863,19.6650824844809
-0.899823257564101,0,0,0,0,9.41706921389118,-7.18550318167173,-3.62858543842662
0.6322,1,0,0,0,-2.7762519228384,-2.63001354304767,14.1640177166214
-0.899473603041505,0,0,0,0,-1.95613906441094,5.88864138123613,12.4219997171519
2.6256,1,0,0,0,4.62282124461018,7.79252584961537,-2.73839953176492
-0.706,0,0,0,0,8.10584409349932,1.29117965774584,-19.8001935444979
-0.899823257564101,0,0,0,0,5.1087237367222,-4.48975989206708,7.12580619961935
1.181,1,0,0,0,6.20787125093569,3.17818464094306,-1.17027184263802
1.4895,1,0,0,0,9.68020455738401,3.486710691339,-1.75092431132562
-0.899473603041505,0,0,0,0,-5.54983025349465,9.19380526026782,4.43282806415636
-0.899823257564101,0,0,0,0,3.64500937186732,-7.46498293493684,-0.370790409002211
-0.608,0,0,0,0,-0.60796738479131,2.2157873883838,-12.6673428334352
-0.899823257564101,0,0,0,0,5.47072288526711,-3.94927342112091,10.0904456118137
-0.899823257564101,0,0,0,0,6.26305230709622,-9.54697060169154,10.8624538477308
-0.898067252164427,0,0,0,0,-5.79173285362814,-0.753346828043435,-19.5352204724686
-0.898819782717872,0,0,0,0,-9.50857072082764,0.116331943418972,-4.12562116487799
-0.899823257564101,0,0,0,0,2.6578944501475,-7.60724066141988,3.09479899958794
-0.898810552729862,0,0,0,0,6.41231528723242,0.291977609915913,-7.79043723841352
-0.899823257564101,0,0,0,0,7.9570712580254,-4.5440680929748,-5.44799068724192
5.6172,1,0,0,0,-8.85209610146058,-7.61507194828704,-15.8183025521942
0,1,0,0,0,0.989319985860897,5.39942227446466,-16.2001200263238
