Fitness,Label,Type,TrainDelta,TestDelta,TL,BL,IC
-1.8751,0,0,0,0,8.5891814509124,0.12212895156142,-9.95667090764384
4.1621,1,0,0,0,-6.84938321756365,-6.15996401015248,-12.4504438973355
1.1527,1,0,0,0,-3.15057862682668,-4.05838676200568,17.1316588365689
-2.1872,0,0,0,0,-2.18787715682624,2.76744459813982,16.7412066961321
-2.6126,0,0,0,0,-3.7689404571494,1.4639474841232,-5.78944160658849
-7.4961,0,0,0,0,-7.49674129756565,9.65115837593317,-4.92463233069448
4.8993,1,0,0,0,-9.13183141211521,-6.89714157575028,-5.54777838653617
-6.1002,0,0,0,0,8.48578758239377,-4.13205716559158,6.58942933834913
2.3954,1,0,0,0,-4.39318656325637,-7.68809150088846,14.2697336036719
2.858,1,0,0,0,-4.85580427546148,-6.656469914559,0.675928299125971
-4.0799,0,0,0,0,-4.8372962837765,3.39240459135962,-13.9958937574832
0,1,0,0,0,-0.678868885344679,-6.47389835380184,14.0383690208209
5.0147,1,0,0,0,7.01193382936991,9.80517159818137,13.9590190124572
-2.7792,0,0,0,0,-9.14326354163734,0.78132170085019,6.47024814718324
0.2531,1,0,0,0,4.40744277670251,2.25025162233925,15.0116386468848
3.4017,1,0,0,0,5.39889191253051,9.59881827681479,-11.7484113733095
-5.9692,0,0,0,0,9.78407920115736,-3.98155053741232,19.8522595207395
-1.4007,0,0,0,0,1.40070069803911,-2.22617113101619,-0.289657706996561
4.2548,1,0,0,0,-6.284747295578,-6.25263702830213,14.603804928523
0.9737,1,0,0,0,2.97086787133006,9.98503840474526,-9.97031346450186
3.7102,1,0,0,0,9.86658723304096,5.70739620702192,1.58711273496415
-2.4007,0,0,0,0,-2.40129634713954,7.9692390058687,-4.02012731336504
7.1048,1,0,0,0,-9.1025866472775,-9.22469968038197,-4.72133663110332
-7.40020688125381,0,0,0,0,9.50663800244913,-5.9691201843529,6.46390677441514
-4.2477,0,0,0,0,4.24766946833176,-9.71050669517831,-2.31654514956952
-3.2712,0,0,0,0,-4.04726795478229,2.50912753939586,-6.42515211542052
-5.1273,0,0,0,0,6.53085336372189,-3.75697544578413,8.54216769885584
6.6335,1,0,0,0,-8.63136930178843,-9.67476716911129,10.8288327229386
-3.473,0,0,0,0,3.47298692354751,-7.53693632805109,10.8292917236788
-0.9596,0,0,0,0,-8.01999158051976,-1.03826156696984,7.40759512137916
-5.214,0,0,0,0,5.82520324789219,-4.6720817252276,-17.8437749502762
-5.419,0,0,0,0,5.89572995657994,-4.96347569188999,-11.0047333788461
0.1535,1,0,0,0,-2.15128141688365,-9.70142906162053,-12.0168818005557
-2.2253,0,0,0,0,-2.48529095024657,1.97162250035426,9.9541818716092
0.3016,1,0,0,0,-6.74556883140379,-2.2993915892711,-18.095093204085
0.2931,1,0,0,0,4.84816632469799,2.29033504476971,19.7198313030638
4.0417,1,0,0,0,6.03887269948774,7.19395710382247,7.25796071678708
-0.7946,0,0,0,0,-6.23018741849346,-1.20319120650512,-2.659460231513
1.5418,1,0,0,0,3.53897809971416,4.04522770840738,0.267013543663243
-6.2341,0,0,0,0,6.68959142646336,-6.44488144559563,-9.01018871639354
-2.2533,0,0,0,0,2.62168117990882,-1.95681348267781,7.14467834936849
-3.0608,0,0,0,0,8.31440813339166,-1.06359484260696,9.3077144636915
-4.2441,0,0,0,0,-4.24473284828187,5.01728158434531,-3.52362716929482
3.3059,1,0,0,0,-9.5287497122914,-5.30370991407936,-17.6321164183051
-0.6737,0,0,0,0,-2.22263190874291,-0.871214872650828,-11.7126861065905
-0.798,0,0,0,0,0.798030383712547,-2.72318673534684,-13.9473650102465
-0.0976,0,0,0,0,0.0975768646676443,-6.67640468073054,7.61911409098614
-4.7843,0,0,0,0,4.78808576118348,-5.61103474732855,8.94139216984535
-7.1228,0,0,0,0,8.78675336328988,-5.53924908866207,12.7645213793035
2.9484,1,0,0,0,6.46709561492454,4.94559455823113,12.411608998584
-8.2454,0,0,0,0,8.70089147152765,-8.36180395897014,16.6836826795674
2.4229,1,0,0,0,8.51398023943347,4.42014348356324,-14.3564827748083
-3.1518,0,0,0,0,-3.40275013147675,2.9460416768626,-16.1998710899097
0.3142,1,0,0,0,2.78448637756492,2.31144790500167,-8.00276778375114
3.1275,1,0,0,0,-9.09458064631079,-5.12532606815196,-17.8718628597232
-4.4314,0,0,0,0,-5.33793627392967,3.54915419604984,-7.52126405242108
-7.0236835276527,0,0,0,0,-9.32854939160341,5.12563544070126,-13.9028790657331
-4.9536,0,0,0,0,8.47846970958935,-2.95637174524656,9.69950934639206
-1.1153,0,0,0,0,9.45241806917478,0.881868061038752,-6.19749460516989
-4.6867,0,0,0,0,6.17948292347737,-3.21185778514623,15.9880482809122
-5.237,0,0,0,0,5.68582798487637,-5.84623376154459,-16.9082544826603
-1.3864,0,0,0,0,-1.38639972587404,4.87945583048567,-13.1806111719316
-3.6357,0,0,0,0,5.08291542533992,-2.22484399846377,-17.9822048929486
0,1,0,0,0,-1.08307315771813,-9.83611640607358,-10.8816484052913
-1.2547,0,0,0,0,-1.25471646728006,6.0086134031419,9.87057834621477
-5.16,0,0,0,0,-6.68813374817834,3.66384119909742,-12.2280694154136
-6.7712,0,0,0,0,7.22669004247242,-8.62966936739712,18.8346474919683
-4.8594,0,0,0,0,-4.85999375195481,7.537419171849,-16.7011798271578
-2.0469,0,0,0,0,-5.33812593103296,0.049054170209395,18.0833162895719
0,1,0,0,0,0.375927737030375,4.32650314629537,5.76699756363319
-0.25,0,0,0,0,0.249956878100949,-7.87209951532994,-6.17748990088497
0.7879,1,0,0,0,4.55036515955422,2.78510199744427,14.0827727357431
-2.9502,0,0,0,0,8.37497653329333,-0.952974539622618,-4.36525383759419
-5.489,0,0,0,0,-5.4896672742402,8.42114661803996,5.78428004777715
-2.6548,0,0,0,0,-2.65544287866225,7.69923240537198,5.20519743035028
2.9077,1,0,0,0,6.10913856524991,4.90492913657217,-1.45945526942295
