Fitness,Label,Type,TrainDelta,TestDelta,Xin1,Xin2,Xin3,Xin4,Xin5,Xin6,Xin7,Xin8,Xin9,Xin10,Xin11,TL,BL,IC
12.41,1,0,0,0,-3.06997607635344,19.000113993062,6.23043426687612,-5.00253086858373,8.53960830392562,4.91797052898249,-16.065890651268,2.50085758334079,3.26311278369704,-18.905374125768,15.4278432858848,8.26873475453545,7.11696394213358,19.5270028387793
-2.3788,0,0,0,0,-0.010796769914549,11.2364872582463,2.99836700139863,-5.8224873104558,5.47080633726054,1.62099960717296,-15.1445275761265,15.4724040820943,2.71307143719399,-1.46133584836974,-10.3599245526702,6.92657399403976,-8.74146496165469,-11.1202909243331
-0.1924,0,0,0,0,0.645751873701172,11.2831295621216,18.5111815279182,14.3940562713283,10.2182522731226,0.606619946909209,-9.94491317189679,7.37913601337505,15.3696694633635,-13.3099365008114,6.5001811350386,5.32027460194507,-2.690552144138,-2.88294498512917
13.3235,1,0,0,0,4.55337148262139,-18.1855795816957,-12.7157463140269,-9.33748985291514,-7.38339987446208,8.75759444296643,-13.0267204875463,-7.52776347438327,-13.8587554102942,6.38305578895263,-6.18815870892924,7.2314860597076,-0.267987727931732,13.0554723163199
17.1606,1,0,0,0,-19.5581078958639,-4.63302124223929,6.93365844055202,-14.4430240716087,-4.71140115163417,0.256666128646312,-4.03677495554387,-7.13143445516676,-12.9527656054677,-10.0813263895289,10.9471823510084,5.000886226568,-3.71868264708444,13.4419402563162
17.9149,1,0,0,0,-15.1536190716564,3.87943515516198,6.36028988142744,-13.1196453527465,11.4092675325774,-11.3331220818002,-8.02656115139274,7.11535060298862,-16.509211929669,-2.50680023507925,-18.6483743136968,-1.60180186617858,-8.34505506148951,9.56980115910042
-0.4242,0,0,0,0,-15.3011618551101,-13.8339742056648,13.4607107348405,10.8398185811286,4.33974116646067,-5.90228062479312,-0.849177069410445,7.95745777922916,19.0745895133697,-16.0256866579589,5.54921404267903,6.88216094709662,6.45796235849741,-15.9416210832139
5.7739,1,0,0,0,-10.7140791623211,6.78182561817203,-8.39591271170793,-2.92678057646992,2.31252748982788,-0.324640823150627,-6.55331681252171,-18.1263909346134,7.45295342380003,1.81961778241879,3.83617109507366,-7.78275296829078,-2.00887598156612,-18.8534494981974
18.348,1,0,0,0,-16.5318325867516,-8.7562065737634,-6.99544891933413,-11.8327380291793,18.0494670141716,-19.6007390473607,8.39374286435858,3.85013222166424,-5.31786799733426,-17.6489491067987,12.4730014203628,-8.8391051231549,9.50890395671392,-5.53732504955761
6.8956,1,0,0,0,-3.56002740001477,0.0711300227388811,1.33264562606694,5.94654809706909,13.3986111435084,17.3300907290126,10.0751358567467,-3.46591553584365,6.12036524994537,-11.9828473802222,14.5174841951733,-8.21168212115349,-1.31606464013441,3.03076454586699
1.6282,1,0,0,0,-12.8141464383458,8.63304776970536,-3.0051223443829,13.1613807295011,17.0340493337533,11.7427990754514,3.30419024271,-10.6938250505959,-5.36809903232628,-14.1115645567494,-6.95449962552271,4.65168006655703,4.27770744899651,5.90590033523515
4.3527,1,0,0,0,12.9316488941493,13.5849288385733,-3.83025228344351,-12.3918599961609,-16.8565030930255,-9.92679962254355,6.8491253124924,-10.517028655474,-9.50544732625139,-7.3937688135136,-14.0452076550715,0.152384552559148,-0.253439061073449,4.0992797922903
13.0239,1,0,0,0,-7.7474150696685,2.20868067236259,2.02440709432512,-2.85278002500169,1.09141318951859,-8.59461829493748,-7.00996946987589,-2.19392427697704,-10.5360873980848,-1.70872995025877,3.99739430031957,-5.31427375782388,-7.68637687217892,5.33748259718006
3.5929,1,0,0,0,-7.4632720832315,18.8156537710965,-5.35686735677481,17.6876414532035,-7.19028538319481,7.28198253803464,9.14386443781424,16.7326779991319,15.6398968102735,-19.9460205530866,2.66576170421279,1.36525423253098,-1.98135962453124,1.61149368850918
12.4634,1,0,0,0,8.06740799819819,0.0951329689664817,3.10394078489831,4.339097381477,19.6695505810284,-17.520636637728,-7.26902745199668,5.79743005756903,2.97329372131708,-3.52790833703697,4.05551386118512,0.934748646422698,-7.9496595405893,4.5137869974754
-3.0152,0,0,0,0,3.78210565045706,18.1644849794809,18.9881367001172,1.04174804247606,14.4148597413433,-17.5057643706507,-3.66509442537467,18.5609345056221,-14.3605099931088,-8.38170867241852,-2.58720657306932,8.66125663096187,-3.015260332491,-11.6001199684238
11.6148,1,0,0,0,-14.0864552629345,2.74715715384431,-3.26906744505596,-2.82336241686646,10.0968338210397,-14.6962509421539,15.2745302676366,12.4908189273982,5.51107659067993,11.3352827376276,-9.82773785553698,3.89814368317663,8.1582115685894,19.7730017134353
15.3862,1,0,0,0,-19.0862601364937,-0.120401773125472,17.9865496611396,17.3691955412059,16.4344734431506,17.0361941955647,17.2273967545952,11.7162967911202,2.1973702847072,-4.05832912991415,-13.7468520134568,6.27493192404683,-6.71910195103116,8.66710559330686
5.8987,1,0,0,0,1.03634898612894,16.3280737242265,-18.475802323363,3.21421151706657,1.2522606261798,-10.5868407970259,5.07768478082589,15.8912826569825,-14.2698699664264,-18.178082902031,-4.32153786695244,-7.51755495348616,-1.61886027431851,0.0941730715888554
2.7616,1,0,0,0,3.14666520483446,-0.807694244209245,-19.3758560985133,-7.04845235880754,0.145822711808378,18.1058905511334,-12.8679029837368,-18.1383713962903,12.2031388915613,19.5219344629001,-3.53915577417565,-0.355219065416886,-0.808681378301984,1.95294425344023
12.941,1,0,0,0,-14.7413791016825,18.8163785839654,-19.9930920032152,2.09001768662804,4.65090482328289,-18.6693996443929,3.84460810049511,1.50414925605126,-0.292999075661129,-2.35853361160363,19.2125244329539,-7.87593218102955,5.06506029740876,-13.156556515962
17.4545,1,0,0,0,13.6041290107071,10.5849463150966,-12.3820548910296,-6.13869315593509,12.3602524330441,-0.758768602894115,13.8021216018203,-0.147240105613726,0.351570773316542,7.04571502820104,12.2814819031588,-7.85447914619277,-3.95362555297066,13.5008908248558
-0.713,0,0,0,0,14.6451462971252,-8.93319533432959,5.35755905958652,2.75097644494035,-17.519761963956,-7.48491402050454,-2.73502337024866,-10.4541908031845,3.24132709925378,-3.32820676766973,-5.17970323844155,9.29264927894102,8.57960484783604,-1.49629998813054
8.4412,1,0,0,0,14.5959726836433,-1.03619365698231,-7.90740836029552,2.94085642584775,3.25501565071892,1.76784517224035,-11.0107920585139,-10.8644893894118,-12.5660115511538,-13.5671673894803,-6.74541640220188,-2.2003571513359,6.24081257498173,0.0389491572369991
-0.1728,0,0,0,0,-6.83589499246676,-14.3471526316152,-4.48969226771131,-7.94626552779458,19.9468127984969,-7.50293987080434,-5.11011087917555,2.82876501986596,11.3741292224457,-7.68797937123498,3.25778821155599,3.3330964447261,-0.17285874337151,-16.6027486552696
14.7504,1,0,0,0,-9.95617332236886,8.28480379675592,-0.0365715508398239,1.20453256861463,-10.2745247175909,14.4261447779145,-8.8896628228751,4.57702697852935,10.0573590141114,-8.66644832001185,9.64423446210499,-8.19145300579638,-3.8718120816425,10.8786006202524
6.369,1,0,0,0,-10.4983680704378,12.5194835677384,-5.00658755775353,6.79855787820494,-9.49558043532004,3.22771213352766,0.0742508931760035,-1.63824162979054,16.346561186289,4.89930180207841,-17.8875157921058,0.941588301536871,-9.09742465671762,-2.72838868753631
4.5127,1,0,0,0,5.22765036255548,19.9107011548301,0.144919765487636,-10.2729387734622,-1.56252544913795,15.8133988704159,-2.34907927470011,-11.2941609742578,-11.0088744549631,5.35833139850056,19.2943978062928,8.29509761354913,-7.32748721294102,-2.81476696606346
15.2276,1,0,0,0,9.94522380658733,-8.96388734069967,6.19510792642204,19.7289773983498,-13.649870377718,-3.8316847730938,0.172333886494435,-15.9149092327399,-16.4383125974594,-6.32516184204213,-3.64405168236221,-2.60349819214771,-8.85268683669577,6.37489409429891
12.6753,1,0,0,0,-1.85090192786653,-18.4957754859941,-2.59909318288201,9.64930565655939,17.5612266080801,-4.22263667205233,-10.1678220281634,-13.6257519317788,10.7140564927339,8.2962321700609,3.24988022947098,8.80579150243498,-3.2363153223598,9.43896430585159
-1.2521,0,0,0,0,19.8174695756664,-1.68570453154316,10.0873061757638,-14.3324074736728,-14.867951226759,18.3735449718285,-8.44407030904282,14.5923343537438,5.14344032529161,9.59359485664626,-13.673852870189,-6.33704607056493,-7.58922236876393,-11.3740849563394
2.8277,1,0,0,0,-8.8750772809877,-3.96452921302874,-7.85542099554503,-9.38295269477712,-3.30323456255777,12.5840918060055,-2.7068479104984,4.43833758835227,-12.6464278170126,19.7396951519495,-16.6759099325942,6.85243957882614,9.68016369747116,-19.3707299970987
15.4061,1,0,0,0,-18.6298997092994,-15.1560428751171,-1.33353487709693,17.9750315690197,-9.98494550312246,17.0272753129197,-7.25247171955646,-4.95488689342754,-18.9048961129988,-2.27169681560256,14.1692871854299,-2.74378985929985,-0.538207149692177,14.8678781103433
5.1167,1,0,0,0,13.2134792000931,12.9767521875627,18.9876912993776,-12.1640911756986,17.7231252202692,-2.32136334359195,-16.5021783322705,17.8885932302758,12.1050527686338,10.3254846566852,-4.71503909333943,5.86860665738007,-2.42756379155692,2.68913741305081
-3.2416,0,0,0,0,-15.2358882342581,-3.98853348550222,3.0817224170905,-15.9805639784461,15.1732018179493,-17.1503069454549,9.10244035581229,-6.5250472287413,-0.20240440654522,7.63875731051916,10.1403448592784,5.02180257172393,-3.24165703002354,-19.791651068412
18.1922,1,0,0,0,-10.0431587438052,-3.66373743187332,0.90092975167471,-18.5468404766269,7.93403692906227,0.901606449056928,-15.3295368144295,5.3886100841703,7.14193108262186,1.36112630726651,10.545416642767,5.59199817326477,-8.15694127907268,10.0352743193439
3.3434,1,0,0,0,-14.4559820626207,8.86871263097527,3.74299911975395,-19.6314809181647,14.7591893154264,-19.0010755899404,9.54747491597481,19.1053979421985,6.26510491765368,-17.0779416407344,5.69056866104711,-1.08483614985214,-3.02559832249851,0.317778980377149
14.324,1,0,0,0,2.86859451098014,2.56306725338551,-4.10172528112462,-1.91461970477512,4.12328625977461,-4.09873240277129,-1.79366966209432,-14.5152231481919,-18.8560972418767,1.73309548262702,-6.19765209290172,6.78240986587437,2.18614583546756,16.51014086905
5.5086,1,0,0,0,-9.64136272868872,-15.8935788363498,-9.77327700753053,17.2188820542452,-10.9085012501184,3.09055204996691,6.86689333151316,2.69260948740717,11.424148358386,6.45099510079099,7.53423429835335,2.70581335745876,7.82983758199646,13.338467693402
